    um         	uN
4.482418e+00	3.450549e+00
4.464840e+00	3.456079e+00
4.447262e+00	3.475433e+00
4.429683e+00	3.478198e+00
4.412105e+00	3.478198e+00
4.394527e+00	3.480963e+00
4.376949e+00	3.472668e+00
4.359370e+00	3.475433e+00
4.341792e+00	3.478198e+00
4.324214e+00	3.464374e+00
4.306636e+00	3.469903e+00
4.289057e+00	3.467139e+00
4.271479e+00	3.461609e+00
4.253901e+00	3.458844e+00
4.236323e+00	3.458844e+00
4.218744e+00	3.442255e+00
4.201166e+00	3.445020e+00
4.183588e+00	3.445020e+00
4.166010e+00	3.436725e+00
4.148431e+00	3.433960e+00
4.130853e+00	3.428430e+00
4.113275e+00	3.422901e+00
4.095697e+00	3.414606e+00
4.078118e+00	3.411841e+00
4.060540e+00	3.406311e+00
4.042962e+00	3.395252e+00
4.025384e+00	3.389722e+00
4.007805e+00	3.378663e+00
3.990227e+00	3.373133e+00
3.972649e+00	3.359309e+00
3.955070e+00	3.351014e+00
3.937492e+00	3.337190e+00
3.919914e+00	3.323365e+00
3.902336e+00	3.309541e+00
3.884757e+00	3.298482e+00
3.867179e+00	3.279128e+00
3.849601e+00	3.257009e+00
3.832023e+00	3.237655e+00
3.814445e+00	3.215536e+00
3.796867e+00	3.196182e+00
3.779289e+00	3.174063e+00
3.761711e+00	3.154709e+00
3.744133e+00	3.135355e+00
3.726554e+00	3.113236e+00
3.708976e+00	3.093882e+00
3.691398e+00	3.074528e+00
3.673820e+00	3.044114e+00
3.656242e+00	3.021995e+00
3.638664e+00	3.005406e+00
3.621086e+00	2.977758e+00
3.603508e+00	2.952874e+00
3.585930e+00	2.936285e+00
3.568352e+00	2.914166e+00
3.550774e+00	2.883752e+00
3.533196e+00	2.861633e+00
3.515618e+00	2.831220e+00
3.498040e+00	2.800806e+00
3.480462e+00	2.781452e+00
3.462884e+00	2.751039e+00
3.445306e+00	2.723390e+00
3.427728e+00	2.695742e+00
3.410150e+00	2.668093e+00
3.392572e+00	2.648739e+00
3.374994e+00	2.621090e+00
3.357416e+00	2.590677e+00
3.339838e+00	2.571323e+00
3.322260e+00	2.551969e+00
3.304682e+00	2.518790e+00
3.287104e+00	2.488377e+00
3.269526e+00	2.474553e+00
3.251948e+00	2.449669e+00
3.234370e+00	2.430315e+00
3.216792e+00	2.410961e+00
3.199214e+00	2.386077e+00
3.181636e+00	2.361193e+00
3.164057e+00	2.333544e+00
3.146479e+00	2.308661e+00
3.128901e+00	2.272717e+00
3.111323e+00	2.247834e+00
3.093745e+00	2.222950e+00
3.076167e+00	2.198066e+00
3.058589e+00	2.173183e+00
3.041011e+00	2.151064e+00
3.023433e+00	2.120650e+00
3.005855e+00	2.090237e+00
2.988277e+00	2.070882e+00
2.970699e+00	2.048763e+00
2.953121e+00	2.023880e+00
2.935543e+00	1.996231e+00
2.917965e+00	1.968583e+00
2.900387e+00	1.943699e+00
2.882809e+00	1.916050e+00
2.865231e+00	1.882872e+00
2.847653e+00	1.849693e+00
2.830075e+00	1.822045e+00
2.812497e+00	1.797161e+00
2.794919e+00	1.777807e+00
2.777341e+00	1.761218e+00
2.759763e+00	1.741864e+00
2.742185e+00	1.716980e+00
2.724607e+00	1.697626e+00
2.707029e+00	1.678272e+00
2.689451e+00	1.656153e+00
2.671873e+00	1.639564e+00
2.654295e+00	1.617445e+00
2.636717e+00	1.592561e+00
2.619139e+00	1.573207e+00
2.601560e+00	1.540029e+00
