    um         	uN
6.972678e+00	1.432199e+00
6.945334e+00	1.429434e+00
6.917990e+00	1.454318e+00
6.890646e+00	1.468142e+00
6.863302e+00	1.476437e+00
6.835958e+00	1.476437e+00
6.808614e+00	1.473672e+00
6.781270e+00	1.465378e+00
6.753926e+00	1.457083e+00
6.726582e+00	1.448788e+00
6.699238e+00	1.432199e+00
6.671894e+00	1.423905e+00
6.644550e+00	1.410080e+00
6.617207e+00	1.401786e+00
6.589863e+00	1.385196e+00
6.562519e+00	1.371372e+00
6.535175e+00	1.360313e+00
6.507831e+00	1.346488e+00
6.480487e+00	1.329899e+00
6.453143e+00	1.316075e+00
6.425799e+00	1.299486e+00
6.398455e+00	1.282897e+00
6.371111e+00	1.255248e+00
6.343767e+00	1.233129e+00
6.316423e+00	1.241424e+00
6.289079e+00	1.233129e+00
6.261735e+00	1.224834e+00
6.234391e+00	1.211010e+00
6.207047e+00	1.197186e+00
6.179703e+00	1.183361e+00
6.152359e+00	1.172302e+00
6.125015e+00	1.158478e+00
6.097671e+00	1.141888e+00
6.070327e+00	1.122534e+00
6.042983e+00	1.108710e+00
6.015639e+00	1.094886e+00
5.988295e+00	1.086591e+00
5.960952e+00	1.072767e+00
5.933608e+00	1.061708e+00
5.906264e+00	1.047883e+00
5.878920e+00	1.036824e+00
5.851576e+00	1.022999e+00
5.824232e+00	1.006410e+00
5.796888e+00	9.925859e-01
5.769544e+00	9.759967e-01
5.742200e+00	9.649373e-01
5.714856e+00	9.483481e-01
5.687512e+00	9.372886e-01
5.660168e+00	9.289940e-01
5.632824e+00	9.179346e-01
5.605480e+00	9.068751e-01
5.578136e+00	8.985805e-01
5.550792e+00	8.875211e-01
5.523448e+00	8.764616e-01
5.496104e+00	8.681670e-01
5.468760e+00	8.571076e-01
5.441416e+00	8.488130e-01
5.414072e+00	8.405184e-01
5.386728e+00	8.322238e-01
5.359384e+00	8.239292e-01
5.332040e+00	8.128698e-01
5.304697e+00	8.045752e-01
5.277353e+00	7.990454e-01
5.250009e+00	7.907508e-01
5.222665e+00	7.796914e-01
5.195321e+00	7.713968e-01
5.167977e+00	7.631023e-01
5.140633e+00	7.520428e-01
5.113289e+00	7.437482e-01
5.085945e+00	7.354536e-01
5.058601e+00	7.216293e-01
5.031257e+00	7.050401e-01
5.003913e+00	6.884509e-01
4.976569e+00	6.718618e-01
4.949225e+00	6.552726e-01
4.921881e+00	6.414483e-01
4.894537e+00	6.303888e-01
4.867193e+00	6.165645e-01
4.839849e+00	6.082699e-01
4.812505e+00	5.944456e-01
4.785161e+00	5.833861e-01
4.757817e+00	5.723267e-01
4.730473e+00	5.612672e-01
4.703129e+00	5.529726e-01
4.675785e+00	5.363835e-01
4.648442e+00	5.114997e-01
4.621098e+00	4.866159e-01
4.593754e+00	4.589673e-01
4.566410e+00	4.340835e-01
4.539066e+00	4.230241e-01
4.511722e+00	4.174943e-01
4.484378e+00	4.064349e-01
4.457034e+00	3.981403e-01
4.429690e+00	3.898457e-01
4.402346e+00	3.760214e-01
4.375002e+00	3.621971e-01
4.347658e+00	3.483728e-01
4.320314e+00	3.317836e-01
4.292970e+00	3.096647e-01
