    um         	uN
3.984364e+00	1.949228e+00
3.968738e+00	1.954758e+00
3.953113e+00	1.968583e+00
3.937488e+00	1.979642e+00
3.921863e+00	1.985172e+00
3.906238e+00	1.993466e+00
3.890613e+00	2.007291e+00
3.874988e+00	2.023880e+00
3.859363e+00	2.051529e+00
3.843737e+00	2.087472e+00
3.828112e+00	2.106826e+00
3.812487e+00	2.109591e+00
3.796863e+00	2.109591e+00
3.781238e+00	2.109591e+00
3.765613e+00	2.112356e+00
3.749988e+00	2.106826e+00
3.734363e+00	2.109591e+00
3.718738e+00	2.106826e+00
3.703113e+00	2.101296e+00
3.687488e+00	2.098531e+00
3.671863e+00	2.095766e+00
3.656239e+00	2.093001e+00
3.640614e+00	2.087472e+00
3.624989e+00	2.084707e+00
3.609364e+00	2.079177e+00
3.593739e+00	2.070882e+00
3.578114e+00	2.068118e+00
3.562489e+00	2.059823e+00
3.546864e+00	2.057058e+00
3.531239e+00	2.045999e+00
3.515614e+00	2.040469e+00
3.499990e+00	2.029410e+00
3.484365e+00	2.023880e+00
3.468740e+00	2.018350e+00
3.453115e+00	2.010056e+00
3.437490e+00	2.004526e+00
3.421865e+00	1.996231e+00
3.406240e+00	1.990702e+00
3.390615e+00	1.985172e+00
3.374990e+00	1.976877e+00
3.359366e+00	1.971347e+00
3.343741e+00	1.963053e+00
3.328116e+00	1.951993e+00
3.312491e+00	1.943699e+00
3.296866e+00	1.940934e+00
3.281241e+00	1.935404e+00
3.265616e+00	1.924345e+00
3.249991e+00	1.916050e+00
3.234366e+00	1.907756e+00
3.218742e+00	1.896696e+00
3.203117e+00	1.888402e+00
3.187492e+00	1.880107e+00
3.171867e+00	1.871812e+00
3.156242e+00	1.863518e+00
3.140617e+00	1.857988e+00
3.124992e+00	1.846929e+00
3.109367e+00	1.835869e+00
3.093742e+00	1.827574e+00
3.078118e+00	1.810986e+00
3.062493e+00	1.802691e+00
3.046868e+00	1.777807e+00
3.031243e+00	1.769512e+00
3.015618e+00	1.763983e+00
2.999993e+00	1.755688e+00
2.984368e+00	1.747394e+00
2.968743e+00	1.736334e+00
2.953118e+00	1.730804e+00
2.937493e+00	1.725275e+00
2.921869e+00	1.716980e+00
2.906244e+00	1.711450e+00
2.890619e+00	1.703156e+00
2.874994e+00	1.694861e+00
2.859369e+00	1.683802e+00
2.843744e+00	1.675507e+00
2.828119e+00	1.667213e+00
2.812494e+00	1.658918e+00
2.796869e+00	1.647858e+00
2.781245e+00	1.639564e+00
2.765620e+00	1.628504e+00
2.749995e+00	1.617445e+00
2.734370e+00	1.609150e+00
2.718745e+00	1.598091e+00
2.703120e+00	1.587031e+00
2.687495e+00	1.578737e+00
2.671870e+00	1.567677e+00
2.656245e+00	1.559383e+00
2.640621e+00	1.548323e+00
2.624996e+00	1.540029e+00
2.609371e+00	1.531734e+00
2.593746e+00	1.523440e+00
2.578121e+00	1.515145e+00
2.562496e+00	1.509615e+00
2.546871e+00	1.498556e+00
2.531246e+00	1.487496e+00
2.515621e+00	1.476437e+00
2.499997e+00	1.465378e+00
2.484372e+00	1.454318e+00
2.468747e+00	1.443259e+00
2.453122e+00	1.432199e+00
2.437497e+00	1.421140e+00
2.421872e+00	1.410080e+00
2.406247e+00	1.399021e+00
2.390622e+00	1.387961e+00
2.374997e+00	1.374137e+00
2.359373e+00	1.363078e+00
2.343748e+00	1.354783e+00
2.328123e+00	1.343724e+00
2.312498e+00	1.335429e+00
2.296873e+00	1.324369e+00
2.281248e+00	1.316075e+00
2.265623e+00	1.307780e+00
2.249998e+00	1.296721e+00
2.234373e+00	1.291191e+00
2.218748e+00	1.280132e+00
2.203124e+00	1.269072e+00
2.187499e+00	1.263542e+00
2.171874e+00	1.252483e+00
2.156249e+00	1.244188e+00
2.140624e+00	1.233129e+00
2.124999e+00	1.227599e+00
2.109374e+00	1.219305e+00
2.093749e+00	1.213775e+00
2.078124e+00	1.205480e+00
2.062500e+00	1.197186e+00
2.046875e+00	1.186126e+00
2.031250e+00	1.180597e+00
2.015625e+00	1.175067e+00
2.000000e+00	1.166772e+00
1.984375e+00	1.158478e+00
1.968750e+00	1.150183e+00
1.953125e+00	1.144653e+00
1.937500e+00	1.136359e+00
1.921876e+00	1.128064e+00
1.906251e+00	1.119770e+00
1.890626e+00	1.111475e+00
1.875001e+00	1.103180e+00
1.859376e+00	1.094886e+00
1.843751e+00	1.086591e+00
1.828126e+00	1.081062e+00
1.812500e+00	1.075532e+00
1.796875e+00	1.067237e+00
1.781250e+00	1.058943e+00
1.765625e+00	1.053413e+00
1.750000e+00	1.045118e+00
1.734375e+00	1.034059e+00
1.718750e+00	1.025764e+00
1.703125e+00	1.017470e+00
1.687500e+00	1.009175e+00
1.671875e+00	9.981156e-01
1.656250e+00	9.898210e-01
1.640625e+00	9.842913e-01
1.625000e+00	9.759967e-01
1.609375e+00	9.704670e-01
1.593750e+00	9.621724e-01
1.578125e+00	9.511130e-01
1.562500e+00	9.455832e-01
1.546875e+00	9.317589e-01
1.531250e+00	9.234643e-01
1.515625e+00	9.124049e-01
1.500000e+00	9.096400e-01
1.484375e+00	9.041103e-01
1.468750e+00	8.985805e-01
