    um         	uN
4.980471e+00	3.339955e+00
4.960940e+00	3.337190e+00
4.941408e+00	3.364838e+00
4.921877e+00	3.364838e+00
4.902346e+00	3.364838e+00
4.882814e+00	3.364838e+00
4.863283e+00	3.370368e+00
4.843751e+00	3.367603e+00
4.824220e+00	3.362074e+00
4.804689e+00	3.364838e+00
4.785157e+00	3.359309e+00
4.765626e+00	3.356544e+00
4.746094e+00	3.353779e+00
4.726563e+00	3.353779e+00
4.707032e+00	3.351014e+00
4.687500e+00	3.342720e+00
4.667969e+00	3.342720e+00
4.648437e+00	3.331660e+00
4.628906e+00	3.331660e+00
4.609375e+00	3.320601e+00
4.589843e+00	3.309541e+00
4.570312e+00	3.301246e+00
4.550780e+00	3.292952e+00
4.531249e+00	3.279128e+00
4.511718e+00	3.268068e+00
4.492186e+00	3.257009e+00
4.472655e+00	3.243184e+00
4.453123e+00	3.221066e+00
4.433592e+00	3.204477e+00
4.414061e+00	3.182358e+00
4.394529e+00	3.163003e+00
4.374998e+00	3.138120e+00
4.355466e+00	3.113236e+00
4.335935e+00	3.088352e+00
4.316404e+00	3.066233e+00
4.296872e+00	3.041350e+00
4.277341e+00	3.016466e+00
4.257809e+00	2.994347e+00
4.238278e+00	2.972228e+00
4.218747e+00	2.952874e+00
4.199215e+00	2.927990e+00
4.179684e+00	2.905871e+00
4.160152e+00	2.880987e+00
4.140621e+00	2.858868e+00
4.121090e+00	2.831220e+00
4.101558e+00	2.800806e+00
4.082027e+00	2.759333e+00
4.062495e+00	2.715096e+00
4.042964e+00	2.670858e+00
4.023433e+00	2.634915e+00
4.003901e+00	2.607266e+00
3.984370e+00	2.576852e+00
3.964838e+00	2.554734e+00
3.945307e+00	2.524320e+00
3.925776e+00	2.496672e+00
3.906244e+00	2.469023e+00
3.886713e+00	2.441374e+00
3.867181e+00	2.413725e+00
3.847650e+00	2.386077e+00
3.828119e+00	2.361193e+00
3.808588e+00	2.328015e+00
3.789056e+00	2.314190e+00
3.769525e+00	2.275483e+00
3.749994e+00	2.247834e+00
3.730463e+00	2.222950e+00
3.710932e+00	2.198066e+00
3.691400e+00	2.173183e+00
3.671869e+00	2.142769e+00
3.652338e+00	2.126180e+00
3.632807e+00	2.093001e+00
3.613276e+00	2.062588e+00
3.593745e+00	2.026645e+00
3.574213e+00	1.998996e+00
3.554682e+00	1.976877e+00
3.535151e+00	1.949228e+00
3.515620e+00	1.929875e+00
3.496089e+00	1.904991e+00
3.476558e+00	1.871812e+00
3.457026e+00	1.846929e+00
3.437495e+00	1.827574e+00
3.417964e+00	1.805456e+00
3.398433e+00	1.772277e+00
3.378902e+00	1.744629e+00
3.359371e+00	1.719745e+00
3.339839e+00	1.692096e+00
3.320308e+00	1.669977e+00
3.300777e+00	1.650623e+00
3.281246e+00	1.620210e+00
3.261715e+00	1.595326e+00
3.242184e+00	1.578737e+00
3.222652e+00	1.548323e+00
3.203121e+00	1.528969e+00
3.183590e+00	1.504086e+00
3.164059e+00	1.484731e+00
3.144528e+00	1.457083e+00
3.124997e+00	1.434964e+00
3.105465e+00	1.404551e+00
3.085934e+00	1.376902e+00
3.066403e+00	1.338194e+00
3.046872e+00	1.307780e+00
3.027341e+00	1.288426e+00
