    um         	uN
1.494143e+00	8.392775e+00
1.488284e+00	8.369255e+00
1.482425e+00	8.369255e+00
1.476565e+00	8.361415e+00
1.470706e+00	8.349654e+00
1.464846e+00	8.337895e+00
1.458987e+00	8.326135e+00
1.453127e+00	8.310455e+00
1.447268e+00	8.298695e+00
1.441409e+00	8.283015e+00
1.435549e+00	8.279095e+00
1.429690e+00	8.259494e+00
1.423830e+00	8.251654e+00
1.417971e+00	8.232054e+00
1.412111e+00	8.224214e+00
1.406252e+00	8.212454e+00
1.400393e+00	8.200695e+00
1.394533e+00	8.192854e+00
1.388674e+00	8.169333e+00
1.382814e+00	8.157574e+00
1.376955e+00	8.149734e+00
1.371096e+00	8.137974e+00
1.365236e+00	8.126213e+00
1.359377e+00	8.110534e+00
1.353517e+00	8.098773e+00
1.347658e+00	8.090933e+00
1.341798e+00	8.075253e+00
1.335939e+00	8.063493e+00
1.330080e+00	8.055653e+00
1.324220e+00	8.036052e+00
1.318361e+00	8.024293e+00
1.312501e+00	8.016453e+00
1.306642e+00	8.004692e+00
1.300783e+00	7.989012e+00
1.294923e+00	7.985092e+00
1.289064e+00	7.965492e+00
1.283204e+00	7.957653e+00
1.277345e+00	7.949812e+00
1.271485e+00	7.934133e+00
1.265626e+00	7.918452e+00
1.259767e+00	7.906692e+00
1.253907e+00	7.898852e+00
1.248048e+00	7.883172e+00
1.242188e+00	7.875332e+00
1.236329e+00	7.859651e+00
1.230469e+00	7.851811e+00
1.224610e+00	7.840052e+00
1.218751e+00	7.824371e+00
1.212891e+00	7.820451e+00
1.207032e+00	7.808691e+00
1.201172e+00	7.796931e+00
1.195313e+00	7.781251e+00
1.189454e+00	7.773411e+00
1.183594e+00	7.757732e+00
1.177735e+00	7.745971e+00
1.171875e+00	7.738131e+00
1.166016e+00	7.726371e+00
1.160156e+00	7.714611e+00
1.154297e+00	7.710691e+00
1.148438e+00	7.691090e+00
1.142578e+00	7.683250e+00
1.136719e+00	7.675410e+00
1.130859e+00	7.667571e+00
1.125000e+00	7.655810e+00
1.119141e+00	7.640130e+00
1.113281e+00	7.628370e+00
1.107422e+00	7.620530e+00
1.101562e+00	7.612690e+00
1.095703e+00	7.597010e+00
1.089843e+00	7.589170e+00
1.083984e+00	7.577410e+00
1.078125e+00	7.565649e+00
1.072265e+00	7.557810e+00
1.066406e+00	7.546049e+00
1.060546e+00	7.534289e+00
1.054687e+00	7.522529e+00
1.048827e+00	7.510770e+00
1.042968e+00	7.506850e+00
1.037109e+00	7.491170e+00
1.031249e+00	7.483329e+00
1.025390e+00	7.471569e+00
1.019530e+00	7.463729e+00
1.013671e+00	7.440209e+00
1.007812e+00	7.432369e+00
1.001952e+00	7.420609e+00
9.960927e-01	7.412769e+00
9.902333e-01	7.404929e+00
9.843739e-01	7.393169e+00
9.785144e-01	7.377488e+00
9.726550e-01	7.365728e+00
9.667956e-01	7.357888e+00
9.609362e-01	7.346128e+00
9.550768e-01	7.338288e+00
9.492174e-01	7.330449e+00
9.433580e-01	7.310848e+00
9.374987e-01	7.299088e+00
9.316393e-01	7.287328e+00
9.257799e-01	7.275568e+00
9.199206e-01	7.267728e+00
9.140612e-01	7.255968e+00
9.082019e-01	7.244208e+00
9.023425e-01	7.236368e+00
8.964831e-01	7.220687e+00
8.906238e-01	7.216767e+00
8.847644e-01	7.201087e+00
8.789050e-01	7.173647e+00
8.730457e-01	7.169727e+00
8.671863e-01	7.161887e+00
8.613270e-01	7.154047e+00
8.554676e-01	7.138367e+00
8.496082e-01	7.126607e+00
8.437489e-01	7.107007e+00
8.378895e-01	7.103087e+00
8.320301e-01	7.087407e+00
8.261708e-01	7.075646e+00
8.203114e-01	7.071726e+00
8.144521e-01	7.059966e+00
8.085927e-01	7.044286e+00
8.027333e-01	7.036446e+00
7.968740e-01	7.016846e+00
7.910146e-01	7.012926e+00
7.851552e-01	7.005086e+00
7.792959e-01	6.985486e+00
7.734365e-01	6.969806e+00
7.675771e-01	6.969806e+00
7.617178e-01	6.965886e+00
7.558584e-01	6.942366e+00
7.499991e-01	6.934526e+00
7.441397e-01	6.914926e+00
7.382803e-01	6.903165e+00
7.324210e-01	6.891406e+00
7.265616e-01	6.883565e+00
7.207022e-01	6.863965e+00
7.148429e-01	6.848285e+00
7.089835e-01	6.836525e+00
7.031242e-01	6.836525e+00
6.972648e-01	6.816925e+00
6.914054e-01	6.805165e+00
6.855461e-01	6.793405e+00
