    um         	uN
6.152343e-01	4.506727e-01
6.328125e-01	4.506727e-01
6.503906e-01	4.479078e-01
6.679688e-01	4.506727e-01
6.855469e-01	4.506727e-01
7.031251e-01	4.506727e-01
7.207032e-01	4.479078e-01
7.382814e-01	4.479078e-01
7.558595e-01	4.506727e-01
7.734376e-01	4.534376e-01
7.910158e-01	4.534376e-01
8.085939e-01	4.534376e-01
8.261721e-01	4.562024e-01
8.437502e-01	4.589673e-01
8.613284e-01	4.617322e-01
8.789065e-01	4.644970e-01
8.964847e-01	4.644970e-01
9.140628e-01	4.672619e-01
9.316410e-01	4.672619e-01
9.492191e-01	4.700267e-01
9.667972e-01	4.700267e-01
9.843753e-01	4.727916e-01
1.001953e+00	4.783213e-01
1.019532e+00	4.783213e-01
1.037110e+00	4.783213e-01
1.054688e+00	4.810862e-01
1.072266e+00	4.810862e-01
1.089844e+00	4.838511e-01
1.107422e+00	4.838511e-01
1.125000e+00	4.866159e-01
1.142579e+00	4.893808e-01
1.160157e+00	4.921457e-01
1.177735e+00	4.921457e-01
1.195313e+00	4.921457e-01
1.212891e+00	4.949105e-01
1.230469e+00	4.976754e-01
1.248048e+00	4.976754e-01
1.265626e+00	4.949105e-01
1.283204e+00	4.949105e-01
1.300782e+00	3.234890e-01
1.318360e+00	2.709566e-01
1.335938e+00	2.737215e-01
1.353516e+00	2.764863e-01
1.371095e+00	2.764863e-01
1.388673e+00	2.792512e-01
1.406251e+00	2.820160e-01
1.423829e+00	2.847809e-01
1.441407e+00	2.847809e-01
1.458985e+00	2.875458e-01
1.476563e+00	2.930755e-01
1.494142e+00	2.986052e-01
1.511720e+00	3.013701e-01
1.529298e+00	3.041349e-01
1.546876e+00	3.096647e-01
1.564454e+00	3.151944e-01
1.582032e+00	3.124295e-01
1.599610e+00	2.820160e-01
1.617189e+00	2.709566e-01
1.634767e+00	2.792512e-01
1.652345e+00	2.903106e-01
1.669923e+00	2.792512e-01
1.687501e+00	2.709566e-01
1.705079e+00	2.626620e-01
1.722657e+00	2.654269e-01
1.740236e+00	2.626620e-01
1.757814e+00	2.626620e-01
1.775392e+00	2.654269e-01
1.792970e+00	2.764863e-01
1.810548e+00	2.847809e-01
1.828126e+00	2.930755e-01
1.845704e+00	3.428430e-01
1.863283e+00	3.926106e-01
1.880861e+00	3.953754e-01
1.898439e+00	3.870808e-01
1.916017e+00	3.953754e-01
1.933595e+00	3.981403e-01
1.951173e+00	3.981403e-01
1.968751e+00	4.091997e-01
1.986329e+00	4.147295e-01
2.003907e+00	4.230241e-01
2.021485e+00	4.313187e-01
2.039063e+00	4.396132e-01
2.056641e+00	4.451430e-01
2.074219e+00	4.534376e-01
2.091797e+00	4.617322e-01
2.109375e+00	4.783213e-01
2.126953e+00	4.949105e-01
2.144531e+00	5.114997e-01
2.162109e+00	5.225592e-01
2.179687e+00	5.336186e-01
2.197266e+00	5.446781e-01
2.214844e+00	5.529726e-01
2.232422e+00	5.667969e-01
2.250000e+00	5.750915e-01
2.267578e+00	5.861510e-01
2.285156e+00	5.944456e-01
2.302734e+00	6.110347e-01
2.320312e+00	6.248591e-01
2.337890e+00	6.386834e-01
