    um         	uN
0.000000e+00	-1.188855e-01
2.734376e-02	-1.050616e-01
5.468751e-02	-9.123770e-02
8.203127e-02	-7.741381e-02
1.093750e-01	-6.358992e-02
1.367188e-01	-4.976602e-02
1.640625e-01	-3.317735e-02
1.914063e-01	-1.935345e-02
2.187501e-01	-8.294337e-03
2.460938e-01	5.529726e-03
2.734376e-01	1.658918e-02
3.007813e-01	3.041350e-02
3.281251e-01	4.147295e-02
3.554688e-01	5.529726e-02
3.828126e-01	6.912158e-02
4.101564e-01	8.018103e-02
4.375001e-01	9.400535e-02
4.648439e-01	1.050648e-01
4.921876e-01	1.161243e-01
5.195313e-01	1.271837e-01
5.468751e-01	1.354783e-01
5.742188e-01	1.465377e-01
6.015625e-01	1.603621e-01
6.289063e-01	1.714215e-01
6.562500e-01	1.824810e-01
6.835937e-01	1.907756e-01
7.109375e-01	1.990701e-01
7.382812e-01	2.101296e-01
7.656249e-01	2.184242e-01
7.929686e-01	2.294836e-01
8.203124e-01	2.405431e-01
8.476561e-01	2.488377e-01
8.749998e-01	2.571323e-01
9.023436e-01	2.681917e-01
9.296873e-01	2.764863e-01
9.570310e-01	2.820160e-01
9.843748e-01	2.875458e-01
1.011718e+00	2.958404e-01
1.039062e+00	3.013701e-01
1.066406e+00	3.041349e-01
1.093750e+00	3.068998e-01
1.121093e+00	3.096647e-01
1.148437e+00	3.124295e-01
1.175781e+00	3.124295e-01
1.203125e+00	3.151944e-01
1.230468e+00	3.179593e-01
1.257812e+00	3.207241e-01
1.285156e+00	3.207241e-01
1.312500e+00	3.234890e-01
1.339843e+00	3.262539e-01
1.367187e+00	3.262539e-01
1.394531e+00	3.290187e-01
1.421874e+00	3.317836e-01
1.449218e+00	3.317836e-01
1.476562e+00	3.373133e-01
1.503906e+00	3.400782e-01
1.531249e+00	3.428430e-01
1.558593e+00	3.456079e-01
1.585937e+00	3.483728e-01
1.613281e+00	3.483728e-01
1.640624e+00	3.483728e-01
1.667968e+00	3.511376e-01
1.695312e+00	3.511376e-01
1.722655e+00	3.511376e-01
1.749999e+00	3.539025e-01
1.777343e+00	3.566674e-01
1.804687e+00	3.594322e-01
1.832030e+00	3.566674e-01
1.859374e+00	3.594322e-01
1.886718e+00	3.621971e-01
1.914062e+00	3.649619e-01
1.941405e+00	3.677268e-01
1.968749e+00	3.704917e-01
1.996093e+00	3.732565e-01
2.023437e+00	3.787863e-01
2.050780e+00	3.843160e-01
2.078124e+00	3.898457e-01
2.105468e+00	3.953754e-01
2.132811e+00	4.036700e-01
2.160155e+00	3.981403e-01
2.187499e+00	3.953754e-01
2.214843e+00	3.953754e-01
2.242186e+00	3.843160e-01
2.269530e+00	3.898457e-01
2.296874e+00	3.898457e-01
2.324218e+00	3.953754e-01
2.351561e+00	4.036700e-01
2.378905e+00	4.091997e-01
2.406249e+00	4.174943e-01
2.433592e+00	4.257889e-01
2.460936e+00	4.313187e-01
2.488280e+00	4.257889e-01
2.515624e+00	4.340835e-01
2.542967e+00	4.396132e-01
2.570311e+00	4.451430e-01
2.597655e+00	4.506727e-01
2.624999e+00	4.562024e-01
2.652342e+00	4.644970e-01
2.679686e+00	4.617322e-01
2.707030e+00	4.368484e-01
2.734374e+00	4.423781e-01
2.761717e+00	4.451430e-01
2.789061e+00	4.451430e-01
2.816405e+00	4.534376e-01
2.843748e+00	4.589673e-01
2.871092e+00	4.672619e-01
2.898436e+00	4.562024e-01
2.925780e+00	4.617322e-01
2.953123e+00	4.700267e-01
2.980467e+00	4.755565e-01
3.007811e+00	4.838511e-01
3.035155e+00	4.921457e-01
3.062498e+00	4.976754e-01
3.089842e+00	5.059700e-01
3.117186e+00	4.755565e-01
3.144530e+00	4.672619e-01
3.171873e+00	4.727916e-01
3.199217e+00	4.783213e-01
3.226561e+00	4.866159e-01
3.253904e+00	4.893808e-01
3.281248e+00	4.949105e-01
3.308592e+00	5.032051e-01
3.335936e+00	5.087348e-01
3.363279e+00	4.838511e-01
3.390623e+00	4.700267e-01
3.417967e+00	4.783213e-01
3.445311e+00	4.866159e-01
3.472654e+00	4.949105e-01
3.499998e+00	5.032051e-01
3.527342e+00	5.087348e-01
3.554685e+00	5.170294e-01
3.582029e+00	5.225592e-01
3.609373e+00	5.253240e-01
3.636717e+00	5.004403e-01
3.664060e+00	5.087348e-01
3.691404e+00	5.142646e-01
3.718748e+00	5.225592e-01
3.746092e+00	5.308538e-01
3.773435e+00	5.419132e-01
3.800779e+00	5.170294e-01
3.828123e+00	5.059700e-01
3.855467e+00	5.142646e-01
3.882811e+00	5.197943e-01
3.910155e+00	5.197943e-01
3.937499e+00	5.225592e-01
3.964843e+00	5.280889e-01
3.992187e+00	5.391483e-01
4.019530e+00	5.446781e-01
4.046874e+00	5.502077e-01
4.074218e+00	5.474429e-01
4.101562e+00	5.308538e-01
4.128906e+00	5.363835e-01
4.156250e+00	5.446781e-01
4.183594e+00	5.529726e-01
4.210938e+00	5.612672e-01
4.238282e+00	5.419132e-01
4.265626e+00	5.336186e-01
4.292970e+00	5.419132e-01
4.320314e+00	5.529726e-01
4.347658e+00	5.612672e-01
4.375002e+00	5.695618e-01
4.402346e+00	5.695618e-01
4.429690e+00	5.585023e-01
4.457034e+00	5.640321e-01
4.484378e+00	5.723267e-01
4.511722e+00	5.778564e-01
4.539066e+00	5.861510e-01
4.566410e+00	5.944456e-01
4.593754e+00	6.027402e-01
4.621098e+00	6.027402e-01
4.648442e+00	5.861510e-01
4.675785e+00	5.916807e-01
4.703129e+00	5.999753e-01
4.730473e+00	6.082699e-01
4.757817e+00	6.165645e-01
4.785161e+00	6.248591e-01
4.812505e+00	6.165645e-01
4.839849e+00	6.165645e-01
4.867193e+00	6.248591e-01
4.894537e+00	6.331537e-01
4.921881e+00	6.359185e-01
4.949225e+00	6.248591e-01
4.976569e+00	6.303888e-01
5.003913e+00	6.386834e-01
5.031257e+00	6.442131e-01
5.058601e+00	6.525077e-01
5.085945e+00	6.552726e-01
5.113289e+00	6.580374e-01
5.140633e+00	6.663320e-01
5.167977e+00	6.801563e-01
5.195321e+00	6.967455e-01
5.222665e+00	7.050401e-01
5.250009e+00	7.105699e-01
5.277353e+00	7.216293e-01
5.304697e+00	7.271590e-01
5.332040e+00	7.326888e-01
5.359384e+00	7.409834e-01
5.386728e+00	7.520428e-01
5.414072e+00	7.575725e-01
5.441416e+00	7.658671e-01
5.468760e+00	7.769265e-01
5.496104e+00	7.852211e-01
5.523448e+00	7.935157e-01
5.550792e+00	8.045752e-01
5.578136e+00	8.211643e-01
5.605480e+00	8.294589e-01
5.632824e+00	8.405184e-01
5.660168e+00	8.571076e-01
5.687512e+00	8.681670e-01
5.714856e+00	8.847562e-01
5.742200e+00	8.902859e-01
5.769544e+00	8.958157e-01
5.796888e+00	9.041103e-01
5.824232e+00	9.179346e-01
5.851576e+00	9.262292e-01
5.878920e+00	9.455832e-01
