    um         	uN
0.000000e+00	3.041350e-02
3.515625e-02	3.041350e-02
7.031250e-02	3.317836e-02
1.054687e-01	3.594322e-02
1.406250e-01	3.870808e-02
1.757812e-01	3.870808e-02
2.109375e-01	3.870808e-02
2.460937e-01	4.423781e-02
2.812500e-01	4.423781e-02
3.164062e-01	4.700268e-02
3.515624e-01	4.976754e-02
3.867187e-01	5.253240e-02
4.218749e-01	5.529726e-02
4.570311e-01	5.529726e-02
4.921874e-01	5.806213e-02
5.273436e-01	6.082699e-02
5.624998e-01	6.082699e-02
5.976561e-01	6.082699e-02
6.328123e-01	6.359186e-02
6.679685e-01	6.359186e-02
7.031248e-01	6.635672e-02
7.382810e-01	7.188644e-02
7.734373e-01	7.465130e-02
8.085935e-01	7.465130e-02
8.437497e-01	8.018103e-02
8.789060e-01	8.294590e-02
9.140622e-01	8.294590e-02
9.492184e-01	8.294590e-02
9.843747e-01	8.571076e-02
1.019531e+00	8.571076e-02
1.054687e+00	8.847562e-02
1.089844e+00	9.124049e-02
1.125000e+00	9.400535e-02
1.160156e+00	9.677021e-02
1.195312e+00	1.022999e-01
1.230469e+00	1.022999e-01
1.265625e+00	1.050648e-01
1.300781e+00	1.078297e-01
1.335938e+00	1.078297e-01
1.371094e+00	1.105945e-01
1.406250e+00	1.105945e-01
1.441406e+00	1.161243e-01
1.476563e+00	1.161243e-01
1.511719e+00	1.161243e-01
1.546875e+00	1.188891e-01
1.582032e+00	1.244188e-01
1.617188e+00	1.271837e-01
1.652344e+00	1.271837e-01
1.687500e+00	1.271837e-01
1.722657e+00	1.299486e-01
1.757813e+00	1.327134e-01
1.792969e+00	1.382432e-01
1.828126e+00	1.382432e-01
1.863282e+00	1.410080e-01
1.898438e+00	1.437729e-01
1.933594e+00	1.437729e-01
1.968751e+00	1.437729e-01
2.003907e+00	1.437729e-01
2.039063e+00	1.465377e-01
2.074220e+00	1.493026e-01
2.109376e+00	1.548323e-01
2.144532e+00	1.603621e-01
2.179688e+00	1.658918e-01
2.214845e+00	1.714215e-01
2.250001e+00	1.741864e-01
2.285157e+00	1.824810e-01
2.320314e+00	1.880107e-01
2.355470e+00	1.935404e-01
2.390626e+00	1.990701e-01
2.425782e+00	2.045999e-01
2.460939e+00	2.045999e-01
2.496095e+00	2.101296e-01
2.531251e+00	2.211891e-01
2.566408e+00	2.267188e-01
2.601564e+00	2.322485e-01
2.636720e+00	2.405431e-01
2.671876e+00	2.488377e-01
2.707033e+00	2.571323e-01
2.742189e+00	2.709566e-01
2.777345e+00	2.792512e-01
2.812502e+00	2.875458e-01
2.847658e+00	3.013701e-01
2.882814e+00	3.096647e-01
2.917971e+00	3.207241e-01
2.953127e+00	3.317836e-01
2.988283e+00	3.345484e-01
3.023439e+00	2.516026e-01
3.058596e+00	2.598971e-01
3.093752e+00	2.516026e-01
3.128908e+00	2.488377e-01
3.164065e+00	2.571323e-01
3.199221e+00	2.681917e-01
3.234377e+00	2.654269e-01
3.269533e+00	2.654269e-01
3.304690e+00	2.737215e-01
3.339846e+00	2.820160e-01
3.375002e+00	2.903106e-01
3.410159e+00	2.986052e-01
3.445315e+00	3.096647e-01
3.480471e+00	3.179593e-01
3.515627e+00	3.262539e-01
3.550784e+00	2.681917e-01
3.585940e+00	2.626620e-01
3.621096e+00	2.681917e-01
3.656253e+00	2.737215e-01
3.691409e+00	2.820160e-01
3.726565e+00	2.903106e-01
3.761721e+00	2.930755e-01
3.796878e+00	2.986052e-01
3.832034e+00	2.958404e-01
3.867190e+00	3.013701e-01
3.902346e+00	3.013701e-01
3.937502e+00	2.875458e-01
3.972658e+00	2.958404e-01
4.007814e+00	3.013701e-01
4.042970e+00	3.124295e-01
4.078126e+00	3.179593e-01
4.113283e+00	3.262539e-01
4.148439e+00	3.400782e-01
4.183595e+00	3.483728e-01
4.218751e+00	3.594322e-01
4.253907e+00	3.677268e-01
4.289063e+00	3.345484e-01
4.324219e+00	3.262539e-01
4.359375e+00	3.345484e-01
4.394531e+00	3.428430e-01
4.429687e+00	3.539025e-01
4.464843e+00	3.317836e-01
4.499999e+00	3.290187e-01
4.535155e+00	3.373133e-01
4.570311e+00	3.456079e-01
4.605467e+00	3.511376e-01
4.640624e+00	3.621971e-01
4.675780e+00	3.677268e-01
4.710936e+00	3.677268e-01
4.746092e+00	3.732565e-01
4.781248e+00	3.732565e-01
4.816404e+00	3.760214e-01
