    um         	uN
0.000000e+00	2.598971e-01
1.562500e-02	2.571323e-01
3.125000e-02	2.598971e-01
4.687500e-02	2.598971e-01
6.250000e-02	2.571323e-01
7.812500e-02	2.571323e-01
9.375000e-02	2.571323e-01
1.093750e-01	2.598971e-01
1.250000e-01	2.571323e-01
1.406250e-01	2.598971e-01
1.562500e-01	2.598971e-01
1.718750e-01	2.654269e-01
1.875000e-01	2.654269e-01
2.031250e-01	2.681917e-01
2.187500e-01	2.709566e-01
2.343750e-01	2.709566e-01
2.500000e-01	2.737215e-01
2.656250e-01	2.737215e-01
2.812500e-01	2.792512e-01
2.968750e-01	2.792512e-01
3.125000e-01	2.847809e-01
3.281251e-01	2.875458e-01
3.437501e-01	2.903106e-01
3.593751e-01	2.958404e-01
3.750001e-01	2.986052e-01
3.906251e-01	3.041349e-01
4.062501e-01	3.068998e-01
4.218751e-01	3.096647e-01
4.375001e-01	3.124295e-01
4.531251e-01	3.179593e-01
4.687501e-01	3.262539e-01
4.843751e-01	3.290187e-01
5.000001e-01	3.345484e-01
5.156251e-01	3.373133e-01
5.312501e-01	3.428430e-01
5.468751e-01	3.483728e-01
5.625001e-01	3.511376e-01
5.781251e-01	3.539025e-01
5.937501e-01	3.621971e-01
6.093751e-01	3.677268e-01
6.250002e-01	3.732565e-01
6.406252e-01	3.787863e-01
6.562502e-01	3.843160e-01
6.718752e-01	3.898457e-01
6.875002e-01	3.953754e-01
7.031252e-01	4.036700e-01
7.187502e-01	4.091997e-01
7.343752e-01	4.091997e-01
7.500002e-01	4.174943e-01
7.656252e-01	4.230241e-01
7.812502e-01	4.285538e-01
7.968752e-01	4.368484e-01
8.125002e-01	4.423781e-01
8.281252e-01	4.506727e-01
8.437502e-01	4.534376e-01
8.593752e-01	4.617322e-01
8.750002e-01	4.700267e-01
8.906252e-01	4.755565e-01
9.062502e-01	4.783213e-01
9.218753e-01	4.866159e-01
9.375003e-01	4.921457e-01
9.531253e-01	5.004403e-01
9.687502e-01	5.059700e-01
