    um         	uN
0.000000e+00	7.879860e-01
1.171875e-02	7.879860e-01
2.343750e-02	7.879860e-01
3.515625e-02	7.879860e-01
4.687500e-02	7.879860e-01
5.859375e-02	7.907508e-01
7.031250e-02	7.907508e-01
8.203125e-02	7.907508e-01
9.375000e-02	7.935157e-01
1.054688e-01	7.935157e-01
1.171875e-01	7.962806e-01
1.289063e-01	7.962806e-01
1.406250e-01	8.018103e-01
1.523438e-01	8.018103e-01
1.640625e-01	8.018103e-01
1.757813e-01	8.018103e-01
1.875000e-01	8.018103e-01
1.992188e-01	8.045752e-01
2.109375e-01	8.073400e-01
2.226563e-01	8.101049e-01
2.343751e-01	8.156346e-01
2.460938e-01	8.183995e-01
2.578126e-01	8.183995e-01
2.695313e-01	8.211643e-01
2.812501e-01	8.239292e-01
2.929688e-01	8.266941e-01
3.046876e-01	8.266941e-01
3.164063e-01	8.322238e-01
3.281251e-01	8.349887e-01
3.398438e-01	8.405184e-01
3.515626e-01	8.432833e-01
3.632813e-01	8.488130e-01
3.750001e-01	8.515779e-01
3.867189e-01	8.571076e-01
3.984376e-01	8.598724e-01
4.101564e-01	8.626373e-01
4.218751e-01	8.654022e-01
4.335939e-01	8.681670e-01
4.453126e-01	8.736968e-01
4.570314e-01	8.792265e-01
4.687501e-01	8.819914e-01
4.804689e-01	8.875211e-01
4.921876e-01	8.902859e-01
5.039063e-01	8.930508e-01
5.156251e-01	8.985805e-01
5.273438e-01	9.041103e-01
5.390625e-01	9.041103e-01
5.507812e-01	9.096400e-01
5.625000e-01	9.151697e-01
5.742187e-01	9.179346e-01
5.859374e-01	9.262292e-01
5.976561e-01	9.317589e-01
6.093749e-01	9.345238e-01
6.210936e-01	9.400535e-01
6.328123e-01	9.483481e-01
6.445310e-01	9.538778e-01
6.562498e-01	9.566427e-01
6.679685e-01	9.621724e-01
6.796872e-01	9.677021e-01
6.914059e-01	9.732319e-01
7.031247e-01	9.815265e-01
7.148434e-01	9.842913e-01
7.265621e-01	9.925859e-01
7.382808e-01	9.981156e-01
7.499996e-01	1.003645e+00
7.617183e-01	1.009175e+00
7.734370e-01	1.014705e+00
7.851557e-01	1.020235e+00
7.968745e-01	1.025764e+00
8.085932e-01	1.034059e+00
8.203119e-01	1.039589e+00
8.320307e-01	1.047883e+00
8.437494e-01	1.056178e+00
8.554681e-01	1.064472e+00
8.671868e-01	1.070002e+00
8.789056e-01	1.078297e+00
8.906243e-01	1.086591e+00
9.023430e-01	1.092121e+00
9.140617e-01	1.097651e+00
9.257805e-01	1.103180e+00
9.374992e-01	1.108710e+00
9.492179e-01	1.111475e+00
9.609366e-01	1.119770e+00
9.726554e-01	1.125299e+00
9.843741e-01	1.130829e+00
9.960928e-01	1.139124e+00
1.007812e+00	1.144653e+00
1.019530e+00	1.150183e+00
1.031249e+00	1.155713e+00
1.042968e+00	1.161242e+00
1.054686e+00	1.166772e+00
1.066405e+00	1.175067e+00
1.078124e+00	1.183361e+00
1.089843e+00	1.191656e+00
1.101561e+00	1.199951e+00
1.113280e+00	1.208245e+00
1.124999e+00	1.213775e+00
1.136718e+00	1.219305e+00
1.148436e+00	1.224834e+00
1.160155e+00	1.233129e+00
1.171874e+00	1.238659e+00
1.183592e+00	1.246953e+00
1.195311e+00	1.255248e+00
1.207030e+00	1.263542e+00
1.218749e+00	1.266307e+00
1.230467e+00	1.274602e+00
1.242186e+00	1.282897e+00
1.253905e+00	1.288426e+00
1.265623e+00	1.296721e+00
1.277342e+00	1.299486e+00
1.289061e+00	1.305015e+00
1.300780e+00	1.313310e+00
1.312498e+00	1.321605e+00
1.324217e+00	1.329899e+00
1.335936e+00	1.332664e+00
1.347655e+00	1.340959e+00
1.359373e+00	1.349253e+00
1.371092e+00	1.357548e+00
1.382811e+00	1.365842e+00
1.394529e+00	1.374137e+00
1.406248e+00	1.382432e+00
1.417967e+00	1.393491e+00
1.429686e+00	1.404551e+00
1.441404e+00	1.415610e+00
1.453123e+00	1.421140e+00
1.464842e+00	1.429434e+00
1.476561e+00	1.437729e+00
1.488279e+00	1.446023e+00
1.499998e+00	1.454318e+00
1.511717e+00	1.459848e+00
1.523435e+00	1.468142e+00
1.535154e+00	1.473672e+00
1.546873e+00	1.479202e+00
1.558592e+00	1.490261e+00
1.570310e+00	1.495791e+00
1.582029e+00	1.504086e+00
1.593748e+00	1.509615e+00
1.605467e+00	1.517910e+00
1.617185e+00	1.526205e+00
1.628904e+00	1.531734e+00
1.640623e+00	1.537264e+00
1.652341e+00	1.542794e+00
1.664060e+00	1.548323e+00
1.675779e+00	1.551088e+00
1.687498e+00	1.559383e+00
1.699216e+00	1.564913e+00
1.710935e+00	1.578737e+00
1.722654e+00	1.587031e+00
1.734373e+00	1.592561e+00
1.746091e+00	1.598091e+00
1.757810e+00	1.600856e+00
1.769529e+00	1.606385e+00
1.781247e+00	1.611915e+00
1.792966e+00	1.617445e+00
1.804685e+00	1.625740e+00
1.816404e+00	1.631269e+00
1.828122e+00	1.636799e+00
1.839841e+00	1.642329e+00
1.851560e+00	1.650623e+00
1.863278e+00	1.656153e+00
1.874997e+00	1.664448e+00
1.886716e+00	1.669977e+00
1.898435e+00	1.672742e+00
1.910154e+00	1.678272e+00
1.921872e+00	1.686567e+00
1.933591e+00	1.692096e+00
1.945310e+00	1.697626e+00
1.957029e+00	1.703156e+00
1.968748e+00	1.708685e+00
1.980467e+00	1.714215e+00
1.992185e+00	1.719745e+00
2.003904e+00	1.725275e+00
2.015623e+00	1.733569e+00
2.027342e+00	1.739099e+00
2.039061e+00	1.747394e+00
2.050780e+00	1.750158e+00
2.062498e+00	1.755688e+00
2.074217e+00	1.761218e+00
2.085936e+00	1.766748e+00
2.097655e+00	1.772277e+00
2.109374e+00	1.775042e+00
2.121093e+00	1.783337e+00
2.132811e+00	1.786102e+00
2.144530e+00	1.794396e+00
2.156249e+00	1.799926e+00
2.167968e+00	1.808221e+00
2.179687e+00	1.816515e+00
2.191406e+00	1.822045e+00
2.203124e+00	1.827574e+00
2.214843e+00	1.833104e+00
2.226562e+00	1.841399e+00
2.238281e+00	1.844164e+00
2.250000e+00	1.849693e+00
2.261719e+00	1.855223e+00
2.273438e+00	1.860753e+00
2.285156e+00	1.863518e+00
2.296875e+00	1.871812e+00
2.308594e+00	1.874577e+00
2.320313e+00	1.877342e+00
2.332032e+00	1.882872e+00
2.343751e+00	1.888402e+00
2.355469e+00	1.891166e+00
2.367188e+00	1.899461e+00
2.378907e+00	1.904991e+00
2.390626e+00	1.910520e+00
2.402345e+00	1.913285e+00
2.414064e+00	1.913285e+00
2.425782e+00	1.910520e+00
2.437501e+00	1.907756e+00
2.449220e+00	1.907756e+00
2.460939e+00	1.910520e+00
2.472658e+00	1.910520e+00
2.484377e+00	1.910520e+00
2.496095e+00	1.910520e+00
2.507814e+00	1.910520e+00
2.519533e+00	1.916050e+00
2.531252e+00	1.918815e+00
2.542971e+00	1.916050e+00
2.554690e+00	1.921580e+00
2.566409e+00	1.924345e+00
2.578127e+00	1.927109e+00
2.589846e+00	1.929875e+00
2.601565e+00	1.932639e+00
2.613284e+00	1.935404e+00
2.625003e+00	1.935404e+00
2.636722e+00	1.935404e+00
2.648440e+00	1.938169e+00
2.660159e+00	1.935404e+00
2.671878e+00	1.927109e+00
2.683597e+00	1.918815e+00
2.695316e+00	1.913285e+00
2.707035e+00	1.904991e+00
2.718753e+00	1.899461e+00
2.730472e+00	1.893931e+00
2.742191e+00	1.891166e+00
2.753910e+00	1.888402e+00
2.765629e+00	1.885637e+00
2.777348e+00	1.880107e+00
2.789066e+00	1.880107e+00
2.800785e+00	1.874577e+00
2.812504e+00	1.874577e+00
2.824223e+00	1.880107e+00
2.835942e+00	1.882872e+00
2.847661e+00	1.891166e+00
2.859379e+00	1.896696e+00
2.871098e+00	1.904991e+00
2.882817e+00	1.916050e+00
2.894536e+00	1.927109e+00
2.906255e+00	1.940934e+00
2.917974e+00	1.951993e+00
2.929693e+00	1.963053e+00
2.941411e+00	1.971347e+00
2.953130e+00	1.985172e+00
2.964849e+00	1.996231e+00
2.976568e+00	2.004526e+00
2.988287e+00	2.015585e+00
