    um         	uN
5.468750e-02	3.525201e+00
6.250000e-02	3.533495e+00
7.031250e-02	3.525201e+00
7.812501e-02	3.516906e+00
8.593751e-02	3.516906e+00
9.375001e-02	3.508611e+00
1.015625e-01	3.503082e+00
1.093750e-01	3.503082e+00
1.171875e-01	3.494787e+00
1.250000e-01	3.492022e+00
1.328125e-01	3.480963e+00
1.406250e-01	3.478198e+00
1.484375e-01	3.472668e+00
1.562500e-01	3.464374e+00
1.640625e-01	3.467139e+00
1.718750e-01	3.464374e+00
1.796875e-01	3.461609e+00
1.875000e-01	3.450549e+00
1.953125e-01	3.456079e+00
2.031250e-01	3.453314e+00
2.109375e-01	3.445020e+00
2.187500e-01	3.447784e+00
2.265625e-01	3.445020e+00
2.343751e-01	3.442255e+00
2.421876e-01	3.442255e+00
2.500001e-01	3.445020e+00
2.578126e-01	3.442255e+00
2.656251e-01	3.439490e+00
2.734376e-01	3.436725e+00
2.812501e-01	3.439490e+00
2.890626e-01	3.431195e+00
2.968751e-01	3.436725e+00
3.046876e-01	3.431195e+00
3.125001e-01	3.433960e+00
3.203126e-01	3.425665e+00
3.281251e-01	3.433960e+00
3.359376e-01	3.428430e+00
3.437501e-01	3.425665e+00
3.515626e-01	3.428430e+00
3.593751e-01	3.428430e+00
3.671876e-01	3.431195e+00
3.750001e-01	3.431195e+00
3.828126e-01	3.422901e+00
3.906251e-01	3.425665e+00
3.984376e-01	3.425665e+00
4.062501e-01	3.428430e+00
4.140626e-01	3.439490e+00
4.218751e-01	3.436725e+00
4.296876e-01	3.436725e+00
4.375001e-01	3.439490e+00
4.453126e-01	3.447784e+00
4.531251e-01	3.439490e+00
4.609376e-01	3.439490e+00
4.687501e-01	3.445020e+00
4.765626e-01	3.447784e+00
4.843751e-01	3.450549e+00
4.921876e-01	3.461609e+00
5.000001e-01	3.458844e+00
5.078126e-01	3.461609e+00
5.156251e-01	3.469903e+00
5.234376e-01	3.469903e+00
5.312501e-01	3.478198e+00
5.390626e-01	3.475433e+00
5.468751e-01	3.475433e+00
5.546876e-01	3.483728e+00
5.625001e-01	3.483728e+00
5.703126e-01	3.483728e+00
5.781251e-01	3.500317e+00
5.859376e-01	3.494787e+00
5.937501e-01	3.494787e+00
6.015626e-01	3.505847e+00
6.093751e-01	3.508611e+00
6.171877e-01	3.508611e+00
6.250002e-01	3.514141e+00
6.328127e-01	3.514141e+00
6.406252e-01	3.522435e+00
6.484377e-01	3.525201e+00
6.562502e-01	3.533495e+00
6.640627e-01	3.539025e+00
6.718752e-01	3.539025e+00
6.796877e-01	3.555614e+00
6.875002e-01	3.561144e+00
6.953127e-01	3.561144e+00
7.031252e-01	3.563909e+00
7.109377e-01	3.572203e+00
7.187502e-01	3.580498e+00
7.265627e-01	3.586028e+00
7.343752e-01	3.594322e+00
7.421877e-01	3.597087e+00
7.500002e-01	3.602617e+00
7.578127e-01	3.608146e+00
7.656252e-01	3.616441e+00
7.734377e-01	3.627501e+00
7.812502e-01	3.630265e+00
7.890627e-01	3.641325e+00
7.968752e-01	3.655149e+00
8.046877e-01	3.657914e+00
8.125002e-01	3.668973e+00
8.203127e-01	3.680033e+00
8.281252e-01	3.685562e+00
8.359377e-01	3.693857e+00
8.437502e-01	3.702152e+00
8.515627e-01	3.704917e+00
8.593752e-01	3.721506e+00
8.671877e-01	3.732565e+00
8.750002e-01	3.738095e+00
8.828127e-01	3.743625e+00
8.906252e-01	3.757449e+00
8.984377e-01	3.768509e+00
9.062502e-01	3.779568e+00
9.140628e-01	3.787862e+00
9.218753e-01	3.796157e+00
9.296878e-01	3.809981e+00
9.375003e-01	3.818276e+00
9.453128e-01	3.823806e+00
9.531253e-01	3.840395e+00
9.609378e-01	3.851454e+00
9.687502e-01	3.856984e+00
9.765627e-01	3.865279e+00
9.843751e-01	3.879103e+00
9.921876e-01	3.887398e+00
1.000000e+00	3.898457e+00
1.007812e+00	3.909517e+00
1.015625e+00	3.920576e+00
1.023437e+00	3.934400e+00
1.031250e+00	3.945460e+00
1.039062e+00	3.956519e+00
1.046875e+00	3.959284e+00
1.054687e+00	3.978638e+00
1.062500e+00	3.984168e+00
1.070312e+00	4.003522e+00
1.078124e+00	4.017346e+00
1.085937e+00	4.033936e+00
1.093749e+00	4.044995e+00
1.101562e+00	4.056054e+00
1.109374e+00	4.069879e+00
1.117187e+00	4.083703e+00
1.124999e+00	4.105822e+00
1.132812e+00	4.108587e+00
1.140624e+00	4.127940e+00
1.148436e+00	4.141765e+00
1.156249e+00	4.150059e+00
1.164061e+00	4.161119e+00
1.171874e+00	4.169414e+00
1.179686e+00	4.188768e+00
1.187499e+00	4.202592e+00
1.195311e+00	4.210887e+00
1.203124e+00	4.230240e+00
1.210936e+00	4.233006e+00
1.218748e+00	4.249594e+00
1.226561e+00	4.263419e+00
1.234373e+00	4.277244e+00
1.242186e+00	4.285538e+00
1.249998e+00	4.296597e+00
1.257811e+00	4.307657e+00
1.265623e+00	4.318716e+00
1.273436e+00	4.329776e+00
1.281248e+00	4.349130e+00
1.289060e+00	4.360189e+00
1.296873e+00	4.374014e+00
1.304685e+00	4.393367e+00
1.312498e+00	4.404427e+00
1.320310e+00	4.418252e+00
1.328123e+00	4.434840e+00
1.335935e+00	4.448665e+00
1.343748e+00	4.462489e+00
1.351560e+00	4.476314e+00
1.359373e+00	4.487373e+00
1.367185e+00	4.506727e+00
1.374997e+00	4.515021e+00
1.382810e+00	4.526081e+00
1.390622e+00	4.550965e+00
1.398435e+00	4.562024e+00
1.406247e+00	4.573084e+00
1.414060e+00	4.595203e+00
1.421872e+00	4.603497e+00
1.429685e+00	4.620087e+00
1.437497e+00	4.633911e+00
1.445309e+00	4.647735e+00
1.453122e+00	4.656029e+00
1.460934e+00	4.669854e+00
1.468747e+00	4.683679e+00
1.476559e+00	4.700267e+00
1.484372e+00	4.716856e+00
1.492184e+00	4.730681e+00
1.499997e+00	4.752800e+00
1.507809e+00	4.761094e+00
1.515621e+00	4.777683e+00
1.523434e+00	4.794273e+00
1.531246e+00	4.805332e+00
1.539059e+00	4.816392e+00
1.546871e+00	4.830216e+00
1.554684e+00	4.849570e+00
1.562496e+00	4.860630e+00
1.570309e+00	4.868924e+00
1.578121e+00	4.888278e+00
1.585933e+00	4.899337e+00
1.593746e+00	4.918692e+00
1.601558e+00	4.932516e+00
1.609371e+00	4.954635e+00
1.617183e+00	4.965694e+00
1.624996e+00	4.973989e+00
1.632808e+00	4.993343e+00
1.640621e+00	5.009932e+00
1.648433e+00	5.020991e+00
1.656245e+00	5.037581e+00
1.664058e+00	5.051405e+00
1.671870e+00	5.067994e+00
1.679683e+00	5.079054e+00
1.687495e+00	5.098408e+00
1.695308e+00	5.112232e+00
1.703120e+00	5.128821e+00
1.710933e+00	5.137116e+00
1.718745e+00	5.159235e+00
1.726557e+00	5.170294e+00
1.734370e+00	5.186883e+00
1.742182e+00	5.200708e+00
1.749995e+00	5.209002e+00
1.757807e+00	5.222827e+00
1.765620e+00	5.236651e+00
1.773432e+00	5.250475e+00
1.781245e+00	5.261535e+00
1.789057e+00	5.280889e+00
1.796869e+00	5.294713e+00
1.804682e+00	5.305772e+00
1.812494e+00	5.316832e+00
1.820307e+00	5.333421e+00
1.828119e+00	5.350010e+00
1.835932e+00	5.355540e+00
1.843744e+00	5.372129e+00
1.851557e+00	5.391483e+00
1.859369e+00	5.408072e+00
1.867181e+00	5.413602e+00
1.874994e+00	5.432956e+00
1.882806e+00	5.449545e+00
1.890619e+00	5.460605e+00
1.898431e+00	5.479959e+00
1.906244e+00	5.488253e+00
1.914056e+00	5.507608e+00
1.921869e+00	5.524197e+00
1.929681e+00	5.543551e+00
1.937494e+00	5.554610e+00
1.945306e+00	5.571199e+00
1.953119e+00	5.582259e+00
1.960932e+00	5.598848e+00
1.968744e+00	5.612672e+00
1.976557e+00	5.626497e+00
1.984369e+00	5.648616e+00
1.992182e+00	5.665205e+00
