    um         	uN
3.027344e-01	2.162123e+00
3.125000e-01	2.167653e+00
3.222656e-01	2.162123e+00
3.320312e-01	2.151064e+00
3.417968e-01	2.148299e+00
3.515624e-01	2.131710e+00
3.613281e-01	2.120650e+00
3.710937e-01	2.117885e+00
3.808593e-01	2.109591e+00
3.906249e-01	2.101296e+00
4.003905e-01	2.095766e+00
4.101561e-01	2.087472e+00
4.199217e-01	2.090237e+00
4.296874e-01	2.087472e+00
4.394530e-01	2.087472e+00
4.492186e-01	2.106826e+00
4.589842e-01	2.112356e+00
4.687498e-01	2.112356e+00
4.785155e-01	2.117885e+00
4.882811e-01	2.126180e+00
4.980467e-01	2.123415e+00
5.078124e-01	2.134474e+00
5.175780e-01	2.137239e+00
5.273437e-01	2.131710e+00
5.371093e-01	2.148299e+00
5.468750e-01	2.153829e+00
5.566406e-01	2.153829e+00
5.664062e-01	2.162123e+00
5.761719e-01	2.170417e+00
5.859375e-01	2.175947e+00
5.957032e-01	2.187007e+00
6.054688e-01	2.198066e+00
6.152345e-01	2.203596e+00
6.250001e-01	2.209126e+00
6.347657e-01	2.222950e+00
6.445314e-01	2.228480e+00
6.542970e-01	2.234009e+00
6.640627e-01	2.245069e+00
6.738283e-01	2.261658e+00
6.835940e-01	2.269953e+00
6.933596e-01	2.278247e+00
7.031252e-01	2.294836e+00
7.128909e-01	2.297601e+00
7.226565e-01	2.305896e+00
7.324222e-01	2.328015e+00
7.421878e-01	2.333544e+00
7.519535e-01	2.341839e+00
7.617191e-01	2.352899e+00
7.714847e-01	2.369488e+00
7.812504e-01	2.377782e+00
7.910160e-01	2.388842e+00
8.007817e-01	2.408196e+00
8.105473e-01	2.424785e+00
8.203129e-01	2.435844e+00
8.300786e-01	2.444139e+00
8.398442e-01	2.460728e+00
8.496099e-01	2.477317e+00
8.593755e-01	2.491142e+00
8.691412e-01	2.504966e+00
8.789068e-01	2.524320e+00
8.886724e-01	2.529850e+00
8.984381e-01	2.540909e+00
9.082037e-01	2.560263e+00
9.179694e-01	2.571323e+00
9.277350e-01	2.587912e+00
9.375007e-01	2.598971e+00
9.472663e-01	2.621090e+00
9.570319e-01	2.637679e+00
9.667975e-01	2.654269e+00
9.765631e-01	2.670858e+00
9.863287e-01	2.679152e+00
9.960943e-01	2.704036e+00
1.005860e+00	2.709566e+00
1.015625e+00	2.728920e+00
1.025391e+00	2.731685e+00
1.035157e+00	2.748274e+00
1.044922e+00	2.759333e+00
1.054688e+00	2.775923e+00
1.064453e+00	2.786982e+00
1.074219e+00	2.800806e+00
1.083985e+00	2.814631e+00
1.093750e+00	2.828455e+00
