    um         	nN
1.828125e-01	1.681708e+01
1.898437e-01	1.691209e+01
1.968750e-01	1.693585e+01
2.039062e-01	1.698336e+01
2.109375e-01	1.691209e+01
2.179687e-01	1.698336e+01
2.250000e-01	1.705461e+01
2.320312e-01	1.705461e+01
2.390625e-01	1.703086e+01
2.460937e-01	1.707837e+01
2.531250e-01	1.712587e+01
2.601562e-01	1.707837e+01
2.671875e-01	1.722088e+01
2.742187e-01	1.726839e+01
2.812500e-01	1.738715e+01
2.882812e-01	1.741091e+01
2.953124e-01	1.748217e+01
3.023437e-01	1.748217e+01
3.093749e-01	1.752967e+01
3.164062e-01	1.750592e+01
3.234374e-01	1.757718e+01
3.304687e-01	1.764844e+01
3.374999e-01	1.774345e+01
3.445312e-01	1.781471e+01
3.515624e-01	1.788596e+01
3.585937e-01	1.788596e+01
3.656249e-01	1.788596e+01
3.726562e-01	1.795723e+01
3.796874e-01	1.798098e+01
3.867187e-01	1.798098e+01
3.937499e-01	1.800473e+01
4.007811e-01	1.812350e+01
4.078124e-01	1.817100e+01
4.148436e-01	1.821851e+01
4.218749e-01	1.828977e+01
4.289061e-01	1.826601e+01
4.359374e-01	1.833727e+01
4.429686e-01	1.843228e+01
4.499999e-01	1.845604e+01
4.570311e-01	1.836102e+01
4.640624e-01	1.850354e+01
4.710936e-01	1.847979e+01
4.781249e-01	1.847979e+01
4.851561e-01	1.850354e+01
4.921874e-01	1.869357e+01
4.992186e-01	1.864606e+01
5.062499e-01	1.866981e+01
5.132811e-01	1.878858e+01
5.203124e-01	1.878858e+01
5.273436e-01	1.881233e+01
5.343749e-01	1.871732e+01
5.414061e-01	1.888359e+01
5.484374e-01	1.890734e+01
5.554686e-01	1.902611e+01
5.624998e-01	1.904986e+01
5.695311e-01	1.909737e+01
5.765623e-01	1.914487e+01
5.835936e-01	1.916863e+01
5.906248e-01	1.919238e+01
5.976561e-01	1.926364e+01
6.046873e-01	1.923988e+01
6.117186e-01	1.935865e+01
6.187498e-01	1.928739e+01
6.257811e-01	1.938240e+01
6.328123e-01	1.954867e+01
6.398436e-01	1.952492e+01
6.468748e-01	1.966744e+01
6.539061e-01	1.969119e+01
6.609373e-01	1.976245e+01
6.679685e-01	1.988121e+01
6.749998e-01	1.985746e+01
6.820310e-01	1.985746e+01
6.890623e-01	1.980995e+01
6.960935e-01	1.980995e+01
7.031248e-01	1.990497e+01
7.101560e-01	2.007124e+01
7.171873e-01	2.004748e+01
7.242185e-01	2.007124e+01
7.312498e-01	2.016625e+01
7.382810e-01	2.019000e+01
7.453123e-01	2.019000e+01
7.523435e-01	2.009499e+01
7.593748e-01	2.016625e+01
7.664060e-01	2.011874e+01
7.734373e-01	2.021376e+01
7.804685e-01	2.035627e+01
7.874997e-01	2.049879e+01
7.945310e-01	2.054630e+01
8.015622e-01	2.059380e+01
8.085935e-01	2.061755e+01
8.156247e-01	2.064131e+01
8.226560e-01	2.057005e+01
8.296872e-01	2.059380e+01
8.367185e-01	2.071257e+01
8.437497e-01	2.064131e+01
8.507810e-01	2.073632e+01
8.578122e-01	2.083133e+01
8.648435e-01	2.085508e+01
8.718747e-01	2.083133e+01
8.789060e-01	2.095010e+01
8.859372e-01	2.102135e+01
8.929684e-01	2.102135e+01
8.999997e-01	2.092634e+01
9.070309e-01	2.097385e+01
9.140622e-01	2.099760e+01
9.210934e-01	2.099760e+01
9.281247e-01	2.123513e+01
9.351559e-01	2.121138e+01
9.421872e-01	2.125888e+01
9.492184e-01	2.130639e+01
9.562497e-01	2.140140e+01
9.632810e-01	2.137765e+01
9.703123e-01	2.128264e+01
9.773436e-01	2.140140e+01
9.843749e-01	2.135390e+01
9.914062e-01	2.135390e+01
9.984375e-01	2.147266e+01
1.005469e+00	2.163893e+01
1.012500e+00	2.156767e+01
1.019531e+00	2.163893e+01
1.026563e+00	2.168644e+01
1.033594e+00	2.182896e+01
1.040625e+00	2.187646e+01
1.047657e+00	2.182896e+01
1.054688e+00	2.182896e+01
1.061719e+00	2.190021e+01
1.068751e+00	2.201898e+01
1.075782e+00	2.216150e+01
1.082813e+00	2.220900e+01
1.089844e+00	2.223275e+01
1.096876e+00	2.232777e+01
1.103907e+00	2.232777e+01
1.110938e+00	2.228026e+01
1.117970e+00	2.228026e+01
1.125001e+00	2.235152e+01
1.132032e+00	2.235152e+01
1.139064e+00	2.232777e+01
1.146095e+00	2.239903e+01
1.153126e+00	2.249404e+01
1.160157e+00	2.249404e+01
1.167189e+00	2.261280e+01
1.174220e+00	2.263655e+01
1.181251e+00	2.275532e+01
1.188283e+00	2.263655e+01
