    um         	nN
1.371094e+00	4.467929e+01
1.376953e+00	4.501183e+01
1.382813e+00	4.513059e+01
1.388672e+00	4.444176e+01
1.394531e+00	4.418047e+01
1.400391e+00	4.401420e+01
1.406250e+00	4.384793e+01
1.412110e+00	4.370542e+01
1.417969e+00	4.368166e+01
1.423829e+00	4.408546e+01
1.429688e+00	4.477430e+01
1.435547e+00	4.470304e+01
1.441407e+00	4.489306e+01
1.447266e+00	4.534437e+01
1.453126e+00	4.648451e+01
1.458985e+00	4.724460e+01
1.464844e+00	4.745838e+01
1.470704e+00	4.881230e+01
1.476563e+00	5.009496e+01
1.482423e+00	5.123510e+01
1.488282e+00	5.190018e+01
1.494142e+00	5.256527e+01
