    um         	nN
1.347656e+00	3.945364e+01
1.353516e+00	3.957240e+01
1.359375e+00	3.976243e+01
1.365234e+00	3.914485e+01
1.371094e+00	3.909735e+01
1.376953e+00	3.876480e+01
1.382813e+00	3.814723e+01
1.388672e+00	3.802846e+01
1.394532e+00	3.779093e+01
1.400391e+00	3.833725e+01
1.406250e+00	3.881231e+01
1.412110e+00	3.909735e+01
1.417969e+00	4.061754e+01
1.423829e+00	4.168642e+01
1.429688e+00	4.306408e+01
1.435547e+00	4.365791e+01
1.441407e+00	4.396670e+01
1.447266e+00	4.408546e+01
1.453126e+00	4.479805e+01
1.458985e+00	4.524935e+01
1.464845e+00	4.603320e+01
1.470704e+00	4.648451e+01
1.476563e+00	4.660327e+01
1.482423e+00	4.717334e+01
1.488282e+00	4.845601e+01
1.494142e+00	4.857477e+01
