    nm         	nN
6.835935e+01	5.717333e+01
7.031247e+01	5.779091e+01
7.226560e+01	5.786217e+01
7.421873e+01	5.771965e+01
7.617185e+01	5.691205e+01
7.812498e+01	5.703082e+01
8.007810e+01	5.600944e+01
8.203123e+01	5.612820e+01
8.398435e+01	5.560564e+01
8.593748e+01	5.496431e+01
8.789061e+01	5.505932e+01
8.984373e+01	5.441799e+01
9.179686e+01	5.439424e+01
9.374998e+01	5.356289e+01
9.570311e+01	5.410921e+01
9.765623e+01	5.351538e+01
9.960936e+01	5.339662e+01
1.015625e+02	5.239900e+01
1.035156e+02	5.204270e+01
1.054687e+02	5.239900e+01
1.074219e+02	5.128260e+01
1.093750e+02	5.114009e+01
1.113281e+02	5.147263e+01
1.132812e+02	5.109258e+01
1.152344e+02	5.016622e+01
1.171875e+02	4.947738e+01
1.191406e+02	4.938237e+01
1.210937e+02	4.935862e+01
1.230469e+02	4.876479e+01
1.250000e+02	4.900232e+01
1.269531e+02	4.909733e+01
1.289062e+02	4.828973e+01
1.308594e+02	4.793344e+01
1.328125e+02	4.859852e+01
1.347656e+02	4.824223e+01
1.367187e+02	4.731586e+01
1.386719e+02	4.833724e+01
1.406250e+02	4.767216e+01
1.425781e+02	4.769591e+01
1.445312e+02	4.755339e+01
1.464844e+02	4.812346e+01
1.484375e+02	4.679330e+01
1.503906e+02	4.681705e+01
1.523437e+02	4.764841e+01
1.542969e+02	4.714959e+01
1.562500e+02	4.648451e+01
1.582031e+02	4.629448e+01
1.601562e+02	4.648451e+01
1.621094e+02	4.579567e+01
1.640625e+02	4.565316e+01
1.660156e+02	4.596195e+01
1.679688e+02	4.558190e+01
1.699219e+02	4.470304e+01
1.718750e+02	4.534437e+01
1.738281e+02	4.517810e+01
1.757813e+02	4.439425e+01
1.777344e+02	4.517810e+01
1.796875e+02	4.465553e+01
1.816406e+02	4.496432e+01
1.835938e+02	4.451302e+01
1.855469e+02	4.465553e+01
1.875000e+02	4.429924e+01
1.894531e+02	4.418047e+01
