    nm         	nN
1.628906e+02	3.323037e+01
1.640625e+02	3.325412e+01
1.652344e+02	3.311160e+01
1.664062e+02	3.311160e+01
1.675781e+02	3.308785e+01
1.687500e+02	3.313536e+01
1.699218e+02	3.320661e+01
1.710937e+02	3.325412e+01
1.722656e+02	3.330162e+01
1.734374e+02	3.330162e+01
1.746093e+02	3.337288e+01
1.757812e+02	3.337288e+01
1.769531e+02	3.332538e+01
1.781249e+02	3.320661e+01
1.792968e+02	3.327787e+01
1.804687e+02	3.323037e+01
1.816405e+02	3.327787e+01
1.828124e+02	3.332538e+01
1.839843e+02	3.330162e+01
1.851561e+02	3.330162e+01
1.863280e+02	3.327787e+01
1.874999e+02	3.334913e+01
1.886717e+02	3.339664e+01
1.898436e+02	3.320661e+01
1.910155e+02	3.320661e+01
1.921874e+02	3.325412e+01
1.933592e+02	3.325412e+01
1.945311e+02	3.327787e+01
1.957030e+02	3.334913e+01
1.968748e+02	3.337288e+01
1.980467e+02	3.344415e+01
1.992186e+02	3.337288e+01
2.003904e+02	3.353916e+01
2.015623e+02	3.349165e+01
2.027342e+02	3.344415e+01
2.039061e+02	3.344415e+01
2.050779e+02	3.337288e+01
2.062498e+02	3.337288e+01
2.074217e+02	3.349165e+01
2.085935e+02	3.349165e+01
2.097654e+02	3.346790e+01
2.109373e+02	3.351540e+01
2.121091e+02	3.342039e+01
2.132810e+02	3.346790e+01
2.144529e+02	3.342039e+01
2.156248e+02	3.337288e+01
2.167966e+02	3.344415e+01
2.179685e+02	3.337288e+01
2.191404e+02	3.351540e+01
2.203122e+02	3.351540e+01
2.214841e+02	3.356291e+01
2.226560e+02	3.351540e+01
2.238278e+02	3.358666e+01
2.249997e+02	3.361042e+01
2.261716e+02	3.353916e+01
2.273434e+02	3.351540e+01
2.285153e+02	3.349165e+01
2.296872e+02	3.356291e+01
2.308591e+02	3.353916e+01
2.320309e+02	3.361042e+01
2.332028e+02	3.363417e+01
2.343747e+02	3.363417e+01
2.355465e+02	3.375293e+01
2.367184e+02	3.375293e+01
2.378903e+02	3.368167e+01
2.390622e+02	3.351540e+01
2.402340e+02	3.356291e+01
2.414059e+02	3.363417e+01
2.425778e+02	3.361042e+01
2.437497e+02	3.361042e+01
2.449216e+02	3.370543e+01
2.460935e+02	3.368167e+01
2.472653e+02	3.365792e+01
2.484372e+02	3.375293e+01
2.496091e+02	3.377669e+01
2.507810e+02	3.372918e+01
2.519529e+02	3.370543e+01
2.531248e+02	3.365792e+01
2.542967e+02	3.363417e+01
2.554685e+02	3.372918e+01
2.566404e+02	3.370543e+01
2.578123e+02	3.372918e+01
2.589842e+02	3.377669e+01
2.601561e+02	3.387170e+01
2.613280e+02	3.389545e+01
2.624998e+02	3.380044e+01
2.636717e+02	3.375293e+01
2.648436e+02	3.384794e+01
2.660155e+02	3.382419e+01
2.671874e+02	3.382419e+01
2.683593e+02	3.377669e+01
2.695311e+02	3.387170e+01
2.707030e+02	3.387170e+01
2.718749e+02	3.387170e+01
2.730468e+02	3.389545e+01
2.742187e+02	3.391920e+01
2.753906e+02	3.384794e+01
2.765624e+02	3.384794e+01
2.777343e+02	3.387170e+01
2.789062e+02	3.382419e+01
2.800781e+02	3.389545e+01
2.812500e+02	3.382419e+01
2.824219e+02	3.394296e+01
2.835937e+02	3.394296e+01
2.847656e+02	3.396671e+01
2.859375e+02	3.394296e+01
2.871094e+02	3.396671e+01
2.882813e+02	3.391920e+01
2.894532e+02	3.389545e+01
2.906251e+02	3.018999e+01
2.917969e+02	3.092633e+01
2.929688e+02	3.292158e+01
2.941407e+02	3.489307e+01
2.953126e+02	3.684082e+01
2.964845e+02	3.902609e+01
2.976564e+02	4.092632e+01
2.988282e+02	4.277905e+01
