    nm         	nN
7.031247e+01	6.299281e+01
7.226560e+01	6.292154e+01
7.421873e+01	6.249400e+01
7.617185e+01	6.277903e+01
7.812498e+01	6.178141e+01
8.007810e+01	6.159138e+01
8.203123e+01	6.209019e+01
8.398435e+01	6.042749e+01
8.593748e+01	6.045124e+01
8.789061e+01	6.061751e+01
8.984373e+01	6.021371e+01
9.179686e+01	5.973865e+01
9.374998e+01	5.997618e+01
9.570311e+01	5.904982e+01
9.765623e+01	5.869352e+01
9.960936e+01	5.819471e+01
1.015625e+02	5.866977e+01
1.035156e+02	5.824221e+01
1.054687e+02	5.790968e+01
1.074219e+02	5.859851e+01
1.093750e+02	5.795718e+01
1.113281e+02	5.755338e+01
1.132812e+02	5.712583e+01
1.152344e+02	5.752963e+01
1.171875e+02	5.660327e+01
1.191406e+02	5.636574e+01
1.210937e+02	5.700706e+01
1.230469e+02	5.669827e+01
1.250000e+02	5.584317e+01
1.269531e+02	5.650825e+01
1.289062e+02	5.660327e+01
1.308594e+02	5.581942e+01
1.328125e+02	5.581942e+01
1.347656e+02	5.560564e+01
1.367187e+02	5.555813e+01
1.386719e+02	5.555813e+01
1.406250e+02	5.520184e+01
1.425781e+02	5.448925e+01
1.445312e+02	5.465553e+01
1.464844e+02	5.446550e+01
1.484375e+02	5.467928e+01
1.503906e+02	5.425172e+01
1.523437e+02	5.406170e+01
1.542969e+02	5.494056e+01
1.562500e+02	5.389543e+01
1.582031e+02	5.349163e+01
1.601562e+02	5.365790e+01
1.621094e+02	5.344412e+01
1.640625e+02	5.273154e+01
1.660156e+02	5.299282e+01
1.679688e+02	5.372916e+01
1.699219e+02	5.311158e+01
1.718750e+02	5.287405e+01
1.738281e+02	5.311158e+01
1.757813e+02	5.306407e+01
1.777344e+02	5.334911e+01
1.796875e+02	5.346787e+01
1.816406e+02	5.304032e+01
1.835938e+02	5.339662e+01
1.855469e+02	5.280279e+01
1.875000e+02	5.244650e+01
1.894531e+02	5.301657e+01
1.914063e+02	5.275529e+01
1.933594e+02	5.292155e+01
1.953125e+02	5.365790e+01
1.972656e+02	5.251776e+01
1.992188e+02	5.313534e+01
2.011719e+02	5.263652e+01
2.031250e+02	5.323034e+01
2.050781e+02	5.247025e+01
2.070313e+02	5.289780e+01
2.089844e+02	5.306407e+01
2.109375e+02	5.270778e+01
