    um         	nN
1.347656e+00	2.118763e+01
1.357422e+00	2.123513e+01
1.367187e+00	2.125888e+01
1.376953e+00	2.128264e+01
1.386719e+00	2.130639e+01
1.396484e+00	2.144891e+01
1.406250e+00	2.154392e+01
1.416015e+00	2.154392e+01
1.425781e+00	2.161518e+01
1.435546e+00	2.166268e+01
1.445312e+00	2.171019e+01
1.455078e+00	2.168644e+01
1.464843e+00	2.173394e+01
1.474609e+00	2.171019e+01
1.484374e+00	2.182896e+01
1.494140e+00	2.190021e+01
1.503906e+00	2.199523e+01
1.513671e+00	2.206648e+01
1.523437e+00	2.213774e+01
1.533202e+00	2.225651e+01
1.542968e+00	2.232777e+01
1.552733e+00	2.223275e+01
1.562499e+00	2.220900e+01
1.572265e+00	2.230401e+01
1.582030e+00	2.235152e+01
1.591796e+00	2.239903e+01
1.601561e+00	2.256530e+01
1.611327e+00	2.266031e+01
1.621093e+00	2.270781e+01
1.630858e+00	2.282658e+01
1.640624e+00	2.289784e+01
1.650389e+00	2.292159e+01
1.660155e+00	2.287408e+01
1.669920e+00	2.292159e+01
1.679686e+00	2.296910e+01
1.689452e+00	2.308786e+01
1.699217e+00	2.315912e+01
1.708983e+00	2.327788e+01
1.718748e+00	2.337290e+01
1.728514e+00	2.342040e+01
1.738280e+00	2.344416e+01
1.748045e+00	2.353917e+01
1.757811e+00	2.351541e+01
1.767576e+00	2.356292e+01
1.777342e+00	2.361043e+01
1.787108e+00	2.361043e+01
1.796873e+00	2.377670e+01
1.806639e+00	2.380045e+01
1.816404e+00	2.384795e+01
1.826170e+00	2.394297e+01
1.835935e+00	2.403798e+01
1.845701e+00	2.413299e+01
1.855467e+00	2.422800e+01
1.865232e+00	2.415674e+01
1.874998e+00	2.425175e+01
1.884763e+00	2.434677e+01
1.894529e+00	2.444178e+01
1.904295e+00	2.444178e+01
1.914060e+00	2.460805e+01
1.923826e+00	2.460805e+01
1.933592e+00	2.463180e+01
1.943357e+00	2.475057e+01
1.953123e+00	2.491684e+01
1.962889e+00	2.477432e+01
1.972654e+00	2.486933e+01
1.982420e+00	2.489308e+01
1.992186e+00	2.501185e+01
2.001952e+00	2.503560e+01
2.011717e+00	2.515437e+01
2.021483e+00	2.522563e+01
2.031249e+00	2.529688e+01
2.041014e+00	2.539189e+01
2.050780e+00	2.541565e+01
2.060546e+00	2.539189e+01
2.070311e+00	2.543940e+01
2.080077e+00	2.548691e+01
2.089843e+00	2.548691e+01
2.099609e+00	2.562943e+01
2.109374e+00	2.574819e+01
2.119140e+00	2.574819e+01
2.128906e+00	2.589071e+01
2.138671e+00	2.593821e+01
2.148437e+00	2.605698e+01
2.158203e+00	2.608073e+01
2.167968e+00	2.603323e+01
2.177734e+00	2.608073e+01
2.187500e+00	2.622325e+01
2.197266e+00	2.627075e+01
2.207031e+00	2.636577e+01
2.216797e+00	2.648453e+01
2.226563e+00	2.653204e+01
2.236328e+00	2.657954e+01
2.246094e+00	2.669831e+01
2.255860e+00	2.676957e+01
2.265625e+00	2.667456e+01
2.275391e+00	2.674582e+01
2.285157e+00	2.688833e+01
2.294923e+00	2.698334e+01
2.304688e+00	2.700710e+01
2.314454e+00	2.703085e+01
2.324220e+00	2.707836e+01
2.333985e+00	2.705460e+01
2.343751e+00	2.710211e+01
2.353517e+00	2.724463e+01
2.363282e+00	2.726838e+01
2.373048e+00	2.724463e+01
2.382814e+00	2.736339e+01
2.392580e+00	2.731589e+01
2.402345e+00	2.738714e+01
2.412111e+00	2.755341e+01
2.421877e+00	2.762467e+01
2.431642e+00	2.764843e+01
2.441408e+00	2.776719e+01
2.451174e+00	2.776719e+01
2.460939e+00	2.771969e+01
2.470705e+00	2.831351e+01
2.480471e+00	2.938239e+01
2.490237e+00	3.028500e+01
