    um         	nN
5.874999e+00	-1.767165e+01
5.906249e+00	-1.757664e+01
5.937499e+00	-1.745788e+01
5.968749e+00	-1.736287e+01
5.999998e+00	-1.722036e+01
6.031248e+00	-1.705409e+01
6.062498e+00	-1.693533e+01
6.093748e+00	-1.672156e+01
6.124998e+00	-1.650779e+01
6.156247e+00	-1.629402e+01
6.187497e+00	-1.619901e+01
6.218747e+00	-1.598524e+01
6.249997e+00	-1.584273e+01
6.281246e+00	-1.579522e+01
6.312496e+00	-1.574772e+01
6.343746e+00	-1.553395e+01
6.374996e+00	-1.539144e+01
6.406246e+00	-1.527268e+01
6.437495e+00	-1.508266e+01
6.468745e+00	-1.489264e+01
6.499995e+00	-1.482138e+01
6.531245e+00	-1.470262e+01
6.562494e+00	-1.451261e+01
6.593744e+00	-1.446510e+01
6.624994e+00	-1.434634e+01
6.656244e+00	-1.415632e+01
6.687494e+00	-1.403756e+01
6.718743e+00	-1.387130e+01
6.749993e+00	-1.370503e+01
6.781243e+00	-1.349126e+01
6.812493e+00	-1.334875e+01
6.843743e+00	-1.325374e+01
6.874992e+00	-1.303997e+01
6.906242e+00	-1.287370e+01
6.937492e+00	-1.284995e+01
6.968742e+00	-1.268368e+01
6.999991e+00	-1.254117e+01
7.031241e+00	-1.242241e+01
7.062491e+00	-1.218489e+01
7.093741e+00	-1.192361e+01
7.124991e+00	-1.175735e+01
7.156240e+00	-1.163859e+01
7.187490e+00	-1.149607e+01
7.218740e+00	-1.128230e+01
7.249990e+00	-1.125855e+01
7.281240e+00	-1.123480e+01
7.312489e+00	-1.104478e+01
7.343739e+00	-1.085476e+01
7.374989e+00	-1.068850e+01
7.406239e+00	-1.045098e+01
7.437488e+00	-1.023721e+01
7.468738e+00	-1.011844e+01
7.499988e+00	-9.904675e+00
7.531238e+00	-9.667153e+00
7.562488e+00	-9.619648e+00
7.593737e+00	-9.524640e+00
7.624987e+00	-9.358374e+00
7.656237e+00	-9.215861e+00
7.687488e+00	-9.073347e+00
7.718738e+00	-8.907082e+00
7.749988e+00	-8.669559e+00
7.781238e+00	-8.479542e+00
7.812489e+00	-8.194515e+00
7.843739e+00	-8.004498e+00
7.874989e+00	-7.933241e+00
7.906239e+00	-7.838232e+00
7.937489e+00	-7.743223e+00
7.968740e+00	-7.553205e+00
