    um         	uN
7.656250e-01	4.313187e-01
7.812500e-01	4.313187e-01
7.968750e-01	4.285538e-01
8.125000e-01	4.257889e-01
8.281250e-01	4.230241e-01
8.437500e-01	4.202592e-01
8.593750e-01	4.202592e-01
8.750000e-01	4.174943e-01
8.906250e-01	4.147295e-01
9.062500e-01	4.119646e-01
9.218750e-01	4.119646e-01
9.375000e-01	4.119646e-01
9.531250e-01	4.119646e-01
9.687500e-01	4.091997e-01
9.843750e-01	4.119646e-01
1.000000e+00	4.119646e-01
1.015625e+00	4.119646e-01
1.031250e+00	4.091997e-01
1.046875e+00	4.091997e-01
1.062500e+00	4.119646e-01
1.078125e+00	4.119646e-01
1.093750e+00	4.119646e-01
1.109375e+00	4.119646e-01
1.125000e+00	4.119646e-01
1.140625e+00	4.119646e-01
1.156250e+00	4.119646e-01
1.171875e+00	4.147295e-01
1.187500e+00	4.147295e-01
1.203125e+00	4.147295e-01
1.218750e+00	4.147295e-01
1.234375e+00	4.119646e-01
1.250000e+00	4.119646e-01
1.265625e+00	3.373133e-01
1.281250e+00	1.990701e-01
1.296875e+00	2.101296e-01
1.312500e+00	2.156593e-01
1.328125e+00	2.211891e-01
1.343750e+00	2.211891e-01
1.359375e+00	2.239539e-01
1.375000e+00	2.267188e-01
1.390625e+00	2.322485e-01
1.406250e+00	2.405431e-01
1.421875e+00	2.488377e-01
1.437500e+00	2.571323e-01
1.453125e+00	2.654269e-01
1.468750e+00	2.626620e-01
1.484375e+00	2.681917e-01
1.500000e+00	2.792512e-01
1.515625e+00	2.847809e-01
1.531250e+00	2.930755e-01
1.546875e+00	3.041349e-01
1.562500e+00	3.124295e-01
1.578125e+00	3.207241e-01
1.593750e+00	3.345484e-01
1.609375e+00	3.428430e-01
1.625000e+00	3.539025e-01
1.640625e+00	3.649619e-01
1.656250e+00	3.732565e-01
1.671875e+00	3.843160e-01
1.687500e+00	4.396132e-01
1.703125e+00	5.059700e-01
1.718750e+00	5.197943e-01
1.734375e+00	5.280889e-01
1.750000e+00	5.336186e-01
1.765625e+00	5.419132e-01
1.781250e+00	5.529726e-01
1.796875e+00	5.585023e-01
1.812500e+00	5.667969e-01
1.828125e+00	5.695618e-01
1.843750e+00	5.778564e-01
1.859375e+00	5.806212e-01
1.875000e+00	5.889158e-01
1.890625e+00	5.944456e-01
1.906250e+00	5.999753e-01
1.921875e+00	6.055050e-01
1.937500e+00	6.137996e-01
1.953125e+00	6.220942e-01
1.968750e+00	6.331537e-01
1.984375e+00	6.414483e-01
2.000000e+00	6.525077e-01
2.015625e+00	6.663320e-01
2.031250e+00	6.746266e-01
2.046874e+00	6.912158e-01
2.062499e+00	7.022753e-01
2.078124e+00	7.078050e-01
2.093749e+00	7.216293e-01
2.109374e+00	7.326888e-01
2.124999e+00	7.520428e-01
2.140624e+00	7.658671e-01
2.156249e+00	7.935157e-01
2.171874e+00	8.294589e-01
2.187498e+00	8.488130e-01
2.203123e+00	8.654022e-01
2.218748e+00	8.792265e-01
2.234373e+00	9.041103e-01
2.249998e+00	9.206994e-01
2.265623e+00	9.455832e-01
2.281248e+00	9.566427e-01
2.296873e+00	9.704670e-01
2.312498e+00	9.898210e-01
