    um         	uN
2.148437e-01	3.373133e-01
2.343750e-01	3.456079e-01
2.539063e-01	3.483728e-01
2.734375e-01	3.566674e-01
2.929688e-01	3.621971e-01
3.125000e-01	3.677268e-01
3.320313e-01	3.732565e-01
3.515625e-01	3.787863e-01
3.710938e-01	3.843160e-01
3.906250e-01	3.926106e-01
4.101563e-01	3.981403e-01
4.296876e-01	4.009052e-01
4.492188e-01	4.036700e-01
4.687501e-01	4.119646e-01
4.882813e-01	4.147295e-01
5.078126e-01	4.174943e-01
5.273438e-01	4.202592e-01
5.468750e-01	4.230241e-01
5.664062e-01	4.230241e-01
5.859375e-01	4.257889e-01
6.054687e-01	4.313187e-01
6.249999e-01	4.368484e-01
6.445312e-01	4.396132e-01
6.640624e-01	4.451430e-01
6.835936e-01	4.479078e-01
7.031248e-01	4.506727e-01
7.226561e-01	4.534376e-01
7.421873e-01	4.534376e-01
7.617185e-01	4.589673e-01
7.812498e-01	4.617322e-01
8.007810e-01	4.672619e-01
8.203122e-01	4.700267e-01
8.398434e-01	4.727916e-01
8.593747e-01	4.755565e-01
8.789059e-01	4.810862e-01
8.984371e-01	4.838511e-01
9.179684e-01	4.838511e-01
9.374996e-01	4.866159e-01
9.570308e-01	4.893808e-01
9.765621e-01	4.921457e-01
9.960934e-01	4.976754e-01
1.015625e+00	4.976754e-01
1.035156e+00	5.004403e-01
1.054687e+00	5.059700e-01
1.074219e+00	5.114997e-01
1.093750e+00	5.170294e-01
1.113281e+00	5.197943e-01
1.132812e+00	5.225592e-01
1.152344e+00	5.253240e-01
1.171875e+00	5.308538e-01
1.191406e+00	5.336186e-01
1.210938e+00	5.391483e-01
1.230469e+00	5.446781e-01
1.250000e+00	5.474429e-01
1.269531e+00	5.502077e-01
1.289063e+00	5.557375e-01
1.308594e+00	5.612672e-01
1.328125e+00	5.640321e-01
1.347657e+00	5.667969e-01
1.367188e+00	5.723267e-01
1.386719e+00	5.778564e-01
1.406250e+00	5.750915e-01
1.425782e+00	5.778564e-01
1.445313e+00	5.778564e-01
1.464844e+00	5.833861e-01
1.484376e+00	5.833861e-01
1.503907e+00	5.861510e-01
1.523438e+00	5.806212e-01
1.542969e+00	5.695618e-01
1.562501e+00	3.649619e-01
1.582032e+00	3.483728e-01
1.601563e+00	3.483728e-01
1.621094e+00	3.539025e-01
1.640626e+00	3.566674e-01
1.660157e+00	3.594322e-01
1.679688e+00	3.649619e-01
1.699220e+00	3.677268e-01
1.718751e+00	3.704917e-01
1.738282e+00	3.760214e-01
1.757813e+00	3.787863e-01
1.777345e+00	3.843160e-01
1.796876e+00	3.898457e-01
1.816407e+00	3.953754e-01
1.835939e+00	4.009052e-01
