    um         	uN
0.000000e+00	1.271837e-01
2.343750e-02	1.327134e-01
4.687501e-02	1.410080e-01
7.031251e-02	1.465377e-01
9.375002e-02	1.548323e-01
1.171875e-01	1.603621e-01
1.406250e-01	1.686567e-01
1.640625e-01	1.769512e-01
1.875000e-01	1.852458e-01
2.109376e-01	1.935404e-01
2.343751e-01	1.990701e-01
2.578126e-01	2.045999e-01
2.812501e-01	2.101296e-01
3.046876e-01	2.184242e-01
3.281251e-01	2.267188e-01
3.515626e-01	2.350134e-01
3.750001e-01	2.405431e-01
3.984376e-01	2.488377e-01
4.218751e-01	2.543674e-01
4.453126e-01	2.626620e-01
4.687501e-01	2.709566e-01
4.921876e-01	2.764863e-01
5.156251e-01	2.820160e-01
5.390626e-01	2.903106e-01
5.625001e-01	2.958404e-01
5.859376e-01	2.986052e-01
6.093751e-01	3.068998e-01
6.328127e-01	3.124295e-01
6.562502e-01	3.179593e-01
6.796877e-01	3.262539e-01
7.031252e-01	3.317836e-01
7.265627e-01	3.400782e-01
7.500002e-01	3.428430e-01
7.734377e-01	3.483728e-01
7.968752e-01	3.539025e-01
8.203127e-01	3.566674e-01
8.437502e-01	3.621971e-01
8.671877e-01	3.649619e-01
8.906252e-01	3.704917e-01
9.140628e-01	3.732565e-01
9.375003e-01	3.760214e-01
9.609378e-01	3.760214e-01
9.843752e-01	3.760214e-01
1.007813e+00	3.760214e-01
1.031250e+00	3.760214e-01
1.054688e+00	3.760214e-01
1.078125e+00	3.787863e-01
1.101562e+00	3.815511e-01
1.125000e+00	3.870808e-01
1.148437e+00	3.870808e-01
1.171875e+00	3.898457e-01
1.195312e+00	3.926106e-01
1.218750e+00	3.926106e-01
1.242187e+00	3.898457e-01
1.265625e+00	3.953754e-01
1.289062e+00	4.036700e-01
1.312500e+00	4.091997e-01
1.335937e+00	4.119646e-01
1.359374e+00	4.202592e-01
1.382812e+00	4.313187e-01
1.406249e+00	4.368484e-01
1.429687e+00	4.396132e-01
1.453124e+00	4.396132e-01
1.476562e+00	4.423781e-01
1.499999e+00	4.423781e-01
1.523437e+00	4.423781e-01
1.546874e+00	4.451430e-01
1.570311e+00	4.534376e-01
1.593749e+00	4.589673e-01
1.617186e+00	4.672619e-01
1.640624e+00	4.672619e-01
1.664061e+00	4.727916e-01
1.687499e+00	4.617322e-01
1.710936e+00	4.644970e-01
1.734374e+00	4.644970e-01
1.757811e+00	4.644970e-01
1.781249e+00	4.672619e-01
1.804686e+00	4.700267e-01
