    um         	uN
0.000000e+00	1.520675e-01
2.343750e-02	1.575972e-01
4.687501e-02	1.631269e-01
7.031251e-02	1.658918e-01
9.375002e-02	1.714215e-01
1.171875e-01	1.769512e-01
1.406250e-01	1.824810e-01
1.640625e-01	1.852458e-01
1.875000e-01	1.907756e-01
2.109376e-01	1.935404e-01
2.343751e-01	1.963053e-01
2.578126e-01	2.018350e-01
2.812501e-01	2.045999e-01
3.046876e-01	2.101296e-01
3.281251e-01	2.156593e-01
3.515626e-01	2.211891e-01
3.750001e-01	2.267188e-01
3.984376e-01	2.294836e-01
4.218751e-01	2.350134e-01
4.453126e-01	2.405431e-01
4.687501e-01	2.433080e-01
4.921876e-01	2.488377e-01
5.156251e-01	2.571323e-01
5.390626e-01	2.598971e-01
5.625001e-01	2.681917e-01
5.859376e-01	2.737215e-01
6.093751e-01	2.820160e-01
6.328127e-01	2.903106e-01
6.562502e-01	2.986052e-01
6.796877e-01	3.041349e-01
7.031252e-01	3.096647e-01
7.265627e-01	3.151944e-01
7.500002e-01	3.234890e-01
7.734377e-01	3.262539e-01
7.968752e-01	3.345484e-01
8.203127e-01	3.400782e-01
8.437502e-01	3.456079e-01
8.671877e-01	3.511376e-01
8.906252e-01	3.566674e-01
9.140628e-01	3.621971e-01
9.375003e-01	3.677268e-01
9.609378e-01	3.732565e-01
9.843752e-01	3.760214e-01
1.007813e+00	3.815511e-01
1.031250e+00	3.870808e-01
1.054688e+00	3.926106e-01
1.078125e+00	3.981403e-01
1.101562e+00	4.036700e-01
1.125000e+00	4.064349e-01
1.148437e+00	4.091997e-01
1.171875e+00	4.147295e-01
1.195312e+00	4.147295e-01
1.218750e+00	4.147295e-01
1.242187e+00	4.174943e-01
1.265625e+00	4.230241e-01
1.289062e+00	4.230241e-01
1.312500e+00	4.285538e-01
1.335937e+00	4.285538e-01
1.359374e+00	4.285538e-01
1.382812e+00	4.313187e-01
1.406249e+00	4.340835e-01
1.429687e+00	4.368484e-01
1.453124e+00	4.396132e-01
1.476562e+00	4.396132e-01
1.499999e+00	4.451430e-01
1.523437e+00	4.479078e-01
1.546874e+00	4.506727e-01
1.570311e+00	4.506727e-01
1.593749e+00	4.506727e-01
1.617186e+00	4.506727e-01
1.640624e+00	4.506727e-01
1.664061e+00	4.506727e-01
1.687499e+00	4.506727e-01
1.710936e+00	4.479078e-01
1.734374e+00	4.479078e-01
1.757811e+00	4.479078e-01
1.781249e+00	4.479078e-01
1.804686e+00	4.506727e-01
1.828123e+00	4.562024e-01
1.851561e+00	4.506727e-01
1.874998e+00	4.534376e-01
1.898436e+00	4.534376e-01
1.921873e+00	4.589673e-01
1.945311e+00	4.672619e-01
1.968748e+00	4.700267e-01
1.992186e+00	4.755565e-01
2.015623e+00	4.810862e-01
2.039061e+00	4.866159e-01
2.062498e+00	4.893808e-01
2.085935e+00	4.949105e-01
2.109373e+00	4.976754e-01
2.132810e+00	4.976754e-01
2.156248e+00	4.921457e-01
2.179685e+00	4.921457e-01
2.203123e+00	4.949105e-01
2.226560e+00	4.893808e-01
2.249998e+00	4.921457e-01
