    um         	uN
0.000000e+00	3.870808e-02
3.124999e-02	4.976754e-02
6.249999e-02	5.806213e-02
9.374997e-02	6.635672e-02
1.250000e-01	7.741617e-02
1.562500e-01	8.847562e-02
1.875000e-01	9.953507e-02
2.187500e-01	1.078297e-01
2.499999e-01	1.188891e-01
2.812499e-01	1.271837e-01
3.124999e-01	1.382432e-01
3.437499e-01	1.493026e-01
3.749999e-01	1.575972e-01
4.062499e-01	1.658918e-01
4.374998e-01	1.714215e-01
4.687498e-01	1.769512e-01
4.999998e-01	1.797161e-01
5.312498e-01	1.852458e-01
5.624998e-01	1.880107e-01
5.937499e-01	1.880107e-01
6.249999e-01	1.935404e-01
6.562499e-01	1.963053e-01
6.874999e-01	1.990701e-01
7.187499e-01	1.990701e-01
7.499999e-01	2.045999e-01
7.812499e-01	2.045999e-01
8.124999e-01	2.045999e-01
8.437499e-01	2.073647e-01
8.750000e-01	2.073647e-01
9.062500e-01	2.073647e-01
9.375000e-01	2.073647e-01
9.687500e-01	2.101296e-01
1.000000e+00	2.101296e-01
1.031250e+00	2.156593e-01
1.062500e+00	2.184242e-01
1.093750e+00	2.211891e-01
1.125000e+00	2.239539e-01
1.156250e+00	2.211891e-01
1.187500e+00	2.294836e-01
1.218750e+00	2.322485e-01
1.250000e+00	2.377782e-01
1.281250e+00	2.405431e-01
1.312500e+00	2.460728e-01
1.343750e+00	2.488377e-01
1.375000e+00	2.460728e-01
1.406250e+00	2.516026e-01
1.437500e+00	2.405431e-01
1.468750e+00	2.350134e-01
1.500000e+00	2.350134e-01
1.531250e+00	2.350134e-01
1.562500e+00	2.377782e-01
1.593750e+00	2.433080e-01
1.625000e+00	2.460728e-01
1.656250e+00	2.488377e-01
1.687500e+00	2.516026e-01
1.718750e+00	2.598971e-01
1.750000e+00	2.654269e-01
1.781250e+00	2.709566e-01
1.812500e+00	2.792512e-01
1.843750e+00	2.847809e-01
1.875000e+00	2.930755e-01
1.906250e+00	2.986052e-01
1.937500e+00	3.041349e-01
1.968750e+00	3.124295e-01
2.000000e+00	3.179593e-01
2.031250e+00	3.262539e-01
2.062500e+00	3.041349e-01
2.093750e+00	3.096647e-01
2.125000e+00	2.958404e-01
2.156250e+00	2.820160e-01
2.187500e+00	2.875458e-01
2.218750e+00	2.958404e-01
2.250000e+00	3.041349e-01
2.281250e+00	3.096647e-01
2.312500e+00	3.068998e-01
2.343750e+00	3.068998e-01
2.375000e+00	3.096647e-01
2.406250e+00	3.179593e-01
