    um         	uN
0.000000e+00	5.139154e+00
5.859375e-03	5.143074e+00
1.171875e-02	5.146994e+00
1.757812e-02	5.146994e+00
2.343750e-02	5.139154e+00
2.929687e-02	5.139154e+00
3.515625e-02	5.143074e+00
4.101562e-02	5.143074e+00
4.687499e-02	5.146994e+00
5.273437e-02	5.150914e+00
5.859374e-02	5.154834e+00
6.445312e-02	5.150914e+00
7.031250e-02	5.154834e+00
7.617187e-02	5.170514e+00
8.203125e-02	5.162674e+00
8.789063e-02	5.166594e+00
9.375000e-02	5.174434e+00
9.960938e-02	5.170514e+00
1.054688e-01	5.178354e+00
1.113281e-01	5.178354e+00
1.171875e-01	5.186194e+00
1.230469e-01	5.186194e+00
1.289063e-01	5.194034e+00
1.347656e-01	5.190114e+00
1.406250e-01	5.197955e+00
1.464844e-01	5.197955e+00
1.523438e-01	5.201875e+00
1.582032e-01	5.217555e+00
1.640625e-01	5.209714e+00
1.699219e-01	5.221474e+00
1.757813e-01	5.225394e+00
1.816407e-01	5.229314e+00
1.875000e-01	5.237154e+00
1.933594e-01	5.241074e+00
1.992188e-01	5.241074e+00
2.050782e-01	5.248914e+00
2.109375e-01	5.260675e+00
2.167969e-01	5.264595e+00
2.226563e-01	5.272434e+00
2.285157e-01	5.268515e+00
2.343751e-01	5.280275e+00
2.402344e-01	5.292035e+00
2.460938e-01	5.288115e+00
2.519531e-01	5.299875e+00
2.578125e-01	5.307715e+00
2.636719e-01	5.307715e+00
2.695312e-01	5.315555e+00
2.753906e-01	5.327315e+00
2.812500e-01	5.335155e+00
2.871093e-01	5.335155e+00
2.929687e-01	5.339075e+00
2.988280e-01	5.346915e+00
3.046874e-01	5.358675e+00
3.105468e-01	5.370435e+00
3.164061e-01	5.378276e+00
3.222655e-01	5.390036e+00
3.281249e-01	5.409635e+00
3.339842e-01	5.425316e+00
3.398436e-01	5.437076e+00
3.457029e-01	5.448836e+00
3.515623e-01	5.464516e+00
3.574217e-01	5.464516e+00
3.632810e-01	5.476276e+00
3.691404e-01	5.484116e+00
3.749998e-01	5.495876e+00
3.808591e-01	5.507636e+00
3.867185e-01	5.515476e+00
3.925778e-01	5.527236e+00
3.984372e-01	5.535077e+00
4.042966e-01	5.546837e+00
4.101559e-01	5.546837e+00
4.160153e-01	5.562517e+00
4.218747e-01	5.574277e+00
4.277340e-01	5.582117e+00
4.335934e-01	5.593877e+00
4.394527e-01	5.605637e+00
4.453121e-01	5.609557e+00
4.511715e-01	5.621317e+00
4.570308e-01	5.640917e+00
4.628902e-01	5.652677e+00
4.687496e-01	5.660517e+00
4.746089e-01	5.664437e+00
4.804683e-01	5.684037e+00
4.863277e-01	5.695797e+00
4.921870e-01	5.707558e+00
4.980464e-01	5.715397e+00
5.039058e-01	5.731078e+00
5.097651e-01	5.738918e+00
5.156245e-01	5.750678e+00
5.214839e-01	5.766358e+00
5.273432e-01	5.774198e+00
5.332026e-01	5.793798e+00
5.390619e-01	5.801638e+00
5.449213e-01	5.817318e+00
5.507807e-01	5.825158e+00
5.566400e-01	5.832998e+00
5.624994e-01	5.852598e+00
5.683588e-01	5.860439e+00
