    um         	uN
0.000000e+00	1.896696e+00
1.171875e-02	1.891166e+00
2.343750e-02	1.888402e+00
3.515625e-02	1.880107e+00
4.687500e-02	1.874577e+00
5.859375e-02	1.869048e+00
7.031250e-02	1.860753e+00
8.203125e-02	1.857988e+00
9.375000e-02	1.855223e+00
1.054688e-01	1.846929e+00
1.171875e-01	1.841399e+00
1.289063e-01	1.835869e+00
1.406250e-01	1.827574e+00
1.523438e-01	1.824810e+00
1.640625e-01	1.819280e+00
1.757813e-01	1.813750e+00
1.875000e-01	1.808221e+00
1.992188e-01	1.802691e+00
2.109375e-01	1.794396e+00
2.226563e-01	1.788867e+00
2.343751e-01	1.783337e+00
2.460938e-01	1.780572e+00
2.578126e-01	1.772277e+00
2.695313e-01	1.763983e+00
2.812501e-01	1.758453e+00
2.929688e-01	1.752923e+00
3.046876e-01	1.750158e+00
3.164063e-01	1.744629e+00
3.281251e-01	1.736334e+00
3.398438e-01	1.730804e+00
3.515626e-01	1.722510e+00
3.632813e-01	1.719745e+00
3.750001e-01	1.711450e+00
3.867189e-01	1.705920e+00
3.984376e-01	1.705920e+00
4.101564e-01	1.697626e+00
4.218751e-01	1.689331e+00
4.335939e-01	1.686567e+00
4.453126e-01	1.678272e+00
4.570314e-01	1.672742e+00
4.687501e-01	1.661683e+00
4.804689e-01	1.658918e+00
4.921876e-01	1.653388e+00
5.039063e-01	1.653388e+00
5.156251e-01	1.645094e+00
5.273438e-01	1.642329e+00
5.390625e-01	1.634034e+00
5.507812e-01	1.631269e+00
5.625000e-01	1.622975e+00
5.742187e-01	1.620210e+00
5.859374e-01	1.609150e+00
5.976561e-01	1.606385e+00
6.093749e-01	1.600856e+00
6.210936e-01	1.598091e+00
6.328123e-01	1.592561e+00
6.445310e-01	1.584267e+00
6.562498e-01	1.578737e+00
6.679685e-01	1.575972e+00
6.796872e-01	1.567677e+00
6.914059e-01	1.564913e+00
7.031247e-01	1.556618e+00
7.148434e-01	1.553853e+00
7.265621e-01	1.545559e+00
7.382808e-01	1.542794e+00
7.499996e-01	1.537264e+00
7.617183e-01	1.528969e+00
7.734370e-01	1.526205e+00
7.851557e-01	1.520675e+00
7.968745e-01	1.515145e+00
8.085932e-01	1.512380e+00
8.203119e-01	1.506850e+00
8.320307e-01	1.498556e+00
8.437494e-01	1.495791e+00
8.554681e-01	1.487496e+00
8.671868e-01	1.479202e+00
8.789056e-01	1.479202e+00
8.906243e-01	1.473672e+00
9.023430e-01	1.470907e+00
9.140617e-01	1.465378e+00
9.257805e-01	1.459848e+00
9.374992e-01	1.457083e+00
9.492179e-01	1.446023e+00
9.609366e-01	1.446023e+00
9.726554e-01	1.440494e+00
9.843741e-01	1.434964e+00
9.960928e-01	1.432199e+00
1.007812e+00	1.432199e+00
1.019530e+00	1.426669e+00
1.031249e+00	1.418375e+00
1.042968e+00	1.415610e+00
1.054686e+00	1.410080e+00
1.066405e+00	1.407315e+00
1.078124e+00	1.399021e+00
1.089843e+00	1.393491e+00
1.101561e+00	1.393491e+00
1.113280e+00	1.387961e+00
1.124999e+00	1.385196e+00
1.136718e+00	1.379667e+00
1.148436e+00	1.379667e+00
1.160155e+00	1.376902e+00
1.171874e+00	1.371372e+00
1.183592e+00	1.365842e+00
1.195311e+00	1.363078e+00
1.207030e+00	1.352018e+00
1.218749e+00	1.352018e+00
1.230467e+00	1.349253e+00
1.242186e+00	1.343724e+00
1.253905e+00	1.340959e+00
1.265623e+00	1.338194e+00
1.277342e+00	1.332664e+00
1.289061e+00	1.329899e+00
1.300780e+00	1.324369e+00
1.312498e+00	1.321605e+00
1.324217e+00	1.316075e+00
1.335936e+00	1.313310e+00
1.347655e+00	1.316075e+00
1.359373e+00	1.313310e+00
1.371092e+00	1.313310e+00
1.382811e+00	1.310545e+00
1.394529e+00	1.305015e+00
1.406248e+00	1.299486e+00
1.417967e+00	1.299486e+00
1.429686e+00	1.293956e+00
1.441404e+00	1.291191e+00
1.453123e+00	1.288426e+00
1.464842e+00	1.285661e+00
1.476561e+00	1.277367e+00
1.488279e+00	1.277367e+00
1.499998e+00	1.274602e+00
1.511717e+00	1.269072e+00
1.523435e+00	1.269072e+00
1.535154e+00	1.263542e+00
1.546873e+00	1.260778e+00
1.558592e+00	1.258013e+00
1.570310e+00	1.252483e+00
1.582029e+00	1.252483e+00
1.593748e+00	1.246953e+00
1.605467e+00	1.238659e+00
1.617185e+00	1.238659e+00
1.628904e+00	1.233129e+00
1.640623e+00	1.230364e+00
1.652341e+00	1.227599e+00
1.664060e+00	1.227599e+00
1.675779e+00	1.224834e+00
1.687498e+00	1.222069e+00
1.699216e+00	1.216540e+00
1.710935e+00	1.213775e+00
1.722654e+00	1.213775e+00
1.734373e+00	1.211010e+00
1.746091e+00	1.211010e+00
1.757810e+00	1.202715e+00
1.769529e+00	1.199951e+00
1.781247e+00	1.202715e+00
1.792966e+00	1.197186e+00
1.804685e+00	1.191656e+00
1.816404e+00	1.188891e+00
1.828122e+00	1.188891e+00
1.839841e+00	1.183361e+00
1.851560e+00	1.180597e+00
1.863278e+00	1.177832e+00
1.874997e+00	1.175067e+00
1.886716e+00	1.175067e+00
1.898435e+00	1.169537e+00
1.910154e+00	1.169537e+00
