    um         	uN
0.000000e+00	1.752923e+00
7.812500e-03	1.744629e+00
1.562500e-02	1.744629e+00
2.343750e-02	1.744629e+00
3.125000e-02	1.736334e+00
3.906250e-02	1.736334e+00
4.687500e-02	1.730804e+00
5.468750e-02	1.730804e+00
6.250000e-02	1.719745e+00
7.031250e-02	1.719745e+00
7.812501e-02	1.714215e+00
8.593751e-02	1.708685e+00
9.375001e-02	1.708685e+00
1.015625e-01	1.703156e+00
1.093750e-01	1.697626e+00
1.171875e-01	1.694861e+00
1.250000e-01	1.692096e+00
1.328125e-01	1.692096e+00
1.406250e-01	1.689331e+00
1.484375e-01	1.683802e+00
1.562500e-01	1.678272e+00
1.640625e-01	1.678272e+00
1.718750e-01	1.672742e+00
1.796875e-01	1.667213e+00
1.875000e-01	1.664448e+00
1.953125e-01	1.658918e+00
2.031250e-01	1.661683e+00
2.109375e-01	1.656153e+00
2.187500e-01	1.650623e+00
2.265625e-01	1.647858e+00
2.343751e-01	1.642329e+00
2.421876e-01	1.642329e+00
2.500001e-01	1.636799e+00
2.578126e-01	1.636799e+00
2.656251e-01	1.634034e+00
2.734376e-01	1.625740e+00
2.812501e-01	1.625740e+00
2.890626e-01	1.617445e+00
2.968751e-01	1.620210e+00
3.046876e-01	1.611915e+00
3.125001e-01	1.611915e+00
3.203126e-01	1.606385e+00
3.281251e-01	1.606385e+00
3.359376e-01	1.600856e+00
3.437501e-01	1.595326e+00
3.515626e-01	1.589796e+00
3.593751e-01	1.587031e+00
3.671876e-01	1.587031e+00
3.750001e-01	1.587031e+00
3.828126e-01	1.581502e+00
3.906251e-01	1.578737e+00
3.984376e-01	1.575972e+00
4.062501e-01	1.570442e+00
4.140626e-01	1.567677e+00
4.218751e-01	1.564913e+00
4.296876e-01	1.559383e+00
4.375001e-01	1.553853e+00
4.453126e-01	1.551088e+00
4.531251e-01	1.553853e+00
4.609376e-01	1.551088e+00
4.687501e-01	1.542794e+00
4.765626e-01	1.540029e+00
4.843751e-01	1.537264e+00
4.921876e-01	1.531734e+00
5.000001e-01	1.526205e+00
5.078126e-01	1.523440e+00
5.156251e-01	1.523440e+00
5.234376e-01	1.520675e+00
5.312501e-01	1.515145e+00
5.390626e-01	1.512380e+00
5.468751e-01	1.509615e+00
5.546876e-01	1.506850e+00
5.625001e-01	1.504086e+00
5.703126e-01	1.501321e+00
5.781251e-01	1.498556e+00
5.859376e-01	1.493026e+00
5.937501e-01	1.493026e+00
6.015626e-01	1.487496e+00
6.093751e-01	1.484731e+00
6.171877e-01	1.484731e+00
6.250002e-01	1.479202e+00
6.328127e-01	1.479202e+00
6.406252e-01	1.473672e+00
6.484377e-01	1.470907e+00
6.562502e-01	1.465378e+00
6.640627e-01	1.465378e+00
6.718752e-01	1.459848e+00
6.796877e-01	1.457083e+00
6.875002e-01	1.451553e+00
6.953127e-01	1.451553e+00
7.031252e-01	1.451553e+00
7.109377e-01	1.446023e+00
7.187502e-01	1.443259e+00
7.265627e-01	1.443259e+00
7.343752e-01	1.440494e+00
7.421877e-01	1.434964e+00
7.500002e-01	1.429434e+00
7.578127e-01	1.429434e+00
7.656252e-01	1.423905e+00
7.734377e-01	1.423905e+00
7.812502e-01	1.421140e+00
7.890627e-01	1.415610e+00
7.968752e-01	1.412845e+00
8.046877e-01	1.412845e+00
8.125002e-01	1.407315e+00
8.203127e-01	1.407315e+00
8.281252e-01	1.404551e+00
8.359377e-01	1.399021e+00
8.437502e-01	1.396256e+00
8.515627e-01	1.390726e+00
8.593752e-01	1.390726e+00
8.671877e-01	1.393491e+00
8.750002e-01	1.390726e+00
8.828127e-01	1.387961e+00
8.906252e-01	1.385196e+00
8.984377e-01	1.385196e+00
9.062502e-01	1.379667e+00
9.140628e-01	1.376902e+00
9.218753e-01	1.374137e+00
9.296878e-01	1.371372e+00
9.375003e-01	1.368607e+00
9.453128e-01	1.365842e+00
9.531253e-01	1.363078e+00
9.609378e-01	1.357548e+00
9.687502e-01	1.360313e+00
9.765627e-01	1.354783e+00
9.843751e-01	1.352018e+00
9.921876e-01	1.352018e+00
1.000000e+00	1.343724e+00
1.007812e+00	1.340959e+00
1.015625e+00	1.346488e+00
1.023437e+00	1.343724e+00
1.031250e+00	1.340959e+00
1.039062e+00	1.338194e+00
1.046875e+00	1.338194e+00
1.054687e+00	1.338194e+00
1.062500e+00	1.332664e+00
1.070312e+00	1.329899e+00
1.078124e+00	1.324369e+00
1.085937e+00	1.321605e+00
1.093749e+00	1.321605e+00
1.101562e+00	1.318840e+00
1.109374e+00	1.316075e+00
1.117187e+00	1.313310e+00
1.124999e+00	1.313310e+00
1.132812e+00	1.310545e+00
1.140624e+00	1.310545e+00
1.148436e+00	1.307780e+00
1.156249e+00	1.299486e+00
1.164061e+00	1.302251e+00
1.171874e+00	1.302251e+00
1.179686e+00	1.299486e+00
1.187499e+00	1.299486e+00
1.195311e+00	1.296721e+00
1.203124e+00	1.296721e+00
1.210936e+00	1.293956e+00
1.218748e+00	1.291191e+00
1.226561e+00	1.288426e+00
1.234373e+00	1.282897e+00
1.242186e+00	1.285661e+00
1.249998e+00	1.282897e+00
1.257811e+00	1.282897e+00
1.265623e+00	1.282897e+00
1.273436e+00	1.280132e+00
1.281248e+00	1.274602e+00
1.289060e+00	1.277367e+00
1.296873e+00	1.274602e+00
1.304685e+00	1.277367e+00
1.312498e+00	1.271837e+00
1.320310e+00	1.271837e+00
1.328123e+00	1.269072e+00
1.335935e+00	1.266307e+00
1.343748e+00	1.266307e+00
1.351560e+00	1.266307e+00
1.359373e+00	1.260778e+00
1.367185e+00	1.263542e+00
1.374997e+00	1.260778e+00
1.382810e+00	1.258013e+00
1.390622e+00	1.258013e+00
1.398435e+00	1.255248e+00
1.406247e+00	1.255248e+00
1.414060e+00	1.252483e+00
1.421872e+00	1.252483e+00
1.429685e+00	1.252483e+00
1.437497e+00	1.249718e+00
1.445309e+00	1.249718e+00
1.453122e+00	1.249718e+00
1.460934e+00	1.249718e+00
1.468747e+00	1.246953e+00
1.476559e+00	1.244188e+00
1.484372e+00	1.241424e+00
1.492184e+00	1.238659e+00
1.499997e+00	1.238659e+00
1.507809e+00	1.238659e+00
1.515621e+00	1.235894e+00
1.523434e+00	1.238659e+00
1.531246e+00	1.238659e+00
1.539059e+00	1.235894e+00
1.546871e+00	1.233129e+00
1.554684e+00	1.233129e+00
1.562496e+00	1.230364e+00
1.570309e+00	1.227599e+00
1.578121e+00	1.227599e+00
1.585933e+00	1.230364e+00
1.593746e+00	1.230364e+00
1.601558e+00	1.227599e+00
1.609371e+00	1.224834e+00
1.617183e+00	1.233129e+00
1.624996e+00	1.227599e+00
1.632808e+00	1.227599e+00
1.640621e+00	1.224834e+00
1.648433e+00	1.219305e+00
1.656245e+00	1.224834e+00
1.664058e+00	1.222069e+00
1.671870e+00	1.222069e+00
1.679683e+00	1.222069e+00
1.687495e+00	1.222069e+00
1.695308e+00	1.219305e+00
1.703120e+00	1.219305e+00
1.710933e+00	1.219305e+00
1.718745e+00	1.216540e+00
1.726557e+00	1.216540e+00
1.734370e+00	1.216540e+00
1.742182e+00	1.211010e+00
1.749995e+00	1.216540e+00
1.757807e+00	1.213775e+00
1.765620e+00	1.213775e+00
1.773432e+00	1.213775e+00
1.781245e+00	1.211010e+00
1.789057e+00	1.211010e+00
1.796869e+00	1.213775e+00
1.804682e+00	1.211010e+00
