    um         	uN
0.000000e+00	-2.460653e-01
4.687499e-02	-2.433005e-01
9.374998e-02	-2.405358e-01
1.406250e-01	-2.405358e-01
1.875000e-01	-2.377710e-01
2.343750e-01	-2.350062e-01
2.812500e-01	-2.350062e-01
3.281249e-01	-2.294766e-01
3.749999e-01	-2.267119e-01
4.218749e-01	-2.239471e-01
4.687499e-01	-2.211823e-01
5.156249e-01	-2.184175e-01
5.624999e-01	-2.128880e-01
6.093749e-01	-2.128880e-01
6.562499e-01	-2.128880e-01
7.031250e-01	-2.128880e-01
7.500000e-01	-2.073584e-01
7.968750e-01	-2.045936e-01
8.437500e-01	-1.990641e-01
8.906250e-01	-1.962993e-01
9.375000e-01	-1.935345e-01
9.843750e-01	-1.935345e-01
1.031250e+00	-1.907697e-01
1.078125e+00	-1.880050e-01
1.125000e+00	-1.852402e-01
1.171875e+00	-1.797106e-01
1.218750e+00	-1.741811e-01
1.265625e+00	-1.741811e-01
1.312500e+00	-1.714163e-01
1.359375e+00	-1.714163e-01
1.406250e+00	-1.658867e-01
1.453125e+00	-1.631220e-01
1.500000e+00	-1.603572e-01
1.546875e+00	-1.548276e-01
1.593750e+00	-1.548276e-01
1.640625e+00	-1.520628e-01
1.687500e+00	-1.520628e-01
1.734375e+00	-1.492981e-01
1.781250e+00	-1.437685e-01
1.828125e+00	-1.410037e-01
1.875000e+00	-1.382389e-01
1.921875e+00	-1.327094e-01
1.968750e+00	-1.327094e-01
2.015625e+00	-1.271798e-01
2.062500e+00	-1.244151e-01
2.109375e+00	-1.244151e-01
2.156250e+00	-1.188855e-01
2.203125e+00	-1.161207e-01
2.250000e+00	-1.161207e-01
2.296875e+00	-1.105912e-01
2.343749e+00	-1.078264e-01
2.390624e+00	-1.078264e-01
2.437499e+00	-1.022968e-01
2.484374e+00	-9.676726e-02
2.531249e+00	-9.400248e-02
2.578124e+00	-9.123770e-02
2.624999e+00	-9.123770e-02
2.671874e+00	-8.847292e-02
2.718749e+00	-8.570814e-02
2.765624e+00	-8.294337e-02
2.812498e+00	-7.741381e-02
2.859373e+00	-7.464903e-02
2.906248e+00	-7.188425e-02
2.953123e+00	-6.911947e-02
2.999998e+00	-6.635469e-02
3.046873e+00	-6.358992e-02
3.093748e+00	-5.806035e-02
3.140623e+00	-5.806035e-02
3.187498e+00	-5.529558e-02
3.234373e+00	-5.253080e-02
3.281247e+00	-4.700124e-02
3.328122e+00	-4.423646e-02
