    um         	nN
2.490236e+00	3.007122e+01
2.480471e+00	2.926363e+01
2.470705e+00	2.988120e+01
2.460939e+00	2.909736e+01
2.451173e+00	2.857479e+01
2.441408e+00	2.790971e+01
2.431642e+00	2.691208e+01
2.421876e+00	2.598572e+01
2.412111e+00	2.534439e+01
2.402345e+00	2.432301e+01
2.392579e+00	2.285033e+01
2.382814e+00	2.201898e+01
2.373048e+00	2.087884e+01
2.363282e+00	2.011874e+01
2.353516e+00	1.912112e+01
2.343751e+00	1.831352e+01
2.333985e+00	1.691209e+01
2.324219e+00	1.603324e+01
2.314454e+00	2.377670e+01
2.304688e+00	2.684082e+01
2.294922e+00	2.681707e+01
2.285157e+00	2.681707e+01
2.275391e+00	2.676957e+01
2.265625e+00	2.669831e+01
2.255859e+00	2.667456e+01
2.246094e+00	2.662705e+01
2.236328e+00	2.650829e+01
2.226562e+00	2.648453e+01
2.216797e+00	2.646078e+01
2.207031e+00	2.634201e+01
2.197265e+00	2.617574e+01
2.187500e+00	2.617574e+01
2.177734e+00	2.615199e+01
2.167968e+00	2.605698e+01
2.158203e+00	2.600947e+01
2.148437e+00	2.598572e+01
2.138671e+00	2.589071e+01
2.128905e+00	2.584320e+01
2.119140e+00	2.579570e+01
2.109374e+00	2.574819e+01
2.099608e+00	2.562943e+01
2.089843e+00	2.553442e+01
2.080077e+00	2.551066e+01
2.070311e+00	2.539189e+01
2.060546e+00	2.534439e+01
2.050780e+00	2.529688e+01
2.041014e+00	2.527313e+01
2.031248e+00	2.517812e+01
2.021483e+00	2.508311e+01
2.011717e+00	2.505936e+01
2.001951e+00	2.496434e+01
1.992186e+00	2.486933e+01
1.982420e+00	2.482182e+01
1.972654e+00	2.470306e+01
1.962889e+00	2.470306e+01
1.953123e+00	2.470306e+01
1.943357e+00	2.465556e+01
1.933591e+00	2.458430e+01
1.923826e+00	2.446553e+01
1.914060e+00	2.451304e+01
1.904294e+00	2.448929e+01
1.894529e+00	2.434677e+01
1.884763e+00	2.432301e+01
1.874998e+00	2.425175e+01
1.865232e+00	2.413299e+01
1.855467e+00	2.408548e+01
1.845701e+00	2.418050e+01
1.835935e+00	2.408548e+01
1.826170e+00	2.401423e+01
1.816404e+00	2.399047e+01
1.806639e+00	2.399047e+01
1.796873e+00	2.387171e+01
1.787107e+00	2.377670e+01
1.777342e+00	2.372919e+01
1.767576e+00	2.361043e+01
1.757811e+00	2.356292e+01
1.748045e+00	2.349166e+01
1.738279e+00	2.346791e+01
1.728514e+00	2.334914e+01
1.718748e+00	2.342040e+01
1.708983e+00	2.339665e+01
1.699217e+00	2.330164e+01
1.689452e+00	2.313537e+01
1.679686e+00	2.306411e+01
1.669920e+00	2.299285e+01
1.660155e+00	2.285033e+01
1.650389e+00	2.285033e+01
1.640624e+00	2.287408e+01
1.630858e+00	2.280283e+01
1.621092e+00	2.270781e+01
1.611327e+00	2.270781e+01
1.601561e+00	2.268406e+01
1.591796e+00	2.249404e+01
1.582030e+00	2.247029e+01
1.572265e+00	2.244653e+01
1.562499e+00	2.235152e+01
1.552733e+00	2.232777e+01
1.542968e+00	2.228026e+01
1.533202e+00	2.223275e+01
1.523437e+00	2.220900e+01
1.513671e+00	2.216150e+01
1.503905e+00	2.216150e+01
1.494140e+00	2.199523e+01
1.484374e+00	2.187646e+01
1.474609e+00	2.187646e+01
1.464843e+00	2.180520e+01
1.455077e+00	2.173394e+01
1.445312e+00	2.163893e+01
1.435546e+00	2.163893e+01
1.425781e+00	2.159143e+01
1.416015e+00	2.152017e+01
1.406250e+00	2.147266e+01
1.396484e+00	2.135390e+01
1.386718e+00	2.123513e+01
1.376953e+00	2.109261e+01
1.367187e+00	2.109261e+01
1.357422e+00	2.102135e+01
1.347656e+00	2.102135e+01
1.337890e+00	2.102135e+01
1.328125e+00	2.099760e+01
1.318359e+00	2.092634e+01
1.308594e+00	2.092634e+01
1.298828e+00	2.090259e+01
1.289063e+00	2.076007e+01
1.279297e+00	2.064131e+01
1.269531e+00	2.057005e+01
1.259766e+00	2.045128e+01
1.250000e+00	2.047504e+01
1.240235e+00	2.047504e+01
1.230469e+00	2.042753e+01
1.220703e+00	2.035627e+01
1.210938e+00	2.033252e+01
1.201172e+00	2.028501e+01
1.191407e+00	2.023751e+01
1.181641e+00	2.007124e+01
1.171876e+00	2.004748e+01
1.162110e+00	1.999998e+01
1.152344e+00	1.988121e+01
1.142579e+00	1.985746e+01
