    um         	nN
2.191404e+00	1.622326e+01
2.182810e+00	1.619951e+01
2.174216e+00	1.615200e+01
2.165622e+00	1.615200e+01
2.157028e+00	1.605699e+01
2.148435e+00	1.593822e+01
2.139841e+00	1.586697e+01
2.131247e+00	1.589072e+01
2.122653e+00	1.579571e+01
2.114059e+00	1.572445e+01
2.105465e+00	1.574820e+01
2.096872e+00	1.570069e+01
2.088278e+00	1.565319e+01
2.079684e+00	1.553443e+01
2.071090e+00	1.555818e+01
2.062496e+00	1.548692e+01
2.053903e+00	1.529690e+01
2.045309e+00	1.517813e+01
2.036715e+00	1.520188e+01
2.028121e+00	1.517813e+01
2.019527e+00	1.520188e+01
2.010933e+00	1.517813e+01
2.002340e+00	1.498811e+01
1.993746e+00	1.496436e+01
1.985152e+00	1.498811e+01
1.976558e+00	1.489310e+01
1.967964e+00	1.475058e+01
1.959371e+00	1.470307e+01
1.950777e+00	1.475058e+01
1.942183e+00	1.465557e+01
1.933589e+00	1.463181e+01
1.924995e+00	1.467932e+01
1.916402e+00	1.456055e+01
1.907808e+00	1.453680e+01
1.899214e+00	1.456055e+01
1.890620e+00	1.444179e+01
1.882027e+00	1.437053e+01
1.873433e+00	1.422801e+01
1.864839e+00	1.422801e+01
1.856245e+00	1.408549e+01
1.847652e+00	1.410925e+01
1.839058e+00	1.408549e+01
1.830464e+00	1.413300e+01
1.821871e+00	1.408549e+01
1.813277e+00	1.399048e+01
1.804683e+00	1.394298e+01
1.796090e+00	1.389547e+01
1.787496e+00	1.380046e+01
1.778902e+00	1.380046e+01
1.770308e+00	1.370545e+01
1.761715e+00	1.358668e+01
1.753121e+00	1.356293e+01
1.744527e+00	1.358668e+01
1.735934e+00	1.356293e+01
1.727340e+00	1.353918e+01
1.718746e+00	1.351542e+01
1.710153e+00	1.346792e+01
1.701559e+00	1.325414e+01
1.692965e+00	1.327790e+01
1.684371e+00	1.323039e+01
1.675778e+00	1.318288e+01
1.667184e+00	1.313538e+01
1.658590e+00	1.311162e+01
1.649997e+00	1.301661e+01
1.641403e+00	1.304037e+01
1.632809e+00	1.301661e+01
1.624216e+00	1.301661e+01
1.615622e+00	1.287410e+01
1.607028e+00	1.282659e+01
1.598434e+00	1.268407e+01
1.589841e+00	1.261281e+01
1.581247e+00	1.263657e+01
1.572653e+00	1.261281e+01
1.564060e+00	1.254155e+01
1.555466e+00	1.249405e+01
1.546872e+00	1.251780e+01
1.538279e+00	1.239904e+01
1.529685e+00	1.232778e+01
1.521091e+00	1.220901e+01
1.512497e+00	1.213775e+01
1.503904e+00	1.211400e+01
1.495310e+00	1.209025e+01
1.486716e+00	1.206650e+01
1.478123e+00	1.216151e+01
1.469529e+00	1.197148e+01
1.460935e+00	1.190022e+01
1.452342e+00	1.199524e+01
1.443748e+00	1.192398e+01
1.435154e+00	1.175771e+01
1.426560e+00	1.171020e+01
1.417967e+00	1.171020e+01
1.409373e+00	1.166269e+01
1.400779e+00	1.168645e+01
1.392186e+00	1.156768e+01
1.383592e+00	1.159144e+01
1.374998e+00	1.154393e+01
1.366404e+00	1.149642e+01
1.357811e+00	1.154393e+01
1.349217e+00	1.140141e+01
1.340623e+00	1.137766e+01
1.332030e+00	1.128265e+01
1.323436e+00	1.118764e+01
1.314842e+00	1.111638e+01
1.306249e+00	1.109262e+01
1.297655e+00	1.099761e+01
1.289061e+00	1.095011e+01
1.280467e+00	1.092635e+01
1.271874e+00	1.097386e+01
1.263280e+00	1.092635e+01
1.254686e+00	1.080759e+01
1.246093e+00	1.076008e+01
1.237499e+00	1.059381e+01
1.228905e+00	1.057006e+01
1.220312e+00	1.059381e+01
1.211718e+00	1.054631e+01
1.203124e+00	1.047505e+01
1.194530e+00	1.047505e+01
1.185937e+00	1.040379e+01
1.177343e+00	1.040379e+01
1.168749e+00	1.033253e+01
1.160156e+00	1.016626e+01
1.151562e+00	1.016626e+01
1.142968e+00	1.002374e+01
1.134375e+00	9.999989e+00
1.125781e+00	1.002374e+01
1.117187e+00	1.007125e+01
1.108593e+00	1.007125e+01
1.100000e+00	1.002374e+01
1.091406e+00	1.004750e+01
1.082812e+00	9.999989e+00
1.074219e+00	9.833719e+00
1.065625e+00	9.857471e+00
1.057031e+00	9.762459e+00
1.048438e+00	9.691201e+00
1.039844e+00	9.667448e+00
1.031250e+00	9.643695e+00
1.022656e+00	9.572436e+00
1.014063e+00	9.524930e+00
1.005469e+00	9.548684e+00
9.968753e-01	9.548684e+00
9.882816e-01	9.429918e+00
9.796879e-01	9.287401e+00
9.710942e-01	9.263648e+00
9.625005e-01	9.192389e+00
9.539068e-01	9.168637e+00
9.453130e-01	9.144883e+00
9.367193e-01	9.049871e+00
9.281255e-01	9.049871e+00
9.195318e-01	9.026119e+00
9.109380e-01	8.954860e+00
9.023443e-01	8.883601e+00
8.937505e-01	8.788589e+00
8.851567e-01	8.717330e+00
8.765630e-01	8.646071e+00
8.679692e-01	8.551059e+00
8.593755e-01	8.551059e+00
8.507817e-01	8.574813e+00
8.421879e-01	8.479801e+00
8.335942e-01	8.361036e+00
8.250004e-01	8.361036e+00
8.164067e-01	8.337283e+00
8.078129e-01	8.171012e+00
7.992192e-01	8.052248e+00
7.906254e-01	8.052248e+00
7.820316e-01	7.957236e+00
7.734379e-01	7.909730e+00
7.648441e-01	8.004742e+00
7.562504e-01	8.004742e+00
7.476566e-01	7.885977e+00
7.390628e-01	7.838471e+00
7.304691e-01	7.814719e+00
7.218753e-01	7.790965e+00
7.132816e-01	7.695953e+00
7.046878e-01	7.672201e+00
6.960940e-01	7.624695e+00
6.875003e-01	7.529683e+00
6.789065e-01	7.434671e+00
