    nm         	nN
2.988281e+02	8.187639e+01
2.976562e+02	8.166262e+01
2.964843e+02	8.192390e+01
2.953124e+02	8.244647e+01
2.941406e+02	8.277901e+01
2.929687e+02	8.306404e+01
2.917968e+02	8.304029e+01
2.906249e+02	8.353911e+01
2.894530e+02	8.301654e+01
2.882811e+02	8.389540e+01
2.871093e+02	8.470300e+01
2.859374e+02	8.391915e+01
2.847655e+02	8.434670e+01
2.835936e+02	8.425169e+01
2.824217e+02	8.479800e+01
2.812498e+02	8.494052e+01
2.800780e+02	8.420418e+01
2.789061e+02	8.446546e+01
2.777342e+02	8.586689e+01
2.765623e+02	8.470300e+01
2.753904e+02	8.479800e+01
2.742185e+02	8.558185e+01
2.730467e+02	8.486927e+01
2.718748e+02	8.498803e+01
2.707029e+02	8.586689e+01
2.695310e+02	8.543934e+01
2.683591e+02	8.627069e+01
2.671872e+02	8.603316e+01
2.660153e+02	8.598565e+01
2.648435e+02	8.584314e+01
2.636716e+02	8.667449e+01
2.624997e+02	8.619944e+01
2.613278e+02	8.667449e+01
2.601559e+02	8.681701e+01
2.589840e+02	8.672200e+01
2.578122e+02	8.643696e+01
2.566403e+02	8.636570e+01
2.554684e+02	8.691202e+01
2.542965e+02	8.752960e+01
2.531246e+02	8.691202e+01
2.519527e+02	8.760085e+01
2.507809e+02	8.764836e+01
2.496090e+02	8.686451e+01
2.484371e+02	8.764836e+01
2.472652e+02	8.729207e+01
2.460933e+02	8.750584e+01
2.449214e+02	8.786213e+01
2.437496e+02	8.800465e+01
2.425777e+02	8.767211e+01
2.414058e+02	8.814717e+01
2.402339e+02	8.783838e+01
2.390620e+02	8.831344e+01
2.378901e+02	8.824218e+01
2.367183e+02	8.836095e+01
2.355464e+02	8.828970e+01
2.343745e+02	8.819467e+01
2.332027e+02	8.814717e+01
2.320308e+02	8.859848e+01
2.308589e+02	8.838470e+01
2.296871e+02	8.874100e+01
2.285152e+02	8.866974e+01
2.273433e+02	8.931107e+01
2.261715e+02	8.890726e+01
2.249996e+02	8.902603e+01
2.238277e+02	8.928731e+01
2.226558e+02	8.978612e+01
2.214840e+02	8.942983e+01
2.203121e+02	8.876475e+01
2.191402e+02	8.947734e+01
2.179684e+02	8.904978e+01
2.167965e+02	8.904978e+01
2.156246e+02	8.926357e+01
2.144528e+02	8.945359e+01
2.132809e+02	8.912104e+01
2.121090e+02	8.926357e+01
2.109371e+02	8.895477e+01
2.097653e+02	8.931107e+01
2.085934e+02	8.957235e+01
2.074215e+02	8.883601e+01
2.062497e+02	9.007116e+01
2.050778e+02	8.916854e+01
2.039059e+02	8.900228e+01
2.027341e+02	8.916854e+01
2.015622e+02	8.964361e+01
2.003903e+02	8.909729e+01
1.992184e+02	8.945359e+01
1.980466e+02	8.919230e+01
1.968747e+02	8.902603e+01
1.957028e+02	8.976237e+01
1.945310e+02	8.926357e+01
1.933591e+02	8.942983e+01
1.921872e+02	8.912104e+01
1.910154e+02	8.895477e+01
1.898435e+02	9.004741e+01
1.886716e+02	8.940608e+01
1.874998e+02	8.881225e+01
1.863279e+02	8.947734e+01
1.851560e+02	8.847972e+01
1.839841e+02	8.838470e+01
1.828123e+02	8.907354e+01
1.816404e+02	8.966736e+01
1.804685e+02	8.847972e+01
1.792967e+02	8.847972e+01
1.781248e+02	8.895477e+01
