    nm         	nN
2.988281e+02	8.142509e+01
2.976562e+02	8.144885e+01
2.964843e+02	8.161511e+01
2.953124e+02	8.266024e+01
2.941406e+02	8.197141e+01
2.929687e+02	8.192390e+01
2.917968e+02	8.304029e+01
2.906249e+02	8.230395e+01
2.894530e+02	8.225644e+01
2.882811e+02	8.327782e+01
2.871093e+02	8.311154e+01
2.859374e+02	8.223269e+01
2.847655e+02	8.280276e+01
2.835936e+02	8.325406e+01
2.824217e+02	8.342034e+01
2.812498e+02	8.223269e+01
2.800780e+02	8.375288e+01
2.789061e+02	8.368162e+01
2.777342e+02	8.296903e+01
2.765623e+02	8.372913e+01
2.753904e+02	8.408541e+01
2.742185e+02	8.389540e+01
2.730467e+02	8.408541e+01
2.718748e+02	8.441796e+01
2.707029e+02	8.427545e+01
2.695310e+02	8.444171e+01
2.683591e+02	8.437046e+01
2.671872e+02	8.472675e+01
2.660153e+02	8.458423e+01
2.648435e+02	8.503554e+01
2.636716e+02	8.548685e+01
2.624997e+02	8.456048e+01
2.613278e+02	8.470300e+01
2.601559e+02	8.555810e+01
2.589840e+02	8.510680e+01
2.578122e+02	8.508304e+01
2.566403e+02	8.529682e+01
2.554684e+02	8.532057e+01
2.542965e+02	8.548685e+01
2.531246e+02	8.539183e+01
2.519527e+02	8.565311e+01
2.507809e+02	8.631820e+01
2.496090e+02	8.622319e+01
2.484371e+02	8.546309e+01
2.472652e+02	8.655573e+01
2.460933e+02	8.638946e+01
2.449214e+02	8.555810e+01
2.437496e+02	8.624693e+01
2.425777e+02	8.646072e+01
2.414058e+02	8.548685e+01
2.402339e+02	8.586689e+01
2.390620e+02	8.684076e+01
2.378901e+02	8.681701e+01
2.367183e+02	8.684076e+01
2.355464e+02	8.726831e+01
2.343745e+02	8.672200e+01
2.332027e+02	8.655573e+01
2.320308e+02	8.717331e+01
2.308589e+02	8.693578e+01
2.296871e+02	8.698328e+01
2.285152e+02	8.705454e+01
2.273433e+02	8.731583e+01
2.261715e+02	8.743459e+01
2.249996e+02	8.703078e+01
2.238277e+02	8.717331e+01
2.226558e+02	8.774337e+01
2.214840e+02	8.741083e+01
2.203121e+02	8.681701e+01
2.191402e+02	8.809967e+01
2.179684e+02	8.781463e+01
2.167965e+02	8.695952e+01
2.156246e+02	8.724456e+01
2.144528e+02	8.760085e+01
2.132809e+02	8.743459e+01
2.121090e+02	8.717331e+01
2.109371e+02	8.760085e+01
2.097653e+02	8.774337e+01
2.085934e+02	8.752960e+01
2.074215e+02	8.762461e+01
2.062497e+02	8.755335e+01
2.050778e+02	8.774337e+01
2.039059e+02	8.774337e+01
2.027341e+02	8.809967e+01
2.015622e+02	8.757710e+01
2.003903e+02	8.757710e+01
1.992184e+02	8.817093e+01
1.980466e+02	8.798090e+01
1.968747e+02	8.741083e+01
1.957028e+02	8.714955e+01
1.945310e+02	8.748209e+01
1.933591e+02	8.779088e+01
1.921872e+02	8.745833e+01
1.910154e+02	8.752960e+01
1.898435e+02	8.833720e+01
1.886716e+02	8.729207e+01
1.874998e+02	8.774337e+01
1.863279e+02	8.824218e+01
1.851560e+02	8.752960e+01
1.839841e+02	8.722080e+01
1.828123e+02	8.726831e+01
1.816404e+02	8.836095e+01
1.804685e+02	8.726831e+01
1.792967e+02	8.750584e+01
1.781248e+02	8.743459e+01
1.769529e+02	8.852722e+01
1.757811e+02	8.703078e+01
1.746092e+02	8.767211e+01
1.734373e+02	8.790965e+01
1.722654e+02	8.809967e+01
1.710936e+02	8.781463e+01
1.699217e+02	8.807591e+01
1.687498e+02	8.762461e+01
1.675780e+02	8.779088e+01
1.664061e+02	8.750584e+01
1.652342e+02	8.760085e+01
1.640624e+02	8.750584e+01
1.628905e+02	8.762461e+01
1.617186e+02	8.779088e+01
1.605467e+02	8.779088e+01
1.593749e+02	8.712579e+01
1.582030e+02	8.776713e+01
1.570311e+02	8.724456e+01
1.558593e+02	8.717331e+01
1.546874e+02	8.674574e+01
1.535155e+02	8.705454e+01
1.523437e+02	8.695952e+01
1.511718e+02	8.688826e+01
1.499999e+02	8.703078e+01
1.488281e+02	8.733957e+01
1.476562e+02	8.672200e+01
1.464843e+02	8.641321e+01
1.453124e+02	8.695952e+01
1.441406e+02	8.729207e+01
1.429687e+02	8.646072e+01
1.417968e+02	8.676950e+01
1.406250e+02	8.755335e+01
1.394531e+02	8.684076e+01
1.382812e+02	8.686451e+01
1.371094e+02	8.672200e+01
1.359375e+02	8.660323e+01
1.347656e+02	8.608067e+01
1.335937e+02	8.622319e+01
1.324219e+02	8.653197e+01
1.312500e+02	8.653197e+01
1.300781e+02	8.591439e+01
1.289063e+02	8.617568e+01
1.277344e+02	8.581939e+01
1.265625e+02	8.465549e+01
1.253907e+02	8.484551e+01
1.242188e+02	8.522556e+01
1.230469e+02	8.472675e+01
1.218750e+02	8.489302e+01
1.207032e+02	8.596190e+01
1.195313e+02	8.484551e+01
1.183594e+02	8.453672e+01
1.171876e+02	8.510680e+01
1.160157e+02	8.520180e+01
1.148438e+02	8.394290e+01
1.136719e+02	8.441796e+01
1.125000e+02	8.451298e+01
1.113282e+02	8.429920e+01
1.101563e+02	8.415668e+01
1.089844e+02	8.396665e+01
1.078125e+02	8.501178e+01
1.066407e+02	8.470300e+01
1.054688e+02	8.427545e+01
1.042969e+02	8.467924e+01
1.031250e+02	8.437046e+01
1.019532e+02	8.406166e+01
1.007813e+02	8.382413e+01
9.960940e+01	8.394290e+01
9.843752e+01	8.323031e+01
9.726565e+01	8.382413e+01
9.609377e+01	8.394290e+01
9.492189e+01	8.413293e+01
9.375002e+01	8.334908e+01
9.257814e+01	8.415668e+01
9.140626e+01	8.448922e+01
9.023439e+01	8.387164e+01
8.906251e+01	8.415668e+01
