    nm         	nN
2.988281e+02	8.125882e+01
2.976562e+02	8.068875e+01
2.964843e+02	8.154385e+01
2.953124e+02	8.197141e+01
2.941406e+02	8.175763e+01
2.929687e+02	8.187639e+01
2.917968e+02	8.192390e+01
2.906249e+02	8.220894e+01
2.894530e+02	8.194765e+01
2.882811e+02	8.223269e+01
2.871093e+02	8.277901e+01
2.859374e+02	8.280276e+01
2.847655e+02	8.332533e+01
2.835936e+02	8.275526e+01
2.824217e+02	8.339659e+01
2.812498e+02	8.334908e+01
2.800780e+02	8.301654e+01
2.789061e+02	8.410917e+01
2.777342e+02	8.337283e+01
2.765623e+02	8.361036e+01
2.753904e+02	8.429920e+01
2.742185e+02	8.344409e+01
2.730467e+02	8.332533e+01
2.718748e+02	8.401416e+01
2.707029e+02	8.456048e+01
2.695310e+02	8.346784e+01
2.683591e+02	8.444171e+01
2.671872e+02	8.482176e+01
2.660153e+02	8.489302e+01
2.648435e+02	8.410917e+01
2.636716e+02	8.522556e+01
2.624997e+02	8.491677e+01
2.613278e+02	8.524932e+01
2.601559e+02	8.496428e+01
2.589840e+02	8.536808e+01
2.578122e+02	8.517805e+01
2.566403e+02	8.536808e+01
2.554684e+02	8.591439e+01
2.542965e+02	8.543934e+01
2.531246e+02	8.562936e+01
2.519527e+02	8.543934e+01
2.507809e+02	8.562936e+01
2.496090e+02	8.565311e+01
2.484371e+02	8.589064e+01
2.472652e+02	8.643696e+01
2.460933e+02	8.676950e+01
2.449214e+02	8.648446e+01
2.437496e+02	8.684076e+01
2.425777e+02	8.748209e+01
2.414058e+02	8.655573e+01
2.402339e+02	8.669824e+01
2.390620e+02	8.700703e+01
2.378901e+02	8.669824e+01
2.367183e+02	8.612817e+01
2.355464e+02	8.679326e+01
2.343745e+02	8.745833e+01
2.332027e+02	8.717331e+01
2.320308e+02	8.688826e+01
2.308589e+02	8.733957e+01
2.296871e+02	8.717331e+01
2.285152e+02	8.700703e+01
2.273433e+02	8.698328e+01
2.261715e+02	8.807591e+01
2.249996e+02	8.738708e+01
2.238277e+02	8.698328e+01
2.226558e+02	8.819467e+01
2.214840e+02	8.736333e+01
2.203121e+02	8.717331e+01
2.191402e+02	8.745833e+01
2.179684e+02	8.755335e+01
2.167965e+02	8.724456e+01
2.156246e+02	8.733957e+01
2.144528e+02	8.814717e+01
2.132809e+02	8.748209e+01
2.121090e+02	8.691202e+01
2.109371e+02	8.774337e+01
2.097653e+02	8.771962e+01
2.085934e+02	8.726831e+01
2.074215e+02	8.757710e+01
2.062497e+02	8.750584e+01
2.050778e+02	8.814717e+01
2.039059e+02	8.726831e+01
2.027341e+02	8.733957e+01
2.015622e+02	8.750584e+01
2.003903e+02	8.703078e+01
1.992184e+02	8.729207e+01
1.980466e+02	8.750584e+01
1.968747e+02	8.793339e+01
1.957028e+02	8.781463e+01
1.945310e+02	8.800465e+01
1.933591e+02	8.798090e+01
1.921872e+02	8.786213e+01
1.910154e+02	8.838470e+01
1.898435e+02	8.769587e+01
1.886716e+02	8.752960e+01
1.874998e+02	8.729207e+01
1.863279e+02	8.726831e+01
1.851560e+02	8.828970e+01
1.839841e+02	8.705454e+01
1.828123e+02	8.771962e+01
1.816404e+02	8.745833e+01
1.804685e+02	8.717331e+01
1.792967e+02	8.788589e+01
1.781248e+02	8.743459e+01
1.769529e+02	8.807591e+01
1.757811e+02	8.717331e+01
1.746092e+02	8.722080e+01
1.734373e+02	8.800465e+01
1.722654e+02	8.729207e+01
1.710936e+02	8.710204e+01
1.699217e+02	8.817093e+01
1.687498e+02	8.743459e+01
1.675780e+02	8.719706e+01
1.664061e+02	8.769587e+01
1.652342e+02	8.767211e+01
1.640624e+02	8.795715e+01
1.628905e+02	8.748209e+01
1.617186e+02	8.743459e+01
1.605467e+02	8.769587e+01
1.593749e+02	8.814717e+01
1.582030e+02	8.757710e+01
1.570311e+02	8.686451e+01
1.558593e+02	8.705454e+01
1.546874e+02	8.757710e+01
1.535155e+02	8.743459e+01
1.523437e+02	8.719706e+01
1.511718e+02	8.741083e+01
1.499999e+02	8.710204e+01
1.488281e+02	8.736333e+01
1.476562e+02	8.688826e+01
1.464843e+02	8.657948e+01
1.453124e+02	8.665074e+01
1.441406e+02	8.726831e+01
1.429687e+02	8.691202e+01
1.417968e+02	8.755335e+01
1.406250e+02	8.733957e+01
1.394531e+02	8.624693e+01
1.382812e+02	8.596190e+01
1.371094e+02	8.648446e+01
1.359375e+02	8.520180e+01
1.347656e+02	8.579563e+01
1.335937e+02	8.541559e+01
1.324219e+02	8.527307e+01
1.312500e+02	8.529682e+01
1.300781e+02	8.548685e+01
1.289063e+02	8.513055e+01
1.277344e+02	8.479800e+01
1.265625e+02	8.522556e+01
1.253907e+02	8.505929e+01
1.242188e+02	8.491677e+01
1.230469e+02	8.503554e+01
1.218750e+02	8.527307e+01
1.207032e+02	8.505929e+01
1.195313e+02	8.539183e+01
1.183594e+02	8.467924e+01
1.171876e+02	8.508304e+01
1.160157e+02	8.517805e+01
1.148438e+02	8.439421e+01
1.136719e+02	8.410917e+01
1.125000e+02	8.441796e+01
1.113282e+02	8.467924e+01
1.101563e+02	8.456048e+01
1.089844e+02	8.477426e+01
1.078125e+02	8.536808e+01
1.066407e+02	8.437046e+01
1.054688e+02	8.403791e+01
1.042969e+02	8.513055e+01
1.031250e+02	8.401416e+01
1.019532e+02	8.382413e+01
1.007813e+02	8.358661e+01
9.960940e+01	8.349159e+01
9.843752e+01	8.415668e+01
9.726565e+01	8.361036e+01
9.609377e+01	8.382413e+01
9.492189e+01	8.311154e+01
9.375002e+01	8.304029e+01
9.257814e+01	8.372913e+01
9.140626e+01	8.330157e+01
9.023439e+01	8.285026e+01
8.906251e+01	8.277901e+01
8.789063e+01	8.318281e+01
8.671876e+01	8.247022e+01
8.554688e+01	8.266024e+01
8.437500e+01	8.287402e+01
8.320313e+01	8.199516e+01
8.203125e+01	8.230395e+01
8.085937e+01	8.275526e+01
7.968750e+01	8.258898e+01
7.851562e+01	8.185265e+01
7.734374e+01	8.237521e+01
7.617187e+01	8.230395e+01
7.499999e+01	8.306404e+01
7.382811e+01	8.197141e+01
7.265623e+01	8.206642e+01
7.148436e+01	8.251772e+01
7.031248e+01	8.104504e+01
6.914060e+01	8.199516e+01
6.796873e+01	8.211392e+01
6.679685e+01	8.175763e+01
6.562497e+01	8.099754e+01
6.445310e+01	8.180513e+01
6.328122e+01	8.161511e+01
6.210934e+01	8.097378e+01
6.093747e+01	8.175763e+01
5.976559e+01	8.180513e+01
5.859372e+01	8.137759e+01
5.742184e+01	8.171013e+01
5.624997e+01	8.149635e+01
5.507810e+01	8.095003e+01
5.390622e+01	8.144885e+01
5.273435e+01	8.095003e+01
5.156248e+01	8.104504e+01
5.039060e+01	8.092628e+01
4.921873e+01	8.092628e+01
4.804686e+01	8.133008e+01
4.687498e+01	8.090252e+01
4.570311e+01	8.047498e+01
4.453124e+01	8.071250e+01
4.335936e+01	8.059374e+01
4.218749e+01	8.076001e+01
4.101562e+01	8.018993e+01
3.984374e+01	8.018993e+01
3.867187e+01	8.002367e+01
3.750000e+01	7.997616e+01
3.632812e+01	7.969112e+01
3.515625e+01	7.959611e+01
3.398438e+01	7.919231e+01
3.281250e+01	7.926357e+01
3.164063e+01	7.935859e+01
3.046876e+01	7.923982e+01
2.929688e+01	7.909730e+01
2.812501e+01	7.862224e+01
2.695313e+01	7.940609e+01
2.578126e+01	7.969112e+01
2.460938e+01	7.859849e+01
2.343751e+01	7.871725e+01
2.226563e+01	7.869350e+01
2.109376e+01	7.800466e+01
1.992188e+01	7.869350e+01
1.875001e+01	7.850348e+01
1.757813e+01	7.760087e+01
1.640626e+01	7.790965e+01
1.523438e+01	7.817093e+01
1.406251e+01	7.793341e+01
1.289063e+01	7.767213e+01
1.171876e+01	7.793341e+01
1.054688e+01	7.762461e+01
9.375007e+00	7.750585e+01
8.203132e+00	7.719706e+01
7.031257e+00	7.653198e+01
5.859382e+00	7.619944e+01
4.687507e+00	7.622319e+01
3.515632e+00	7.591441e+01
2.343757e+00	7.567687e+01
1.171882e+00	7.570063e+01
7.327472e-06	7.567687e+01
