date,group,n_pairs,extend_snap_median_nN,extend_snap_iqr_low_nN,extend_snap_iqr_high_nN,retract_pull_off_median_nN,retract_pull_off_iqr_low_nN,retract_pull_off_iqr_high_nN,pull_to_snap_ratio_median,hysteresis_work_median_nN_nm,valid_extend_n,valid_extend_snap_median_nN,valid_retract_n,valid_retract_pull_off_median_nN
20260409,JJS,11,17.287542866661397,14.013115288148915,20.682854827026752,115.92072458753093,108.18984998756892,130.9540499594863,7.019998143581452,-1616.5518045211438,11,17.287542866661397,11,115.92072458753093
20260415,linker1-PFPE-OH,32,0.2847343470969319,0.13843554808686548,1.5487451525301266,4.060042417581567,0.18111312500000037,6.724664398085235,3.134787356554969,637.2417837997427,32,0.2847343470969319,32,4.060042417581567
20260415,linker1-nls,8,0.48615609719584185,0.15703331934349096,0.9070096607673221,5.943786933987436,2.9928914833675617,6.481956997764079,8.069065355793146,645.3553191079784,8,0.48615609719584185,8,5.943786933987436
20260415,linker1-paa,5,2.430296440476127,1.1561810849145289,2.5138737813604237,13.569651102147509,11.57555526433658,13.586272125144957,7.872486222991721,-173.72362473095794,5,2.430296440476127,5,13.569651102147509
20260415,linker2-paa,24,0.961830779169489,0.7030587507733266,1.2740738922342665,16.056484585863664,10.047365838252933,18.041252161972736,14.81978210782247,1030.1010014258168,24,0.961830779169489,24,16.056484585863664
20260416,k80-linker1-PFNA,12,8.640152083333337,1.382413333333214,57.21964471853892,117.85031624999999,21.259832766768042,318.92456146808627,4.083446305101302,6062304.704371091,7,2.7647666666666737,5,146.53530999999998
20260416,k80-linker1-SDBS,12,4.003402461346809,1.9419428571427488,9.331345437500007,130.86642083333334,11.165603357297416,297.88520492028465,14.428083050165661,2539723.315740086,6,8.294454166666675,6,221.64537666666666
20260416,k80-linker1-paa,17,14.375747833674268,5.652889560027688,46.073149869981535,59.87887129593008,22.11889333333336,214.2111007042815,2.1999627467575222,5372994.677252971,12,22.243486351122428,6,44.23665083333333
20260416,k80-linker2-paa,8,7.554094822513463,6.304448991834093,8.569678367767438,9.092157914955493,5.7745411485709965,160.1806822469398,1.1940626145938595,24892.78477803168,1,5.9292952962542245,1,5.540081405849634
