    nm         	nN
2.988281e+02	7.985739e+01
2.976562e+02	7.988115e+01
2.964843e+02	7.980989e+01
2.953124e+02	7.971488e+01
2.941406e+02	8.007117e+01
2.929687e+02	8.076001e+01
2.917968e+02	8.049873e+01
2.906249e+02	8.090252e+01
2.894530e+02	8.114005e+01
2.882811e+02	8.092628e+01
2.871093e+02	8.149635e+01
2.859374e+02	8.213767e+01
2.847655e+02	8.121131e+01
2.835936e+02	8.154385e+01
2.824217e+02	8.135383e+01
2.812498e+02	8.230395e+01
2.800780e+02	8.204267e+01
2.789061e+02	8.263649e+01
2.777342e+02	8.277901e+01
2.765623e+02	8.201891e+01
2.753904e+02	8.235146e+01
2.742185e+02	8.294528e+01
2.730467e+02	8.287402e+01
2.718748e+02	8.266024e+01
2.707029e+02	8.318281e+01
2.695310e+02	8.363411e+01
2.683591e+02	8.282652e+01
2.671872e+02	8.311154e+01
2.660153e+02	8.358661e+01
2.648435e+02	8.325406e+01
2.636716e+02	8.318281e+01
2.624997e+02	8.387164e+01
2.613278e+02	8.403791e+01
2.601559e+02	8.434670e+01
2.589840e+02	8.439421e+01
2.578122e+02	8.415668e+01
2.566403e+02	8.415668e+01
2.554684e+02	8.425169e+01
2.542965e+02	8.470300e+01
2.531246e+02	8.470300e+01
2.519527e+02	8.429920e+01
2.507809e+02	8.456048e+01
2.496090e+02	8.477426e+01
2.484371e+02	8.465549e+01
2.472652e+02	8.368162e+01
2.460933e+02	8.517805e+01
2.449214e+02	8.418043e+01
2.437496e+02	8.513055e+01
2.425777e+02	8.527307e+01
2.414058e+02	8.467924e+01
2.402339e+02	8.496428e+01
2.390620e+02	8.515430e+01
2.378901e+02	8.562936e+01
2.367183e+02	8.586689e+01
2.355464e+02	8.555810e+01
2.343745e+02	8.570062e+01
2.332027e+02	8.574813e+01
2.320308e+02	8.546309e+01
2.308589e+02	8.560561e+01
2.296871e+02	8.572437e+01
2.285152e+02	8.555810e+01
2.273433e+02	8.548685e+01
2.261715e+02	8.572437e+01
2.249996e+02	8.551059e+01
2.238277e+02	8.584314e+01
2.226558e+02	8.562936e+01
2.214840e+02	8.558185e+01
2.203121e+02	8.565311e+01
2.191402e+02	8.586689e+01
2.179684e+02	8.605691e+01
2.167965e+02	8.562936e+01
2.156246e+02	8.608067e+01
2.144528e+02	8.610442e+01
2.132809e+02	8.579563e+01
2.121090e+02	8.579563e+01
2.109371e+02	8.482176e+01
2.097653e+02	8.669824e+01
2.085934e+02	8.586689e+01
2.074215e+02	8.579563e+01
2.062497e+02	8.636570e+01
2.050778e+02	8.603316e+01
2.039059e+02	8.650822e+01
2.027341e+02	8.593815e+01
2.015622e+02	8.591439e+01
2.003903e+02	8.672200e+01
1.992184e+02	8.662698e+01
1.980466e+02	8.560561e+01
1.968747e+02	8.691202e+01
1.957028e+02	8.605691e+01
1.945310e+02	8.627069e+01
1.933591e+02	8.676950e+01
1.921872e+02	8.691202e+01
1.910154e+02	8.643696e+01
1.898435e+02	8.667449e+01
1.886716e+02	8.674574e+01
1.874998e+02	8.627069e+01
1.863279e+02	8.643696e+01
1.851560e+02	8.729207e+01
1.839841e+02	8.729207e+01
1.828123e+02	8.577187e+01
1.816404e+02	8.634195e+01
1.804685e+02	8.641321e+01
1.792967e+02	8.643696e+01
1.781248e+02	8.608067e+01
1.769529e+02	8.660323e+01
1.757811e+02	8.738708e+01
1.746092e+02	8.591439e+01
1.734373e+02	8.679326e+01
1.722654e+02	8.657948e+01
1.710936e+02	8.707829e+01
1.699217e+02	8.608067e+01
1.687498e+02	8.688826e+01
1.675780e+02	8.688826e+01
1.664061e+02	8.700703e+01
1.652342e+02	8.681701e+01
1.640624e+02	8.736333e+01
1.628905e+02	8.669824e+01
1.617186e+02	8.705454e+01
1.605467e+02	8.719706e+01
1.593749e+02	8.657948e+01
1.582030e+02	8.665074e+01
1.570311e+02	8.726831e+01
1.558593e+02	8.724456e+01
1.546874e+02	8.674574e+01
1.535155e+02	8.643696e+01
1.523437e+02	8.714955e+01
1.511718e+02	8.600941e+01
1.499999e+02	8.584314e+01
1.488281e+02	8.641321e+01
1.476562e+02	8.669824e+01
1.464843e+02	8.539183e+01
1.453124e+02	8.565311e+01
1.441406e+02	8.596190e+01
1.429687e+02	8.553435e+01
1.417968e+02	8.603316e+01
1.406250e+02	8.596190e+01
1.394531e+02	8.517805e+01
1.382812e+02	8.441796e+01
1.371094e+02	8.463174e+01
1.359375e+02	8.517805e+01
1.347656e+02	8.515430e+01
1.335937e+02	8.560561e+01
1.324219e+02	8.513055e+01
1.312500e+02	8.505929e+01
1.300781e+02	8.486927e+01
1.289063e+02	8.508304e+01
1.277344e+02	8.491677e+01
1.265625e+02	8.427545e+01
1.253907e+02	8.432295e+01
1.242188e+02	8.446546e+01
1.230469e+02	8.389540e+01
1.218750e+02	8.413293e+01
1.207032e+02	8.382413e+01
1.195313e+02	8.427545e+01
1.183594e+02	8.380039e+01
1.171876e+02	8.306404e+01
1.160157e+02	8.406166e+01
1.148438e+02	8.339659e+01
1.136719e+02	8.337283e+01
1.125000e+02	8.301654e+01
1.113282e+02	8.332533e+01
1.101563e+02	8.337283e+01
1.089844e+02	8.199516e+01
1.078125e+02	8.332533e+01
1.066407e+02	8.325406e+01
1.054688e+02	8.327782e+01
1.042969e+02	8.258898e+01
1.031250e+02	8.270775e+01
1.019532e+02	8.304029e+01
1.007813e+02	8.218518e+01
9.960940e+01	8.270775e+01
9.843752e+01	8.327782e+01
9.726565e+01	8.339659e+01
9.609377e+01	8.256523e+01
9.492189e+01	8.308779e+01
9.375002e+01	8.282652e+01
9.257814e+01	8.311154e+01
9.140626e+01	8.266024e+01
9.023439e+01	8.282652e+01
8.906251e+01	8.301654e+01
8.789063e+01	8.237521e+01
8.671876e+01	8.247022e+01
8.554688e+01	8.247022e+01
8.437500e+01	8.287402e+01
8.320313e+01	8.225644e+01
8.203125e+01	8.263649e+01
8.085937e+01	8.211392e+01
7.968750e+01	8.251772e+01
7.851562e+01	8.258898e+01
7.734374e+01	8.249397e+01
7.617187e+01	8.223269e+01
7.499999e+01	8.301654e+01
7.382811e+01	8.308779e+01
7.265623e+01	8.204267e+01
7.148436e+01	8.285026e+01
7.031248e+01	8.242272e+01
6.914060e+01	8.218518e+01
6.796873e+01	8.197141e+01
6.679685e+01	8.192390e+01
6.562497e+01	8.182889e+01
6.445310e+01	8.087878e+01
6.328122e+01	8.040372e+01
6.210934e+01	8.042746e+01
6.093747e+01	8.114005e+01
5.976559e+01	8.030870e+01
5.859372e+01	8.121131e+01
5.742184e+01	8.042746e+01
5.624997e+01	8.064124e+01
5.507810e+01	8.021369e+01
5.390622e+01	8.047498e+01
5.273435e+01	7.971488e+01
5.156248e+01	8.026120e+01
5.039060e+01	8.018993e+01
4.921873e+01	7.926357e+01
4.804686e+01	7.935859e+01
4.687498e+01	7.874100e+01
4.570311e+01	7.923982e+01
4.453124e+01	7.866975e+01
4.335936e+01	7.809967e+01
4.218749e+01	7.890728e+01
4.101562e+01	7.852723e+01
3.984374e+01	7.705455e+01
3.867187e+01	7.781465e+01
3.750000e+01	7.774338e+01
3.632812e+01	7.828970e+01
3.515625e+01	7.805217e+01
3.398438e+01	7.764837e+01
3.281250e+01	7.819470e+01
3.164063e+01	7.762461e+01
3.046876e+01	7.809967e+01
2.929688e+01	7.693578e+01
2.812501e+01	7.698329e+01
2.695313e+01	7.703079e+01
2.578126e+01	7.729208e+01
2.460938e+01	7.653198e+01
2.343751e+01	7.679326e+01
2.226563e+01	7.700704e+01
2.109376e+01	7.722082e+01
1.992188e+01	7.612819e+01
1.875001e+01	7.650823e+01
1.757813e+01	7.733959e+01
1.640626e+01	7.646072e+01
1.523438e+01	7.695954e+01
1.406251e+01	7.698329e+01
1.289063e+01	7.693578e+01
1.171876e+01	7.684077e+01
1.054688e+01	7.686452e+01
9.375007e+00	7.724457e+01
8.203132e+00	7.726833e+01
7.031257e+00	7.719706e+01
5.859382e+00	7.679326e+01
4.687507e+00	7.698329e+01
3.515632e+00	7.650823e+01
2.343757e+00	7.707830e+01
1.171882e+00	7.650823e+01
7.327472e-06	7.596191e+01
