    nm         	nN
2.988281e+02	8.439421e+01
2.976562e+02	8.529682e+01
2.964843e+02	8.553435e+01
2.953124e+02	8.491677e+01
2.941406e+02	8.560561e+01
2.929687e+02	8.605691e+01
2.917968e+02	8.565311e+01
2.906249e+02	8.553435e+01
2.894530e+02	8.586689e+01
2.882811e+02	8.650822e+01
2.871093e+02	8.600941e+01
2.859374e+02	8.641321e+01
2.847655e+02	8.612817e+01
2.835936e+02	8.627069e+01
2.824217e+02	8.634195e+01
2.812498e+02	8.710204e+01
2.800780e+02	8.676950e+01
2.789061e+02	8.676950e+01
2.777342e+02	8.679326e+01
2.765623e+02	8.722080e+01
2.753904e+02	8.738708e+01
2.742185e+02	8.667449e+01
2.730467e+02	8.757710e+01
2.718748e+02	8.760085e+01
2.707029e+02	8.743459e+01
2.695310e+02	8.779088e+01
2.683591e+02	8.710204e+01
2.671872e+02	8.790965e+01
2.660153e+02	8.790965e+01
2.648435e+02	8.767211e+01
2.636716e+02	8.798090e+01
2.624997e+02	8.831344e+01
2.613278e+02	8.821843e+01
2.601559e+02	8.790965e+01
2.589840e+02	8.795715e+01
2.578122e+02	8.838470e+01
2.566403e+02	8.885976e+01
2.554684e+02	8.824218e+01
2.542965e+02	8.855097e+01
2.531246e+02	8.900228e+01
2.519527e+02	8.890726e+01
2.507809e+02	8.855097e+01
2.496090e+02	8.847972e+01
2.484371e+02	8.933482e+01
2.472652e+02	8.926357e+01
2.460933e+02	8.864598e+01
2.449214e+02	8.933482e+01
2.437496e+02	9.014241e+01
2.425777e+02	8.893102e+01
2.414058e+02	8.933482e+01
2.402339e+02	8.978612e+01
2.390620e+02	8.964361e+01
2.378901e+02	8.916854e+01
2.367183e+02	9.035620e+01
2.355464e+02	8.969111e+01
2.343745e+02	8.961986e+01
2.332027e+02	8.980988e+01
2.320308e+02	9.016617e+01
2.308589e+02	9.026118e+01
2.296871e+02	8.999990e+01
2.285152e+02	8.945359e+01
2.273433e+02	9.064123e+01
2.261715e+02	9.002365e+01
2.249996e+02	8.966736e+01
2.238277e+02	9.040370e+01
2.226558e+02	8.978612e+01
2.214840e+02	8.973862e+01
2.203121e+02	9.061748e+01
2.191402e+02	8.969111e+01
