实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为2000nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	nN
1.992185e+00	3.596195e+01
1.984373e+00	3.596195e+01
1.976560e+00	3.610447e+01
1.968747e+00	3.515436e+01
1.960935e+00	3.536813e+01
1.953122e+00	3.505934e+01
1.945310e+00	3.486932e+01
1.937497e+00	3.439426e+01
1.929685e+00	3.432300e+01
1.921872e+00	3.406172e+01
1.914060e+00	3.356291e+01
1.906247e+00	3.163892e+01
1.898435e+00	3.159141e+01
1.890622e+00	3.064130e+01
1.882810e+00	3.042752e+01
1.874997e+00	2.961992e+01
1.867185e+00	2.871731e+01
1.859372e+00	2.779094e+01
1.851560e+00	2.731589e+01
1.843748e+00	2.567693e+01
1.835935e+00	2.501185e+01
1.828123e+00	2.446553e+01
1.820310e+00	2.382420e+01
1.812498e+00	2.320662e+01
1.804685e+00	2.211399e+01
1.796873e+00	2.161518e+01
1.789060e+00	2.004748e+01
1.781248e+00	1.900236e+01
1.773436e+00	1.840853e+01
1.765623e+00	1.769594e+01
1.757811e+00	2.579570e+01
1.749998e+00	2.750591e+01
1.742186e+00	2.738714e+01
1.734373e+00	2.724463e+01
1.726561e+00	2.722087e+01
1.718748e+00	2.710211e+01
1.710936e+00	2.710211e+01
1.703124e+00	2.719712e+01
1.695311e+00	2.714961e+01
1.687499e+00	2.710211e+01
1.679686e+00	2.695959e+01
1.671874e+00	2.698334e+01
1.664061e+00	2.698334e+01
1.656249e+00	2.691208e+01
1.648436e+00	2.686458e+01
1.640624e+00	2.676957e+01
1.632812e+00	2.672206e+01
1.624999e+00	2.672206e+01
1.617187e+00	2.672206e+01
1.609374e+00	2.660330e+01
1.601562e+00	2.657954e+01
1.593749e+00	2.657954e+01
1.585937e+00	2.650829e+01
1.578124e+00	2.638952e+01
1.570312e+00	2.627075e+01
1.562500e+00	2.629451e+01
1.554687e+00	2.627075e+01
1.546875e+00	2.617574e+01
1.539062e+00	2.624700e+01
1.531250e+00	2.622325e+01
1.523437e+00	2.615199e+01
1.515625e+00	2.610449e+01
1.507812e+00	2.608073e+01
1.500000e+00	2.605698e+01
1.492187e+00	2.593821e+01
1.484375e+00	2.574819e+01
1.476563e+00	2.579570e+01
