实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为9000nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	nN
8.964848e+00	-8.337029e+00
8.929692e+00	-8.527047e+00
8.894535e+00	-8.693312e+00
8.859379e+00	-8.859577e+00
8.824222e+00	-9.025843e+00
8.789066e+00	-9.192108e+00
8.753909e+00	-9.382126e+00
8.718753e+00	-9.524640e+00
8.683596e+00	-9.690905e+00
8.648440e+00	-9.857170e+00
8.613283e+00	-1.004719e+01
8.578127e+00	-1.018970e+01
8.542970e+00	-1.042722e+01
8.507814e+00	-1.064099e+01
8.472657e+00	-1.080726e+01
8.437501e+00	-1.092602e+01
8.402344e+00	-1.116354e+01
8.367188e+00	-1.132981e+01
8.332031e+00	-1.149607e+01
8.296875e+00	-1.163859e+01
8.261718e+00	-1.187611e+01
8.226561e+00	-1.199487e+01
8.191405e+00	-1.225614e+01
8.156248e+00	-1.237491e+01
8.121092e+00	-1.256492e+01
8.085935e+00	-1.268368e+01
8.050779e+00	-1.275494e+01
8.015622e+00	-1.294496e+01
7.980466e+00	-1.313498e+01
7.945309e+00	-1.330124e+01
7.910153e+00	-1.346751e+01
7.874996e+00	-1.372878e+01
7.839840e+00	-1.391880e+01
7.804683e+00	-1.403756e+01
7.769527e+00	-1.415632e+01
7.734370e+00	-1.432259e+01
7.699214e+00	-1.456011e+01
7.664057e+00	-1.472638e+01
7.628901e+00	-1.491639e+01
7.593745e+00	-1.501140e+01
7.558589e+00	-1.515392e+01
7.523433e+00	-1.541519e+01
7.488277e+00	-1.565271e+01
7.453121e+00	-1.579522e+01
7.417965e+00	-1.596149e+01
7.382809e+00	-1.612776e+01
7.347653e+00	-1.629402e+01
7.312497e+00	-1.638903e+01
7.277341e+00	-1.657905e+01
7.242184e+00	-1.674531e+01
7.207028e+00	-1.684032e+01
7.171872e+00	-1.698284e+01
7.136716e+00	-1.719661e+01
7.101560e+00	-1.738662e+01
7.066404e+00	-1.757664e+01
7.031248e+00	-1.767165e+01
6.996092e+00	-1.781416e+01
6.960936e+00	-1.790917e+01
6.925780e+00	-1.805169e+01
6.890624e+00	-1.812294e+01
6.855468e+00	-1.809919e+01
6.820312e+00	-1.814669e+01
6.785156e+00	-1.821795e+01
6.750000e+00	-1.819420e+01
6.714843e+00	-1.821795e+01
6.679687e+00	-1.821795e+01
6.644531e+00	-1.828921e+01
6.609375e+00	-1.817045e+01
6.574219e+00	-1.821795e+01
6.539063e+00	-1.824170e+01
6.503907e+00	-1.809919e+01
6.468751e+00	-1.812294e+01
6.433595e+00	-1.821795e+01
6.398439e+00	-1.819420e+01
6.363283e+00	-1.812294e+01
6.328127e+00	-1.819420e+01
6.292971e+00	-1.821795e+01
6.257815e+00	-1.819420e+01
6.222659e+00	-1.809919e+01
6.187503e+00	-1.812294e+01
6.152346e+00	-1.814669e+01
6.117190e+00	-1.814669e+01
6.082034e+00	-1.824170e+01
6.046878e+00	-1.828921e+01
6.011722e+00	-1.824170e+01
5.976566e+00	-1.821795e+01
5.941410e+00	-1.814669e+01
5.906254e+00	-1.819420e+01
5.871098e+00	-1.817045e+01
5.835942e+00	-1.821795e+01
5.800786e+00	-1.819420e+01
5.765630e+00	-1.819420e+01
5.730474e+00	-1.814669e+01
5.695318e+00	-1.824170e+01
5.660162e+00	-1.826546e+01
5.625006e+00	-1.828921e+01
5.589849e+00	-1.831296e+01
5.554693e+00	-1.826546e+01
5.519537e+00	-1.821795e+01
5.484381e+00	-1.826546e+01
5.449225e+00	-1.821795e+01
5.414069e+00	-1.817045e+01
5.378913e+00	-1.814669e+01
5.343757e+00	-1.817045e+01
5.308601e+00	-1.824170e+01
5.273445e+00	-1.817045e+01
5.238289e+00	-1.817045e+01
5.203133e+00	-1.819420e+01
5.167977e+00	-1.817045e+01
5.132821e+00	-1.817045e+01
5.097665e+00	-1.821795e+01
5.062509e+00	-1.828921e+01
5.027352e+00	-1.819420e+01
4.992196e+00	-1.819420e+01
4.957040e+00	-1.824170e+01
4.921884e+00	-1.826546e+01
4.886728e+00	-1.821795e+01
4.851572e+00	-1.833671e+01
4.816416e+00	-1.828921e+01
4.781260e+00	-1.826546e+01
4.746104e+00	-1.824170e+01
4.710948e+00	-1.828921e+01
4.675792e+00	-1.824170e+01
4.640636e+00	-1.821795e+01
4.605480e+00	-1.819420e+01
4.570324e+00	-1.826546e+01
4.535168e+00	-1.826546e+01
4.500012e+00	-1.831296e+01
4.464855e+00	-1.828921e+01
4.429699e+00	-1.826546e+01
4.394543e+00	-1.828921e+01
4.359387e+00	-1.831296e+01
4.324231e+00	-1.821795e+01
4.289075e+00	-1.821795e+01
4.253919e+00	-1.817045e+01
4.218763e+00	-1.826546e+01
4.183607e+00	-1.836047e+01
4.148451e+00	-1.828921e+01
4.113295e+00	-1.826546e+01
4.078139e+00	-1.828921e+01
4.042983e+00	-1.821795e+01
4.007827e+00	-1.824170e+01
3.972671e+00	-1.819420e+01
3.937515e+00	-1.817045e+01
3.902358e+00	-1.812294e+01
3.867202e+00	-1.826546e+01
3.832046e+00	-1.828921e+01
