实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为3000nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	nN
2.988288e+00	6.769589e+00
2.976569e+00	6.674577e+00
2.964850e+00	6.579565e+00
2.953131e+00	6.437048e+00
2.941413e+00	6.389542e+00
2.929694e+00	6.389542e+00
2.917975e+00	6.365789e+00
2.906256e+00	6.318283e+00
2.894537e+00	6.318283e+00
2.882818e+00	6.270777e+00
2.871099e+00	6.175765e+00
2.859381e+00	6.009495e+00
2.847662e+00	5.914483e+00
2.835943e+00	5.866977e+00
2.824224e+00	5.748212e+00
2.812505e+00	5.748212e+00
2.800786e+00	5.748212e+00
2.789068e+00	5.676954e+00
2.777349e+00	5.676954e+00
2.765630e+00	5.629448e+00
2.753911e+00	5.581942e+00
2.742192e+00	5.439424e+00
2.730473e+00	5.391918e+00
2.718755e+00	5.391918e+00
2.707036e+00	5.249400e+00
2.695317e+00	5.273153e+00
2.683598e+00	5.201894e+00
2.671879e+00	5.154388e+00
2.660160e+00	5.035624e+00
2.648442e+00	4.988118e+00
2.636723e+00	4.988118e+00
2.625004e+00	4.821847e+00
2.613285e+00	4.726836e+00
2.601566e+00	4.655577e+00
2.589847e+00	4.655577e+00
2.578128e+00	4.655577e+00
2.566410e+00	4.584318e+00
2.554691e+00	4.536812e+00
2.542972e+00	4.465553e+00
2.531253e+00	4.394295e+00
2.519534e+00	4.370542e+00
2.507815e+00	4.275530e+00
2.496097e+00	4.014248e+00
2.484378e+00	4.061753e+00
2.472659e+00	3.990495e+00
2.460940e+00	3.871730e+00
2.449221e+00	3.919236e+00
2.437502e+00	3.871730e+00
2.425784e+00	3.824224e+00
2.414065e+00	3.776718e+00
2.402346e+00	3.681706e+00
2.390627e+00	3.657953e+00
2.378908e+00	3.444177e+00
2.367189e+00	3.349165e+00
2.355471e+00	3.301659e+00
2.343752e+00	3.254153e+00
2.332033e+00	3.206647e+00
2.320314e+00	3.135389e+00
2.308595e+00	3.111636e+00
2.296876e+00	3.016624e+00
2.285158e+00	2.992871e+00
2.273439e+00	2.992871e+00
2.261720e+00	2.874106e+00
2.250001e+00	2.707836e+00
2.238282e+00	2.660330e+00
2.226563e+00	2.589071e+00
2.214844e+00	2.565318e+00
2.203126e+00	2.399047e+00
2.191407e+00	2.399047e+00
2.179688e+00	2.327788e+00
2.167969e+00	2.256530e+00
2.156250e+00	2.280283e+00
2.144531e+00	2.232777e+00
2.132813e+00	2.090259e+00
2.121094e+00	1.995247e+00
2.109375e+00	1.971494e+00
2.097656e+00	1.900236e+00
2.085937e+00	1.828977e+00
2.074218e+00	1.733965e+00
2.062500e+00	1.662706e+00
2.050781e+00	1.615200e+00
2.039062e+00	1.591447e+00
2.027343e+00	1.615200e+00
2.015624e+00	1.520188e+00
2.003905e+00	1.401424e+00
1.992187e+00	1.306412e+00
1.980468e+00	1.258906e+00
1.968749e+00	1.211400e+00
1.957030e+00	1.163894e+00
1.945311e+00	1.211400e+00
1.933592e+00	1.140141e+00
1.921873e+00	1.045130e+00
1.910155e+00	9.026118e-01
1.898436e+00	9.026118e-01
1.886717e+00	7.600942e-01
1.874998e+00	6.175765e-01
1.863280e+00	5.700707e-01
1.851561e+00	6.175765e-01
1.839842e+00	5.225648e-01
1.828124e+00	4.275530e-01
1.816405e+00	3.562942e-01
1.804686e+00	2.612824e-01
1.792967e+00	1.900236e-01
1.781249e+00	1.900236e-01
1.769530e+00	4.750589e-02
1.757811e+00	0.000000e+00
1.746092e+00	-2.375222e-02
1.734374e+00	-7.125665e-02
