实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为1000nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    nm         	nN
9.960909e+02	3.931112e+01
9.921846e+02	3.783844e+01
9.882783e+02	3.648452e+01
9.843720e+02	3.391920e+01
9.804658e+02	3.144890e+01
9.765595e+02	2.885983e+01
9.726532e+02	2.622325e+01
9.687469e+02	2.384795e+01
9.648406e+02	3.130638e+01
9.609344e+02	3.536813e+01
9.570281e+02	3.532063e+01
9.531219e+02	3.522561e+01
9.492156e+02	3.532063e+01
9.453094e+02	3.520186e+01
9.414032e+02	3.517811e+01
9.374970e+02	3.503559e+01
9.335907e+02	3.505934e+01
9.296845e+02	3.503559e+01
9.257783e+02	3.505934e+01
9.218721e+02	3.508310e+01
9.179658e+02	3.503559e+01
9.140596e+02	3.503559e+01
9.101534e+02	3.508310e+01
9.062472e+02	3.498808e+01
9.023410e+02	3.494058e+01
8.984347e+02	3.482181e+01
8.945285e+02	3.475056e+01
8.906223e+02	3.475056e+01
8.867161e+02	3.470305e+01
8.828098e+02	3.477431e+01
8.789036e+02	3.475056e+01
8.749974e+02	3.472680e+01
8.710912e+02	3.465555e+01
8.671850e+02	3.463179e+01
8.632787e+02	3.465555e+01
8.593725e+02	3.451303e+01
8.554663e+02	3.448927e+01
8.515601e+02	3.444176e+01
8.476538e+02	3.446552e+01
8.437476e+02	3.448927e+01
8.398414e+02	3.441802e+01
8.359352e+02	3.439426e+01
8.320289e+02	3.439426e+01
8.281227e+02	3.437051e+01
8.242165e+02	3.432300e+01
8.203103e+02	3.425174e+01
8.164041e+02	3.410923e+01
8.124978e+02	3.410923e+01
8.085916e+02	3.408547e+01
8.046854e+02	3.408547e+01
8.007792e+02	3.406172e+01
7.968729e+02	3.403797e+01
7.929667e+02	3.403797e+01
7.890605e+02	3.399046e+01
7.851543e+02	3.403797e+01
7.812480e+02	3.396671e+01
7.773418e+02	3.387170e+01
7.734356e+02	3.384794e+01
7.695294e+02	3.382419e+01
7.656232e+02	3.382419e+01
7.617169e+02	3.380044e+01
7.578107e+02	3.389545e+01
7.539045e+02	3.391920e+01
7.499983e+02	3.389545e+01
7.460920e+02	3.384794e+01
7.421858e+02	3.382419e+01
7.382796e+02	3.370543e+01
7.343734e+02	3.365792e+01
7.304671e+02	3.377669e+01
7.265609e+02	3.375293e+01
7.226547e+02	3.365792e+01
7.187485e+02	3.365792e+01
7.148423e+02	3.368167e+01
7.109360e+02	3.365792e+01
7.070298e+02	3.363417e+01
7.031236e+02	3.365792e+01
6.992174e+02	3.365792e+01
6.953111e+02	3.356291e+01
6.914049e+02	3.351540e+01
6.874987e+02	3.346790e+01
6.835925e+02	3.339664e+01
6.796863e+02	3.351540e+01
6.757800e+02	3.346790e+01
6.718738e+02	3.351540e+01
6.679676e+02	3.346790e+01
6.640614e+02	3.344415e+01
6.601551e+02	3.339664e+01
6.562489e+02	3.332538e+01
6.523427e+02	3.325412e+01
6.484365e+02	3.327787e+01
6.445302e+02	3.320661e+01
6.406240e+02	3.323037e+01
6.367178e+02	3.325412e+01
6.328116e+02	3.323037e+01
6.289054e+02	3.327787e+01
6.249991e+02	3.323037e+01
6.210929e+02	3.325412e+01
6.171867e+02	3.325412e+01
6.132805e+02	3.311160e+01
6.093742e+02	3.308785e+01
6.054680e+02	3.306410e+01
6.015618e+02	3.296908e+01
5.976556e+02	3.301659e+01
5.937493e+02	3.301659e+01
5.898431e+02	3.299284e+01
5.859369e+02	3.296908e+01
5.820307e+02	3.296908e+01
5.781245e+02	3.289783e+01
5.742182e+02	3.282657e+01
5.703120e+02	3.273155e+01
5.664058e+02	3.268405e+01
5.624996e+02	3.261279e+01
5.585933e+02	3.266030e+01
5.546871e+02	3.263655e+01
5.507809e+02	3.258904e+01
5.468747e+02	3.256529e+01
5.429685e+02	3.258904e+01
5.390622e+02	3.254153e+01
5.351560e+02	3.247028e+01
5.312498e+02	3.247028e+01
5.273436e+02	3.235151e+01
5.234373e+02	3.237526e+01
5.195311e+02	3.239902e+01
5.156249e+02	3.230400e+01
5.117187e+02	3.230400e+01
5.078124e+02	3.225650e+01
5.039062e+02	3.228025e+01
5.000000e+02	3.225650e+01
4.960938e+02	3.225650e+01
4.921876e+02	3.211398e+01
4.882813e+02	3.213773e+01
4.843751e+02	3.209023e+01
4.804689e+02	3.197146e+01
4.765626e+02	3.204272e+01
4.726564e+02	3.204272e+01
4.687501e+02	3.206647e+01
4.648439e+02	3.199521e+01
4.609376e+02	3.199521e+01
4.570314e+02	3.197146e+01
4.531251e+02	3.187645e+01
4.492189e+02	3.180519e+01
4.453126e+02	3.173393e+01
4.414064e+02	3.182894e+01
4.375001e+02	3.187645e+01
4.335939e+02	3.190020e+01
4.296876e+02	3.190020e+01
4.257814e+02	3.180519e+01
4.218751e+02	3.178144e+01
4.179689e+02	3.187645e+01
4.140626e+02	3.178144e+01
4.101564e+02	3.161517e+01
4.062501e+02	3.159141e+01
4.023439e+02	3.163892e+01
3.984376e+02	3.159141e+01
3.945314e+02	3.161517e+01
3.906251e+02	3.163892e+01
3.867189e+02	3.161517e+01
3.828126e+02	3.163892e+01
3.789063e+02	3.154391e+01
3.750001e+02	3.159141e+01
3.710938e+02	3.154391e+01
3.671876e+02	3.142515e+01
3.632813e+02	3.140139e+01
3.593751e+02	3.140139e+01
3.554688e+02	3.140139e+01
3.515626e+02	3.142515e+01
3.476563e+02	3.137764e+01
3.437501e+02	3.137764e+01
3.398438e+02	3.142515e+01
3.359376e+02	3.133013e+01
3.320313e+02	3.128262e+01
3.281251e+02	3.130638e+01
3.242188e+02	3.123512e+01
3.203126e+02	3.118761e+01
3.164063e+02	3.114011e+01
3.125001e+02	3.118761e+01
3.085938e+02	3.118761e+01
3.046876e+02	3.118761e+01
3.007813e+02	3.116386e+01
2.968751e+02	3.118761e+01
2.929688e+02	3.106885e+01
2.890626e+02	3.099759e+01
2.851563e+02	3.104510e+01
2.812501e+02	3.095009e+01
2.773438e+02	3.102134e+01
2.734376e+02	3.097384e+01
2.695313e+02	3.099759e+01
2.656251e+02	3.102134e+01
2.617188e+02	3.106885e+01
2.578126e+02	3.104510e+01
2.539063e+02	3.095009e+01
2.500001e+02	3.092633e+01
2.460938e+02	3.085507e+01
2.421876e+02	3.080757e+01
2.382813e+02	3.078381e+01
2.343751e+02	3.071256e+01
2.304688e+02	3.076006e+01
2.265625e+02	3.076006e+01
2.226563e+02	3.068880e+01
2.187500e+02	3.071256e+01
2.148438e+02	3.076006e+01
2.109375e+02	3.066505e+01
2.070313e+02	3.054629e+01
2.031250e+02	3.052253e+01
1.992188e+02	3.057004e+01
1.953125e+02	3.049878e+01
1.914063e+02	3.047503e+01
1.875000e+02	3.049878e+01
1.835938e+02	3.040377e+01
1.796875e+02	3.047503e+01
1.757813e+02	3.045127e+01
1.718750e+02	3.040377e+01
1.679688e+02	3.033251e+01
1.640625e+02	3.026125e+01
1.601563e+02	3.021374e+01
1.562500e+02	3.021374e+01
1.523438e+02	3.021374e+01
1.484375e+02	3.016624e+01
1.445313e+02	3.004747e+01
1.406250e+02	2.999997e+01
1.367188e+02	2.999997e+01
1.328125e+02	2.999997e+01
1.289063e+02	2.997622e+01
1.250000e+02	2.983370e+01
1.210938e+02	2.980994e+01
1.171875e+02	2.980994e+01
1.132813e+02	2.978619e+01
1.093750e+02	2.980994e+01
1.054688e+02	2.985745e+01
1.015625e+02	2.983370e+01
9.765625e+01	2.966743e+01
9.375000e+01	2.976244e+01
8.984375e+01	2.978619e+01
8.593750e+01	2.966743e+01
8.203125e+01	2.961992e+01
7.812500e+01	2.966743e+01
7.421875e+01	2.959617e+01
7.031250e+01	2.957241e+01
6.640624e+01	2.947740e+01
6.249999e+01	2.952491e+01
5.859374e+01	2.945365e+01
5.468750e+01	2.945365e+01
5.078125e+01	2.942990e+01
4.687500e+01	2.935864e+01
4.296875e+01	2.935864e+01
3.906251e+01	2.938239e+01
3.515626e+01	2.931113e+01
3.125001e+01	2.931113e+01
2.734376e+01	2.933489e+01
2.343751e+01	2.933489e+01
1.953126e+01	2.926363e+01
1.562501e+01	2.923987e+01
1.171876e+01	2.926363e+01
7.812513e+00	2.926363e+01
3.906264e+00	2.914486e+01
1.509903e-05	2.909736e+01
