实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为1000nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    nm         	nN
9.960909e+02	6.456050e+01
9.921846e+02	6.401418e+01
9.882783e+02	6.570064e+01
9.843720e+02	6.577190e+01
9.804658e+02	6.714957e+01
9.765595e+02	6.802843e+01
9.726532e+02	6.743461e+01
9.687469e+02	6.964363e+01
9.648406e+02	6.874102e+01
9.609344e+02	6.885978e+01
9.570281e+02	6.992867e+01
9.531219e+02	6.926358e+01
9.492156e+02	6.997617e+01
9.453094e+02	7.085503e+01
9.414032e+02	7.154386e+01
9.374970e+02	7.106880e+01
9.335907e+02	7.178139e+01
9.296845e+02	7.197142e+01
9.257783e+02	7.218519e+01
9.218721e+02	7.261275e+01
9.179658e+02	7.282652e+01
9.140596e+02	7.330159e+01
9.101534e+02	7.353911e+01
9.062472e+02	7.353911e+01
9.023410e+02	7.356287e+01
8.984347e+02	7.489303e+01
8.945285e+02	7.446548e+01
8.906223e+02	7.372913e+01
8.867161e+02	7.498804e+01
8.828098e+02	7.361037e+01
8.789036e+02	7.391916e+01
8.749974e+02	7.403793e+01
8.710912e+02	7.415669e+01
8.671850e+02	7.372913e+01
8.632787e+02	7.382415e+01
8.593725e+02	7.418044e+01
8.554663e+02	7.337284e+01
8.515601e+02	7.313531e+01
8.476538e+02	7.420419e+01
8.437476e+02	7.422795e+01
8.398414e+02	7.353911e+01
8.359352e+02	7.318282e+01
8.320289e+02	7.399041e+01
8.281227e+02	7.372913e+01
8.242165e+02	7.363413e+01
8.203103e+02	7.325408e+01
8.164041e+02	7.413293e+01
8.124978e+02	7.311156e+01
8.085916e+02	7.377664e+01
8.046854e+02	7.318282e+01
8.007792e+02	7.232772e+01
7.968729e+02	7.249398e+01
7.929667e+02	7.163888e+01
7.890605e+02	7.152011e+01
7.851543e+02	7.030872e+01
7.812480e+02	7.104505e+01
7.773418e+02	7.054624e+01
7.734356e+02	7.040372e+01
7.695294e+02	7.052249e+01
7.656232e+02	7.023745e+01
7.617169e+02	6.952487e+01
7.578107e+02	7.021370e+01
7.539045e+02	7.080752e+01
7.499983e+02	7.002367e+01
7.460920e+02	6.985741e+01
7.421858e+02	7.040372e+01
7.382796e+02	6.933485e+01
7.343734e+02	6.871727e+01
7.304671e+02	6.826595e+01
7.265609e+02	6.897854e+01
7.226547e+02	6.776715e+01
7.187485e+02	6.745836e+01
7.148423e+02	6.779090e+01
7.109360e+02	6.831347e+01
7.070298e+02	6.776715e+01
7.031236e+02	6.776715e+01
6.992174e+02	6.710206e+01
6.953111e+02	6.710206e+01
6.914049e+02	6.660325e+01
6.874987e+02	6.703080e+01
6.835925e+02	6.676952e+01
6.796863e+02	6.712582e+01
6.757800e+02	6.586691e+01
6.718738e+02	6.529685e+01
6.679676e+02	6.420421e+01
6.640614e+02	6.275528e+01
6.601551e+02	6.346787e+01
6.562489e+02	6.413295e+01
6.523427e+02	6.332534e+01
6.484365e+02	6.377665e+01
6.445302e+02	6.415670e+01
6.406240e+02	6.382416e+01
6.367178e+02	6.187642e+01
6.328116e+02	6.216145e+01
6.289054e+02	6.261276e+01
6.249991e+02	6.235148e+01
6.210929e+02	6.213770e+01
6.171867e+02	6.235148e+01
6.132805e+02	6.213770e+01
6.093742e+02	6.225647e+01
6.054680e+02	6.149637e+01
6.015618e+02	6.216145e+01
5.976556e+02	6.173390e+01
5.937493e+02	6.230397e+01
5.898431e+02	6.201893e+01
5.859369e+02	6.173390e+01
5.820307e+02	6.054626e+01
5.781245e+02	6.168639e+01
5.742182e+02	6.175765e+01
5.703120e+02	6.144887e+01
5.664058e+02	6.147262e+01
5.624996e+02	6.190017e+01
5.585933e+02	6.149637e+01
5.546871e+02	6.187642e+01
5.507809e+02	6.187642e+01
5.468747e+02	6.268402e+01
5.429685e+02	6.244649e+01
5.390622e+02	6.256525e+01
5.351560e+02	6.299281e+01
5.312498e+02	6.301656e+01
5.273436e+02	6.289780e+01
5.234373e+02	6.299281e+01
5.195311e+02	6.306406e+01
5.156249e+02	6.342036e+01
5.117187e+02	6.339661e+01
5.078124e+02	6.413295e+01
5.039062e+02	6.401418e+01
5.000000e+02	6.363413e+01
4.960938e+02	6.437048e+01
4.921876e+02	6.384791e+01
4.882813e+02	6.391917e+01
4.843751e+02	6.391917e+01
4.804689e+02	6.439423e+01
4.765626e+02	6.429921e+01
4.726564e+02	6.308782e+01
4.687501e+02	6.342036e+01
4.648439e+02	6.406169e+01
4.609376e+02	6.292154e+01
4.570314e+02	6.361039e+01
4.531251e+02	6.460800e+01
4.492189e+02	6.491680e+01
4.453126e+02	6.349162e+01
4.414064e+02	6.415670e+01
4.375001e+02	6.505931e+01
4.335939e+02	6.403793e+01
4.296876e+02	6.384791e+01
4.257814e+02	6.536810e+01
4.218751e+02	6.415670e+01
4.179689e+02	6.429921e+01
4.140626e+02	6.448924e+01
4.101564e+02	6.491680e+01
4.062501e+02	6.467926e+01
4.023439e+02	6.441798e+01
3.984376e+02	6.532060e+01
3.945314e+02	6.437048e+01
3.906251e+02	6.505931e+01
3.867189e+02	6.565314e+01
3.828126e+02	6.624696e+01
3.789063e+02	6.505931e+01
3.750001e+02	6.560563e+01
3.710938e+02	6.650824e+01
3.671876e+02	6.496430e+01
3.632813e+02	6.579565e+01
3.593751e+02	6.627072e+01
3.554688e+02	6.555813e+01
3.515626e+02	6.600943e+01
3.476563e+02	6.581941e+01
3.437501e+02	6.536810e+01
3.398438e+02	6.553437e+01
3.359376e+02	6.586691e+01
3.320313e+02	6.579565e+01
3.281251e+02	6.577190e+01
3.242188e+02	6.534435e+01
3.203126e+02	6.558187e+01
3.164063e+02	6.591442e+01
3.125001e+02	6.551062e+01
3.085938e+02	6.463176e+01
3.046876e+02	6.627072e+01
3.007813e+02	6.553437e+01
2.968751e+02	6.486928e+01
2.929688e+02	6.603319e+01
2.890626e+02	6.579565e+01
2.851563e+02	6.470302e+01
2.812501e+02	6.562938e+01
2.773438e+02	6.574815e+01
2.734376e+02	6.600943e+01
2.695313e+02	6.560563e+01
2.656251e+02	6.520183e+01
2.617188e+02	6.524933e+01
2.578126e+02	6.508306e+01
2.539063e+02	6.432297e+01
2.500001e+02	6.408544e+01
2.460938e+02	6.498805e+01
2.421876e+02	6.460800e+01
2.382813e+02	6.403793e+01
2.343751e+02	6.477428e+01
2.304688e+02	6.410919e+01
2.265625e+02	6.380041e+01
2.226563e+02	6.458426e+01
2.187500e+02	6.401418e+01
2.148438e+02	6.422796e+01
2.109375e+02	6.351537e+01
2.070313e+02	6.406169e+01
2.031250e+02	6.339661e+01
1.992188e+02	6.415670e+01
1.953125e+02	6.403793e+01
1.914063e+02	6.296905e+01
1.875000e+02	6.434673e+01
1.835938e+02	6.451300e+01
1.796875e+02	6.456050e+01
1.757813e+02	6.446549e+01
1.718750e+02	6.368164e+01
1.679688e+02	6.420421e+01
1.640625e+02	6.346787e+01
1.601563e+02	6.277903e+01
1.562500e+02	6.339661e+01
1.523438e+02	6.349162e+01
1.484375e+02	6.225647e+01
1.445313e+02	6.273152e+01
1.406250e+02	6.292154e+01
1.367188e+02	6.254150e+01
1.328125e+02	6.220895e+01
1.289063e+02	6.258900e+01
1.250000e+02	6.197143e+01
1.210938e+02	6.154388e+01
1.171875e+02	6.128259e+01
1.132813e+02	6.052250e+01
1.093750e+02	6.064126e+01
1.054688e+02	6.099756e+01
1.015625e+02	6.035623e+01
9.765625e+01	6.159138e+01
9.375000e+01	6.140136e+01
8.984375e+01	6.052250e+01
8.593750e+01	6.180516e+01
8.203125e+01	6.097380e+01
7.812500e+01	6.045124e+01
7.421875e+01	6.028497e+01
7.031250e+01	6.035623e+01
6.640624e+01	5.976240e+01
6.249999e+01	6.121133e+01
5.859374e+01	6.125884e+01
5.468749e+01	5.980991e+01
5.078124e+01	6.061751e+01
4.687499e+01	6.116383e+01
4.296874e+01	6.076003e+01
3.906248e+01	6.011869e+01
3.515623e+01	6.057001e+01
3.124998e+01	6.083129e+01
2.734373e+01	5.954863e+01
2.343748e+01	5.907357e+01
1.953123e+01	6.007119e+01
1.562498e+01	5.921609e+01
1.171873e+01	5.843224e+01
7.812476e+00	5.885979e+01
3.906226e+00	5.928734e+01
-2.486900e-05	5.878853e+01
