    um         	uN
1.992182e+00	7.879252e+00
1.984369e+00	7.855731e+00
1.976557e+00	7.847892e+00
1.968744e+00	7.828291e+00
1.960932e+00	7.828291e+00
1.953119e+00	7.812611e+00
1.945306e+00	7.785171e+00
1.937494e+00	7.777331e+00
1.929681e+00	7.761651e+00
1.921869e+00	7.745971e+00
1.914056e+00	7.730291e+00
1.906244e+00	7.714611e+00
1.898431e+00	7.698931e+00
1.890619e+00	7.679330e+00
1.882806e+00	7.671490e+00
1.874994e+00	7.651890e+00
1.867181e+00	7.636210e+00
1.859369e+00	7.616610e+00
1.851557e+00	7.612690e+00
1.843744e+00	7.585250e+00
1.835932e+00	7.577410e+00
1.828119e+00	7.557810e+00
1.820307e+00	7.542129e+00
1.812494e+00	7.534289e+00
1.804682e+00	7.514690e+00
1.796869e+00	7.506850e+00
1.789057e+00	7.479409e+00
1.781245e+00	7.475489e+00
1.773432e+00	7.459809e+00
1.765620e+00	7.448049e+00
1.757807e+00	7.428449e+00
1.749995e+00	7.416689e+00
1.742182e+00	7.401009e+00
1.734370e+00	7.389248e+00
1.726557e+00	7.373568e+00
1.718745e+00	7.365728e+00
1.710933e+00	7.346128e+00
1.703120e+00	7.334369e+00
1.695308e+00	7.322608e+00
1.687495e+00	7.310848e+00
1.679683e+00	7.295168e+00
1.671870e+00	7.283408e+00
1.664058e+00	7.263808e+00
1.656245e+00	7.252047e+00
1.648433e+00	7.244208e+00
1.640621e+00	7.228527e+00
1.632808e+00	7.216767e+00
1.624996e+00	7.201087e+00
1.617183e+00	7.185407e+00
1.609371e+00	7.173647e+00
1.601558e+00	7.161887e+00
1.593746e+00	7.146207e+00
1.585933e+00	7.138367e+00
1.578121e+00	7.118767e+00
1.570309e+00	7.110927e+00
1.562496e+00	7.095246e+00
1.554684e+00	7.083487e+00
1.546871e+00	7.059966e+00
1.539059e+00	7.044286e+00
1.531246e+00	7.036446e+00
1.523434e+00	7.016846e+00
1.515621e+00	7.005086e+00
1.507809e+00	6.985486e+00
1.499997e+00	6.977646e+00
1.492184e+00	6.961966e+00
1.484372e+00	6.946286e+00
1.476559e+00	6.938445e+00
1.468747e+00	6.922766e+00
1.460934e+00	6.903165e+00
1.453122e+00	6.879645e+00
1.445309e+00	6.852205e+00
1.437497e+00	6.836525e+00
1.429685e+00	6.820845e+00
1.421872e+00	6.809085e+00
1.414060e+00	6.797325e+00
1.406247e+00	6.781645e+00
1.398435e+00	6.773805e+00
1.390622e+00	6.754205e+00
1.382810e+00	6.742444e+00
1.374997e+00	6.726764e+00
1.367185e+00	6.726764e+00
1.359373e+00	6.703244e+00
1.351560e+00	6.679724e+00
1.343748e+00	6.675804e+00
1.335935e+00	6.652283e+00
1.328123e+00	6.648364e+00
1.320310e+00	6.624844e+00
1.312498e+00	6.613084e+00
1.304685e+00	6.597404e+00
1.296873e+00	6.577804e+00
1.289060e+00	6.569963e+00
1.281248e+00	6.546443e+00
1.273436e+00	6.526843e+00
1.265623e+00	6.511163e+00
1.257811e+00	6.503323e+00
1.249998e+00	6.483723e+00
1.242186e+00	6.460202e+00
1.234373e+00	6.444523e+00
1.226561e+00	6.421003e+00
1.218748e+00	6.413162e+00
1.210936e+00	6.385722e+00
1.203124e+00	6.370042e+00
1.195311e+00	6.358282e+00
1.187499e+00	6.338681e+00
1.179686e+00	6.319081e+00
1.171874e+00	6.303401e+00
1.164061e+00	6.291641e+00
1.156249e+00	6.268122e+00
1.148436e+00	6.260281e+00
1.140624e+00	6.232841e+00
1.132812e+00	6.221081e+00
1.124999e+00	6.205401e+00
1.117187e+00	6.181881e+00
1.109374e+00	6.170121e+00
1.101562e+00	6.150520e+00
1.093749e+00	6.130920e+00
1.085937e+00	6.111320e+00
1.078124e+00	6.099560e+00
1.070312e+00	6.087800e+00
1.062500e+00	6.064280e+00
1.054687e+00	6.036840e+00
1.046875e+00	6.028999e+00
1.039062e+00	6.013320e+00
1.031250e+00	5.985879e+00
1.023437e+00	5.966279e+00
1.015625e+00	5.950599e+00
1.007812e+00	5.927079e+00
1.000000e+00	5.903559e+00
9.921876e-01	5.887879e+00
9.843751e-01	5.868279e+00
9.765627e-01	5.856519e+00
9.687502e-01	5.832998e+00
9.609378e-01	5.829078e+00
9.531253e-01	5.813398e+00
9.453128e-01	5.785958e+00
9.375003e-01	5.770278e+00
9.296878e-01	5.746757e+00
9.218753e-01	5.731078e+00
9.140628e-01	5.711478e+00
9.062502e-01	5.699718e+00
8.984377e-01	5.676197e+00
8.906252e-01	5.652677e+00
8.828127e-01	5.644837e+00
8.750002e-01	5.625237e+00
8.671877e-01	5.601717e+00
8.593752e-01	5.589956e+00
8.515627e-01	5.574277e+00
8.437502e-01	5.554677e+00
8.359377e-01	5.535077e+00
8.281252e-01	5.519396e+00
8.203127e-01	5.515476e+00
8.125002e-01	5.491956e+00
8.046877e-01	5.472356e+00
7.968752e-01	5.460596e+00
7.890627e-01	5.440996e+00
7.812502e-01	5.437076e+00
7.734377e-01	5.413555e+00
7.656252e-01	5.397875e+00
7.578127e-01	5.382195e+00
7.500002e-01	5.362595e+00
7.421877e-01	5.350835e+00
7.343752e-01	5.335155e+00
7.265627e-01	5.319475e+00
7.187502e-01	5.303795e+00
7.109377e-01	5.292035e+00
7.031252e-01	5.276354e+00
6.953127e-01	5.256754e+00
6.875002e-01	5.248914e+00
6.796877e-01	5.225394e+00
6.718752e-01	5.209714e+00
6.640627e-01	5.201875e+00
6.562502e-01	5.170514e+00
6.484377e-01	5.154834e+00
6.406252e-01	5.143074e+00
6.328127e-01	5.135234e+00
6.250002e-01	5.111714e+00
6.171877e-01	5.096033e+00
6.093751e-01	5.080353e+00
6.015626e-01	5.064673e+00
5.937501e-01	5.052913e+00
5.859376e-01	5.033313e+00
5.781251e-01	5.017633e+00
5.703126e-01	5.001953e+00
5.625001e-01	4.982353e+00
5.546876e-01	4.966673e+00
5.468751e-01	4.947073e+00
5.390626e-01	4.923552e+00
5.312501e-01	4.919632e+00
5.234376e-01	4.903952e+00
5.156251e-01	4.880432e+00
5.078126e-01	4.868672e+00
5.000001e-01	4.852992e+00
4.921876e-01	4.845152e+00
4.843751e-01	4.817712e+00
4.765626e-01	4.805951e+00
4.687501e-01	4.790272e+00
4.609376e-01	4.774591e+00
4.531251e-01	4.766751e+00
4.453126e-01	4.743231e+00
4.375001e-01	4.735391e+00
4.296876e-01	4.715791e+00
4.218751e-01	4.700111e+00
4.140626e-01	4.688351e+00
4.062501e-01	4.660911e+00
3.984376e-01	4.645231e+00
3.906251e-01	4.633471e+00
3.828126e-01	4.621711e+00
3.750001e-01	4.598190e+00
3.671876e-01	4.578590e+00
3.593751e-01	4.566830e+00
3.515626e-01	4.551150e+00
3.437501e-01	4.531550e+00
3.359376e-01	4.515869e+00
3.281251e-01	4.500190e+00
3.203126e-01	4.476670e+00
3.125000e-01	4.464910e+00
3.046875e-01	4.441389e+00
2.968750e-01	4.421789e+00
2.890625e-01	4.398269e+00
2.812500e-01	4.390429e+00
2.734375e-01	4.374749e+00
2.656250e-01	4.347308e+00
2.578125e-01	4.327709e+00
2.500000e-01	4.315948e+00
2.421875e-01	4.272828e+00
2.343750e-01	4.253228e+00
2.265625e-01	4.237548e+00
2.187500e-01	4.217948e+00
2.109375e-01	4.194428e+00
2.031250e-01	4.182667e+00
1.953125e-01	4.166987e+00
1.875000e-01	4.143467e+00
1.796875e-01	4.135627e+00
1.718750e-01	4.119947e+00
1.640625e-01	4.108187e+00
1.562500e-01	4.088587e+00
1.484375e-01	4.072907e+00
1.406250e-01	4.068987e+00
1.328125e-01	4.045467e+00
1.250000e-01	4.033706e+00
1.171875e-01	4.014106e+00
1.093750e-01	3.998426e+00
1.015625e-01	3.974906e+00
9.374997e-02	3.967066e+00
8.593747e-02	3.947466e+00
7.812497e-02	3.927866e+00
7.031247e-02	3.916106e+00
6.249996e-02	3.896505e+00
5.468747e-02	3.884746e+00
4.687497e-02	3.857305e+00
3.906247e-02	3.845545e+00
3.124997e-02	3.829865e+00
2.343747e-02	3.806345e+00
1.562497e-02	3.798505e+00
7.812470e-03	3.790665e+00
-3.019807e-08	3.767145e+00
