    um         	uN
7.968727e+00	7.962806e-01
7.937477e+00	7.907508e-01
7.906227e+00	8.211643e-01
7.874976e+00	8.377535e-01
7.843726e+00	8.543427e-01
7.812476e+00	8.736968e-01
7.781226e+00	8.875211e-01
7.749975e+00	9.041103e-01
7.718725e+00	9.206994e-01
7.687475e+00	9.345238e-01
7.656225e+00	9.538778e-01
7.624975e+00	9.677021e-01
7.593725e+00	9.815265e-01
7.562475e+00	1.000881e+00
7.531225e+00	1.017470e+00
7.499976e+00	1.034059e+00
7.468726e+00	1.047883e+00
7.437476e+00	1.064472e+00
7.406226e+00	1.086591e+00
7.374977e+00	1.100415e+00
7.343727e+00	1.114240e+00
7.312477e+00	1.133594e+00
7.281227e+00	1.144653e+00
7.249977e+00	1.161242e+00
7.218728e+00	1.175067e+00
7.187478e+00	1.188891e+00
7.156228e+00	1.205480e+00
7.124978e+00	1.222069e+00
7.093729e+00	1.241424e+00
7.062479e+00	1.255248e+00
7.031229e+00	1.266307e+00
6.999979e+00	1.282897e+00
6.968729e+00	1.293956e+00
6.937480e+00	1.307780e+00
6.906230e+00	1.324369e+00
6.874980e+00	1.335429e+00
6.843730e+00	1.349253e+00
6.812480e+00	1.363078e+00
6.781231e+00	1.374137e+00
6.749981e+00	1.387961e+00
6.718731e+00	1.401786e+00
6.687481e+00	1.412845e+00
6.656232e+00	1.423905e+00
6.624982e+00	1.434964e+00
6.593732e+00	1.443259e+00
6.562482e+00	1.448788e+00
6.531232e+00	1.459848e+00
6.499983e+00	1.465378e+00
6.468733e+00	1.476437e+00
6.437483e+00	1.476437e+00
6.406233e+00	1.484731e+00
6.374984e+00	1.484731e+00
6.343734e+00	1.493026e+00
6.312484e+00	1.495791e+00
6.281234e+00	1.504086e+00
6.249984e+00	1.509615e+00
6.218735e+00	1.512380e+00
6.187485e+00	1.517910e+00
6.156235e+00	1.517910e+00
6.124985e+00	1.526205e+00
6.093735e+00	1.528969e+00
6.062486e+00	1.528969e+00
6.031236e+00	1.537264e+00
5.999986e+00	1.531734e+00
5.968736e+00	1.534499e+00
5.937487e+00	1.534499e+00
5.906237e+00	1.528969e+00
5.874987e+00	1.528969e+00
5.843737e+00	1.528969e+00
5.812487e+00	1.520675e+00
5.781238e+00	1.515145e+00
5.749988e+00	1.506850e+00
5.718738e+00	1.498556e+00
5.687488e+00	1.487496e+00
5.656238e+00	1.465378e+00
5.624989e+00	1.454318e+00
5.593739e+00	1.434964e+00
5.562489e+00	1.418375e+00
5.531239e+00	1.401786e+00
5.499990e+00	1.387961e+00
5.468740e+00	1.368607e+00
5.437490e+00	1.349253e+00
5.406240e+00	1.321605e+00
5.374990e+00	1.280132e+00
5.343741e+00	1.227599e+00
5.312491e+00	1.130829e+00
5.281241e+00	1.028529e+00
5.249991e+00	9.842913e-01
5.218742e+00	9.677021e-01
5.187492e+00	9.594075e-01
5.156242e+00	9.483481e-01
5.124992e+00	9.400535e-01
5.093742e+00	9.262292e-01
5.062493e+00	8.930508e-01
5.031243e+00	8.432833e-01
4.999993e+00	8.045752e-01
4.968743e+00	7.713968e-01
4.937493e+00	5.142646e-01
4.906244e+00	4.534376e-01
4.874994e+00	4.506727e-01
4.843744e+00	4.451430e-01
4.812494e+00	4.396132e-01
4.781245e+00	4.368484e-01
4.749995e+00	4.313187e-01
4.718745e+00	4.257889e-01
4.687495e+00	4.230241e-01
4.656245e+00	4.147295e-01
4.624996e+00	4.091997e-01
4.593746e+00	4.009052e-01
4.562496e+00	3.953754e-01
4.531246e+00	3.926106e-01
4.499997e+00	3.926106e-01
4.468747e+00	3.870808e-01
4.437497e+00	3.843160e-01
4.406247e+00	3.760214e-01
4.374997e+00	3.815511e-01
4.343748e+00	3.815511e-01
4.312498e+00	3.815511e-01
4.281248e+00	3.843160e-01
4.249998e+00	3.898457e-01
4.218748e+00	3.843160e-01
4.187499e+00	3.815511e-01
4.156249e+00	3.760214e-01
4.124999e+00	3.704917e-01
4.093749e+00	3.649619e-01
4.062500e+00	3.621971e-01
4.031250e+00	3.594322e-01
4.000000e+00	3.539025e-01
3.968750e+00	3.483728e-01
3.937500e+00	3.456079e-01
3.906251e+00	3.428430e-01
3.875001e+00	3.428430e-01
3.843751e+00	3.400782e-01
3.812501e+00	3.345484e-01
3.781251e+00	3.290187e-01
3.750001e+00	3.262539e-01
3.718751e+00	3.234890e-01
3.687501e+00	3.179593e-01
3.656251e+00	3.096647e-01
3.625001e+00	3.041349e-01
3.593751e+00	2.958404e-01
3.562501e+00	2.820160e-01
3.531251e+00	2.681917e-01
3.500001e+00	2.377782e-01
3.468751e+00	2.128945e-01
3.437501e+00	2.073647e-01
3.406251e+00	1.963053e-01
3.375001e+00	1.935404e-01
3.343751e+00	2.350134e-01
3.312501e+00	2.350134e-01
3.281251e+00	2.294836e-01
3.250001e+00	2.267188e-01
3.218751e+00	2.211891e-01
3.187501e+00	2.184242e-01
3.156251e+00	2.128945e-01
3.125001e+00	2.073647e-01
3.093751e+00	1.990701e-01
3.062501e+00	1.935404e-01
3.031251e+00	1.852458e-01
3.000001e+00	1.769512e-01
2.968751e+00	1.686567e-01
2.937501e+00	1.603621e-01
2.906251e+00	1.520675e-01
2.875001e+00	1.437729e-01
2.843751e+00	1.327134e-01
2.812501e+00	1.271837e-01
2.781251e+00	1.188891e-01
2.750001e+00	1.105945e-01
2.718751e+00	9.677021e-02
2.687501e+00	7.188644e-02
2.656251e+00	3.041350e-02
2.625001e+00	1.105945e-02
2.593751e+00	0.000000e+00
2.562501e+00	1.022999e-01
2.531251e+00	1.078297e-01
2.500001e+00	1.078297e-01
2.468751e+00	1.022999e-01
2.437501e+00	9.953507e-02
2.406251e+00	9.400535e-02
2.375001e+00	8.847562e-02
2.343751e+00	8.294590e-02
2.312501e+00	7.188644e-02
2.281251e+00	6.359186e-02
2.250001e+00	5.806213e-02
2.218751e+00	5.253240e-02
2.187501e+00	4.423781e-02
2.156251e+00	3.317836e-02
2.125000e+00	2.764863e-02
2.093750e+00	1.382432e-02
2.062500e+00	1.658918e-02
2.031250e+00	2.211891e-02
2.000000e+00	1.658918e-02
1.968750e+00	5.529726e-03
1.937500e+00	0.000000e+00
1.906250e+00	-1.105912e-02
1.875000e+00	-1.935345e-02
1.843750e+00	-2.764779e-02
1.812500e+00	-3.594213e-02
1.781250e+00	-4.423646e-02
1.750000e+00	-5.253080e-02
1.718750e+00	-6.082514e-02
1.687500e+00	-7.188425e-02
1.656250e+00	-8.570814e-02
1.625000e+00	-6.358992e-02
1.593750e+00	1.520675e-01
1.562500e+00	1.382432e-01
1.531250e+00	1.299486e-01
1.500000e+00	1.188891e-01
1.468750e+00	1.105945e-01
1.437500e+00	9.677021e-02
1.406250e+00	8.571076e-02
1.375000e+00	7.465130e-02
1.343750e+00	6.635672e-02
1.312500e+00	5.529726e-02
1.281250e+00	4.147295e-02
1.250000e+00	3.041350e-02
1.218750e+00	2.488377e-02
1.187500e+00	1.382432e-02
1.156250e+00	5.529726e-03
1.125000e+00	-5.529558e-03
1.093750e+00	-1.658867e-02
1.062500e+00	-2.764779e-02
1.031250e+00	1.437729e-01
1.000000e+00	1.410080e-01
9.687501e-01	1.299486e-01
9.375001e-01	1.354783e-01
9.062501e-01	1.437729e-01
8.750001e-01	1.354783e-01
8.437501e-01	1.244188e-01
8.125000e-01	1.161243e-01
7.812500e-01	1.078297e-01
7.500000e-01	9.677021e-02
7.187500e-01	8.571076e-02
6.875000e-01	7.741617e-02
6.562500e-01	6.635672e-02
6.250000e-01	5.529726e-02
5.937500e-01	4.700268e-02
5.625000e-01	3.870808e-02
5.312500e-01	2.764863e-02
4.999999e-01	1.935404e-02
4.687500e-01	8.294590e-03
4.375000e-01	-5.529558e-03
4.062500e-01	-1.658867e-02
3.750000e-01	-2.488301e-02
3.437500e-01	-3.317735e-02
3.125000e-01	-4.423646e-02
2.812501e-01	-5.253080e-02
2.500001e-01	-6.358992e-02
2.187501e-01	4.976754e-02
1.875001e-01	5.529726e-02
1.562501e-01	4.700268e-02
1.250001e-01	3.594322e-02
9.375010e-02	2.764863e-02
6.250011e-02	1.935404e-02
3.125011e-02	8.294590e-03
1.207923e-07	0.000000e+00
