    um         	uN
1.494143e+00	6.129701e+00
1.488284e+00	6.115877e+00
1.482425e+00	6.126937e+00
1.476565e+00	6.129701e+00
1.470706e+00	6.124172e+00
1.464846e+00	6.126937e+00
1.458987e+00	6.124172e+00
1.453127e+00	6.118642e+00
1.447268e+00	6.124172e+00
1.441409e+00	6.118642e+00
1.435549e+00	6.110347e+00
1.429690e+00	6.113112e+00
1.423830e+00	6.102053e+00
1.417971e+00	6.102053e+00
1.412111e+00	6.102053e+00
1.406252e+00	6.096524e+00
1.400393e+00	6.096524e+00
1.394533e+00	6.096524e+00
1.388674e+00	6.085464e+00
1.382814e+00	6.088228e+00
1.376955e+00	6.085464e+00
1.371096e+00	6.077169e+00
1.365236e+00	6.074405e+00
1.359377e+00	6.071639e+00
1.353517e+00	6.071639e+00
1.347658e+00	6.057815e+00
1.341798e+00	6.049521e+00
1.335939e+00	6.055051e+00
1.330080e+00	6.041226e+00
1.324220e+00	6.043991e+00
1.318361e+00	6.035697e+00
1.312501e+00	6.035697e+00
1.306642e+00	6.024637e+00
1.300783e+00	6.013578e+00
1.294923e+00	6.008048e+00
1.289064e+00	6.008048e+00
1.283204e+00	5.996988e+00
1.277345e+00	5.991459e+00
1.271485e+00	5.988694e+00
1.265626e+00	5.977634e+00
1.259767e+00	5.969340e+00
1.253907e+00	5.972105e+00
1.248048e+00	5.961045e+00
1.242188e+00	5.955515e+00
1.236329e+00	5.947221e+00
1.230469e+00	5.944456e+00
1.224610e+00	5.933396e+00
1.218751e+00	5.930631e+00
1.212891e+00	5.919572e+00
1.207032e+00	5.919572e+00
1.201172e+00	5.914042e+00
1.195313e+00	5.908512e+00
1.189454e+00	5.900218e+00
1.183594e+00	5.891923e+00
1.177735e+00	5.886393e+00
1.171875e+00	5.886393e+00
1.166016e+00	5.869804e+00
1.160156e+00	5.867039e+00
1.154297e+00	5.864274e+00
1.148438e+00	5.855980e+00
1.142578e+00	5.847685e+00
1.136719e+00	5.842156e+00
1.130859e+00	5.839391e+00
1.125000e+00	5.828332e+00
1.119141e+00	5.820037e+00
1.113281e+00	5.822802e+00
1.107422e+00	5.811743e+00
1.101562e+00	5.803447e+00
1.095703e+00	5.800683e+00
1.089843e+00	5.800683e+00
1.083984e+00	5.789624e+00
1.078125e+00	5.778564e+00
1.072265e+00	5.775799e+00
1.066406e+00	5.778564e+00
1.060546e+00	5.767505e+00
1.054687e+00	5.764740e+00
1.048827e+00	5.753680e+00
1.042968e+00	5.750916e+00
