    um         	nN
5.859375e-03	1.165947e+01
8.789062e-03	1.171486e+01
1.171875e-02	1.165947e+01
1.464844e-02	1.160408e+01
1.757812e-02	1.160408e+01
2.050781e-02	1.168717e+01
2.343750e-02	1.182564e+01
2.636718e-02	1.163178e+01
2.929687e-02	1.163178e+01
3.222656e-02	1.165947e+01
3.515625e-02	1.154869e+01
3.808594e-02	1.163178e+01
4.101562e-02	1.157639e+01
4.394531e-02	1.146561e+01
4.687500e-02	1.152100e+01
4.980469e-02	1.154869e+01
5.273438e-02	1.152100e+01
5.566407e-02	1.152100e+01
5.859376e-02	1.146561e+01
6.152344e-02	1.154869e+01
6.445313e-02	1.157639e+01
6.738282e-02	1.163178e+01
7.031251e-02	1.163178e+01
7.324220e-02	1.165947e+01
7.617189e-02	1.160408e+01
7.910158e-02	1.157639e+01
8.203126e-02	1.171486e+01
8.496095e-02	1.152100e+01
8.789064e-02	1.160408e+01
9.082033e-02	1.163178e+01
9.375002e-02	1.157639e+01
9.667971e-02	1.157639e+01
9.960939e-02	1.149330e+01
1.025391e-01	1.157639e+01
1.054688e-01	1.154869e+01
1.083985e-01	1.149330e+01
1.113281e-01	1.143791e+01
1.142578e-01	1.149330e+01
1.171875e-01	1.149330e+01
1.201172e-01	1.146561e+01
1.230469e-01	1.152100e+01
1.259766e-01	1.160408e+01
1.289063e-01	1.154869e+01
1.318359e-01	1.154869e+01
1.347656e-01	1.146561e+01
1.376953e-01	1.152100e+01
1.406250e-01	1.146561e+01
1.435547e-01	1.152100e+01
1.464843e-01	1.154869e+01
1.494140e-01	1.157639e+01
1.523437e-01	1.146561e+01
1.552734e-01	1.143791e+01
1.582031e-01	1.149330e+01
1.611327e-01	1.143791e+01
1.640624e-01	1.132713e+01
1.669921e-01	1.146561e+01
1.699218e-01	1.138252e+01
1.728515e-01	1.138252e+01
1.757812e-01	1.138252e+01
1.787108e-01	1.135483e+01
1.816405e-01	1.152100e+01
1.845702e-01	1.154869e+01
1.874999e-01	1.152100e+01
1.904296e-01	1.149330e+01
1.933592e-01	1.146561e+01
1.962889e-01	1.152100e+01
1.992186e-01	1.157639e+01
2.021483e-01	1.154869e+01
2.050780e-01	1.157639e+01
2.080076e-01	1.163178e+01
2.109373e-01	1.160408e+01
2.138670e-01	1.154869e+01
2.167967e-01	1.146561e+01
2.197264e-01	1.152100e+01
2.226561e-01	1.141022e+01
2.255857e-01	1.152100e+01
2.285154e-01	1.154869e+01
2.314451e-01	1.152100e+01
2.343748e-01	1.154869e+01
2.373045e-01	1.160408e+01
2.402342e-01	1.157639e+01
2.431638e-01	1.160408e+01
2.460935e-01	1.174255e+01
2.490232e-01	1.171486e+01
2.519529e-01	1.165947e+01
2.548826e-01	1.165947e+01
2.578122e-01	1.165947e+01
2.607419e-01	1.174255e+01
2.636716e-01	1.174255e+01
