    um         	nN
4.007813e+00	-1.608025e+01
4.031251e+00	-1.608025e+01
4.054689e+00	-1.593774e+01
4.078126e+00	-1.581898e+01
4.101564e+00	-1.577147e+01
4.125002e+00	-1.562896e+01
4.148440e+00	-1.548645e+01
4.171877e+00	-1.541519e+01
4.195315e+00	-1.524892e+01
4.218753e+00	-1.510641e+01
4.242190e+00	-1.498765e+01
4.265628e+00	-1.486889e+01
4.289066e+00	-1.479763e+01
4.312503e+00	-1.467887e+01
4.335941e+00	-1.453636e+01
4.359379e+00	-1.441760e+01
4.382816e+00	-1.427508e+01
4.406254e+00	-1.420383e+01
4.429692e+00	-1.408507e+01
4.453129e+00	-1.391880e+01
4.476567e+00	-1.391880e+01
4.500005e+00	-1.377629e+01
4.523442e+00	-1.377629e+01
4.546880e+00	-1.353876e+01
4.570318e+00	-1.337250e+01
4.593755e+00	-1.325374e+01
4.617193e+00	-1.318248e+01
4.640631e+00	-1.313498e+01
4.664068e+00	-1.296871e+01
4.687506e+00	-1.284995e+01
4.710944e+00	-1.273119e+01
4.734381e+00	-1.268368e+01
4.757819e+00	-1.258868e+01
4.781257e+00	-1.246991e+01
4.804695e+00	-1.235115e+01
4.828132e+00	-1.225614e+01
4.851570e+00	-1.211363e+01
4.875008e+00	-1.199487e+01
4.898445e+00	-1.194737e+01
4.921883e+00	-1.178110e+01
4.945321e+00	-1.163859e+01
4.968758e+00	-1.151983e+01
4.992196e+00	-1.147232e+01
5.015634e+00	-1.128230e+01
5.039071e+00	-1.123480e+01
5.062509e+00	-1.111604e+01
5.085947e+00	-1.099728e+01
5.109384e+00	-1.085476e+01
5.132822e+00	-1.075975e+01
5.156260e+00	-1.064099e+01
5.179697e+00	-1.054598e+01
5.203135e+00	-1.033222e+01
5.226573e+00	-1.035597e+01
5.250010e+00	-1.018970e+01
5.273448e+00	-1.009469e+01
5.296886e+00	-9.928427e+00
5.320323e+00	-9.785914e+00
5.343761e+00	-9.667153e+00
5.367199e+00	-9.572144e+00
5.390636e+00	-9.477136e+00
5.414074e+00	-9.358374e+00
5.437512e+00	-9.192108e+00
5.460950e+00	-9.168357e+00
5.484387e+00	-9.002091e+00
5.507825e+00	-8.930834e+00
5.531263e+00	-8.859577e+00
5.554700e+00	-8.669559e+00
5.578138e+00	-8.598303e+00
5.601576e+00	-8.384533e+00
5.625013e+00	-8.170763e+00
5.648451e+00	-8.052002e+00
5.671889e+00	-7.933241e+00
5.695326e+00	-7.766976e+00
5.718764e+00	-7.719471e+00
5.742202e+00	-7.648215e+00
5.765639e+00	-7.553205e+00
5.789077e+00	-7.481948e+00
5.812515e+00	-7.410692e+00
5.835952e+00	-7.196922e+00
5.859390e+00	-7.054409e+00
5.882828e+00	-6.935648e+00
5.906265e+00	-6.721878e+00
5.929703e+00	-6.626869e+00
5.953141e+00	-6.555612e+00
5.976578e+00	-6.484356e+00
