    nm         	nN
0.000000e+00	7.242272e+01
1.171875e+00	7.218519e+01
2.343750e+00	7.232772e+01
3.515625e+00	7.166263e+01
4.687500e+00	7.211394e+01
5.859375e+00	7.192391e+01
7.031250e+00	7.128259e+01
8.203124e+00	7.085503e+01
9.374999e+00	7.223270e+01
1.054687e+01	7.152011e+01
1.171875e+01	7.083128e+01
1.289062e+01	7.140135e+01
1.406250e+01	7.109256e+01
1.523437e+01	7.066501e+01
1.640625e+01	7.056999e+01
1.757812e+01	7.068876e+01
1.875000e+01	7.099755e+01
1.992187e+01	6.973864e+01
2.109375e+01	7.080752e+01
2.226562e+01	6.976239e+01
2.343750e+01	6.980990e+01
2.460937e+01	7.014244e+01
2.578125e+01	6.964363e+01
2.695312e+01	6.893104e+01
2.812500e+01	6.904980e+01
2.929687e+01	6.916857e+01
3.046875e+01	6.954862e+01
3.164062e+01	6.895480e+01
3.281249e+01	6.862225e+01
3.398437e+01	6.916857e+01
3.515624e+01	6.845598e+01
3.632811e+01	6.852724e+01
3.749999e+01	6.862225e+01
3.867186e+01	6.850348e+01
3.984373e+01	6.857475e+01
4.101561e+01	6.840848e+01
4.218748e+01	6.869352e+01
4.335935e+01	6.805218e+01
4.453123e+01	6.812344e+01
4.570310e+01	6.805218e+01
4.687497e+01	6.833722e+01
4.804685e+01	6.760088e+01
4.921872e+01	6.809969e+01
5.039059e+01	6.838472e+01
5.156247e+01	6.774339e+01
5.273434e+01	6.798093e+01
5.390621e+01	6.774339e+01
5.507809e+01	6.762463e+01
5.624996e+01	6.719708e+01
5.742183e+01	6.750587e+01
5.859371e+01	6.774339e+01
5.976558e+01	6.767213e+01
6.093746e+01	6.755337e+01
6.210934e+01	6.731584e+01
6.328121e+01	6.790966e+01
6.445309e+01	6.712582e+01
6.562497e+01	6.686454e+01
6.679684e+01	6.743461e+01
6.796872e+01	6.676952e+01
6.914060e+01	6.741085e+01
7.031247e+01	6.707831e+01
7.148435e+01	6.790966e+01
7.265623e+01	6.750587e+01
7.382810e+01	6.733959e+01
7.499998e+01	6.767213e+01
7.617186e+01	6.707831e+01
7.734373e+01	6.703080e+01
7.851561e+01	6.729208e+01
7.968749e+01	6.698330e+01
8.085937e+01	6.712582e+01
8.203124e+01	6.729208e+01
8.320312e+01	6.752961e+01
8.437500e+01	6.729208e+01
8.554687e+01	6.665076e+01
8.671875e+01	6.752961e+01
8.789063e+01	6.672202e+01
8.906250e+01	6.672202e+01
9.023438e+01	6.712582e+01
9.140626e+01	6.764838e+01
9.257813e+01	6.712582e+01
9.375001e+01	6.733959e+01
9.492189e+01	6.750587e+01
9.609376e+01	6.800467e+01
9.726564e+01	6.672202e+01
9.843752e+01	6.705456e+01
9.960939e+01	6.767213e+01
1.007813e+02	6.760088e+01
1.019531e+02	6.665076e+01
1.031250e+02	6.760088e+01
1.042969e+02	6.736335e+01
1.054688e+02	6.743461e+01
1.066407e+02	6.764838e+01
1.078125e+02	6.736335e+01
1.089844e+02	6.743461e+01
1.101563e+02	6.603319e+01
1.113282e+02	6.705456e+01
1.125000e+02	6.729208e+01
1.136719e+02	6.667451e+01
1.148438e+02	6.688829e+01
1.160157e+02	6.757713e+01
1.171875e+02	6.681703e+01
1.183594e+02	6.743461e+01
1.195313e+02	6.750587e+01
1.207032e+02	6.779090e+01
1.218750e+02	6.743461e+01
1.230469e+02	6.757713e+01
1.242188e+02	6.852724e+01
1.253906e+02	6.798093e+01
1.265625e+02	6.717332e+01
1.277344e+02	6.779090e+01
1.289063e+02	6.821845e+01
1.300781e+02	6.850348e+01
1.312500e+02	6.802843e+01
1.324219e+02	6.890729e+01
1.335937e+02	6.914482e+01
1.347656e+02	6.876477e+01
1.359375e+02	6.866976e+01
1.371093e+02	6.902605e+01
1.382812e+02	6.888353e+01
1.394531e+02	6.888353e+01
1.406249e+02	6.940610e+01
1.417968e+02	6.909731e+01
1.429687e+02	6.897854e+01
1.441406e+02	6.893104e+01
1.453124e+02	6.897854e+01
1.464843e+02	6.923982e+01
1.476562e+02	6.969114e+01
1.488280e+02	6.992867e+01
1.499999e+02	6.912106e+01
1.511718e+02	7.018995e+01
1.523436e+02	7.007118e+01
1.535155e+02	7.023745e+01
1.546874e+02	6.973864e+01
1.558593e+02	7.016619e+01
1.570311e+02	6.978615e+01
1.582030e+02	6.990491e+01
1.593749e+02	6.983365e+01
1.605467e+02	7.040372e+01
1.617186e+02	7.037997e+01
1.628905e+02	7.037997e+01
1.640623e+02	7.023745e+01
1.652342e+02	7.083128e+01
1.664061e+02	7.054624e+01
1.675780e+02	7.116382e+01
1.687498e+02	7.083128e+01
1.699217e+02	7.109256e+01
1.710936e+02	7.099755e+01
1.722654e+02	7.130633e+01
1.734373e+02	7.220895e+01
1.746092e+02	7.114006e+01
1.757810e+02	7.121132e+01
1.769529e+02	7.147261e+01
1.781248e+02	7.175765e+01
1.792966e+02	7.121132e+01
1.804685e+02	7.201892e+01
1.816404e+02	7.182890e+01
1.828123e+02	7.099755e+01
1.839841e+02	7.128259e+01
1.851560e+02	7.251774e+01
1.863279e+02	7.209018e+01
1.874997e+02	7.171013e+01
1.886716e+02	7.178139e+01
1.898435e+02	7.277902e+01
1.910153e+02	7.218519e+01
1.921872e+02	7.218519e+01
1.933591e+02	7.280277e+01
1.945310e+02	7.190016e+01
1.957028e+02	7.144885e+01
1.968747e+02	7.206643e+01
1.980466e+02	7.282652e+01
1.992184e+02	7.178139e+01
2.003903e+02	7.187641e+01
2.015622e+02	7.228020e+01
2.027340e+02	7.277902e+01
2.039059e+02	7.232772e+01
2.050778e+02	7.304030e+01
2.062497e+02	7.306405e+01
2.074215e+02	7.249398e+01
2.085934e+02	7.332534e+01
2.097653e+02	7.273152e+01
2.109371e+02	7.289778e+01
2.121090e+02	7.299279e+01
2.132809e+02	7.313531e+01
2.144527e+02	7.304030e+01
2.156246e+02	7.315906e+01
2.167965e+02	7.311156e+01
2.179683e+02	7.382415e+01
2.191402e+02	7.296904e+01
2.203121e+02	7.313531e+01
2.214840e+02	7.510680e+01
