    um         	nN
1.544922e+00	-7.291931e+00
1.558594e+00	-7.149418e+00
1.572266e+00	-7.220674e+00
1.585938e+00	-7.220674e+00
1.599609e+00	-7.173170e+00
1.613281e+00	-7.078161e+00
1.626953e+00	-6.983152e+00
1.640625e+00	-6.769382e+00
1.654297e+00	-6.674373e+00
1.667969e+00	-6.698126e+00
1.681641e+00	-6.626869e+00
1.695312e+00	-6.413099e+00
1.708984e+00	-6.413099e+00
1.722656e+00	-6.389347e+00
1.736328e+00	-6.294338e+00
1.750000e+00	-6.175577e+00
1.763672e+00	-6.199329e+00
1.777344e+00	-6.128072e+00
1.791016e+00	-6.056815e+00
1.804687e+00	-6.080568e+00
1.818359e+00	-5.961807e+00
1.832031e+00	-5.914302e+00
1.845703e+00	-5.795541e+00
1.859375e+00	-5.843046e+00
1.873047e+00	-5.819293e+00
1.886719e+00	-5.748037e+00
1.900390e+00	-5.748037e+00
1.914062e+00	-5.534267e+00
1.927734e+00	-5.439258e+00
1.941406e+00	-5.344249e+00
1.955078e+00	-5.296745e+00
1.968750e+00	-5.154231e+00
1.982422e+00	-5.059222e+00
1.996094e+00	-5.011718e+00
2.009766e+00	-4.987966e+00
2.023438e+00	-4.892957e+00
2.037110e+00	-4.821700e+00
2.050782e+00	-4.726691e+00
2.064454e+00	-4.679187e+00
2.078126e+00	-4.536674e+00
2.091798e+00	-4.465417e+00
2.105470e+00	-4.370408e+00
2.119142e+00	-4.299152e+00
2.132814e+00	-4.227895e+00
2.146486e+00	-4.251647e+00
2.160158e+00	-4.251647e+00
2.173830e+00	-4.180390e+00
2.187502e+00	-4.085381e+00
2.201174e+00	-4.061629e+00
2.214846e+00	-3.919116e+00
2.228518e+00	-3.871611e+00
2.242190e+00	-3.752850e+00
2.255862e+00	-3.634089e+00
2.269534e+00	-3.586585e+00
2.283206e+00	-3.539081e+00
2.296878e+00	-3.562833e+00
2.310550e+00	-3.467824e+00
2.324222e+00	-3.372815e+00
2.337894e+00	-3.301558e+00
2.351566e+00	-3.111541e+00
2.365238e+00	-3.064036e+00
2.378910e+00	-2.992780e+00
2.392582e+00	-2.969027e+00
2.406254e+00	-2.874018e+00
2.419926e+00	-2.802762e+00
2.433598e+00	-2.850266e+00
2.447269e+00	-2.684001e+00
2.460941e+00	-2.707753e+00
2.474613e+00	-2.588992e+00
2.488285e+00	-2.470231e+00
2.501957e+00	-2.351470e+00
2.515629e+00	-2.327717e+00
2.529301e+00	-2.256461e+00
2.542973e+00	-2.113947e+00
2.556645e+00	-2.042691e+00
2.570317e+00	-2.042691e+00
2.583989e+00	-2.066443e+00
2.597661e+00	-1.971434e+00
2.611333e+00	-1.923930e+00
2.625005e+00	-1.757664e+00
2.638677e+00	-1.686407e+00
2.652349e+00	-1.591399e+00
2.666021e+00	-1.520142e+00
2.679693e+00	-1.425133e+00
2.693365e+00	-1.258868e+00
2.707037e+00	-1.187611e+00
2.720709e+00	-1.258868e+00
2.734381e+00	-1.163859e+00
2.748053e+00	-1.116354e+00
2.761725e+00	-9.975931e-01
2.775397e+00	-8.550798e-01
2.789069e+00	-7.838232e-01
2.802741e+00	-6.650621e-01
2.816413e+00	-5.938054e-01
2.830085e+00	-4.750444e-01
2.843757e+00	-4.037877e-01
2.857429e+00	-4.512921e-01
2.871101e+00	-3.800355e-01
2.884773e+00	-3.325311e-01
2.898445e+00	-2.850266e-01
2.912117e+00	-1.662655e-01
2.925789e+00	-1.187611e-01
2.939461e+00	-2.375222e-02
2.953133e+00	2.375294e-02
2.966805e+00	1.187647e-01
2.980477e+00	2.612824e-01
2.994149e+00	2.137765e-01
3.007821e+00	2.137765e-01
3.021493e+00	3.800471e-01
3.035165e+00	4.513059e-01
3.048837e+00	4.513059e-01
3.062509e+00	4.988118e-01
3.076181e+00	5.938236e-01
3.089852e+00	7.125883e-01
3.103524e+00	8.076001e-01
3.117196e+00	9.263648e-01
3.130868e+00	9.501178e-01
3.144540e+00	9.263648e-01
3.158212e+00	9.976237e-01
3.171884e+00	1.092635e+00
3.185556e+00	1.140141e+00
3.199228e+00	1.235153e+00
3.212900e+00	1.306412e+00
3.226572e+00	1.401424e+00
3.240244e+00	1.496435e+00
3.253916e+00	1.615200e+00
3.267588e+00	1.710212e+00
3.281260e+00	1.710212e+00
3.294932e+00	1.757718e+00
3.308604e+00	1.805224e+00
3.322276e+00	1.923988e+00
3.335948e+00	1.923988e+00
3.349620e+00	2.019000e+00
3.363292e+00	2.256530e+00
3.376964e+00	2.351541e+00
3.390636e+00	2.446553e+00
3.404308e+00	2.612824e+00
3.417980e+00	2.636577e+00
3.431652e+00	2.636577e+00
3.445324e+00	2.684083e+00
3.458996e+00	2.779094e+00
3.472668e+00	2.850353e+00
3.486340e+00	2.992871e+00
