    um         	nN
2.152344e-01	1.624701e+01
2.226562e-01	1.636578e+01
2.300781e-01	1.627077e+01
2.375000e-01	1.629452e+01
2.449218e-01	1.631827e+01
2.523437e-01	1.636578e+01
2.597656e-01	1.634202e+01
2.671875e-01	1.653205e+01
2.746093e-01	1.650830e+01
2.820312e-01	1.657955e+01
2.894531e-01	1.665081e+01
2.968750e-01	1.665081e+01
3.042968e-01	1.676958e+01
3.117187e-01	1.662706e+01
3.191406e-01	1.665081e+01
3.265625e-01	1.669832e+01
3.339843e-01	1.674582e+01
3.414062e-01	1.669832e+01
3.488281e-01	1.681708e+01
3.562500e-01	1.688834e+01
3.636718e-01	1.688834e+01
3.710937e-01	1.703086e+01
3.785156e-01	1.710212e+01
3.859375e-01	1.705461e+01
3.933593e-01	1.705461e+01
4.007812e-01	1.705461e+01
4.082031e-01	1.722088e+01
4.156250e-01	1.719713e+01
4.230468e-01	1.731589e+01
4.304687e-01	1.736340e+01
4.378906e-01	1.741091e+01
4.453125e-01	1.743466e+01
4.527343e-01	1.750592e+01
4.601562e-01	1.755343e+01
4.675781e-01	1.748217e+01
4.750000e-01	1.757718e+01
4.824218e-01	1.760093e+01
4.898437e-01	1.767219e+01
4.972655e-01	1.776720e+01
5.046874e-01	1.783846e+01
5.121093e-01	1.786221e+01
5.195312e-01	1.798098e+01
5.269530e-01	1.812350e+01
5.343749e-01	1.814725e+01
5.417968e-01	1.817100e+01
5.492187e-01	1.819475e+01
5.566405e-01	1.821851e+01
5.640624e-01	1.833727e+01
5.714843e-01	1.828977e+01
5.789062e-01	1.836102e+01
5.863280e-01	1.836102e+01
5.937499e-01	1.840853e+01
6.011718e-01	1.847979e+01
6.085937e-01	1.855105e+01
6.160155e-01	1.855105e+01
6.234374e-01	1.857480e+01
6.308593e-01	1.855105e+01
6.382812e-01	1.864606e+01
6.457030e-01	1.864606e+01
6.531249e-01	1.874107e+01
6.605468e-01	1.881233e+01
6.679687e-01	1.883608e+01
6.753905e-01	1.883608e+01
6.828124e-01	1.893109e+01
6.902343e-01	1.900236e+01
6.976562e-01	1.893109e+01
7.050780e-01	1.893109e+01
7.124999e-01	1.893109e+01
7.199218e-01	1.895485e+01
7.273437e-01	1.909737e+01
7.347655e-01	1.916863e+01
7.421874e-01	1.921613e+01
7.496093e-01	1.921613e+01
7.570312e-01	1.923988e+01
7.644530e-01	1.928739e+01
7.718749e-01	1.928739e+01
7.792968e-01	1.935865e+01
7.867187e-01	1.942991e+01
7.941405e-01	1.945366e+01
8.015624e-01	1.945366e+01
8.089843e-01	1.957243e+01
8.164062e-01	1.957243e+01
8.238280e-01	1.964368e+01
8.312499e-01	1.976245e+01
8.386718e-01	1.976245e+01
8.460937e-01	1.980995e+01
8.535155e-01	1.983371e+01
8.609374e-01	1.980995e+01
8.683593e-01	1.985746e+01
8.757812e-01	1.988121e+01
8.832030e-01	1.990497e+01
8.906249e-01	1.992872e+01
8.980468e-01	2.004748e+01
9.054687e-01	2.007124e+01
9.128905e-01	2.009499e+01
9.203124e-01	2.019000e+01
9.277343e-01	2.019000e+01
9.351562e-01	2.019000e+01
9.425780e-01	2.026126e+01
9.499999e-01	2.030877e+01
9.574218e-01	2.030877e+01
9.648436e-01	2.047504e+01
9.722654e-01	2.038002e+01
9.796872e-01	2.045128e+01
9.871090e-01	2.054630e+01
9.945309e-01	2.059380e+01
1.001953e+00	2.061755e+01
1.009375e+00	2.057005e+01
1.016796e+00	2.057005e+01
1.024218e+00	2.057005e+01
1.031640e+00	2.059380e+01
1.039062e+00	2.064131e+01
1.046484e+00	2.076007e+01
1.053905e+00	2.078383e+01
1.061327e+00	2.078383e+01
1.068749e+00	2.085508e+01
1.076171e+00	2.090259e+01
1.083593e+00	2.087884e+01
1.091014e+00	2.090259e+01
1.098436e+00	2.092634e+01
1.105858e+00	2.099760e+01
1.113280e+00	2.104511e+01
1.120702e+00	2.111637e+01
1.128124e+00	2.123513e+01
1.135545e+00	2.123513e+01
1.142967e+00	2.125888e+01
1.150389e+00	2.140140e+01
1.157811e+00	2.137765e+01
1.165233e+00	2.137765e+01
1.172654e+00	2.144891e+01
1.180076e+00	2.149641e+01
1.187498e+00	2.154392e+01
1.194920e+00	2.154392e+01
1.202342e+00	2.168644e+01
1.209764e+00	2.178145e+01
1.217185e+00	2.185271e+01
1.224607e+00	2.190021e+01
1.232029e+00	2.192397e+01
1.239451e+00	2.185271e+01
1.246873e+00	2.187646e+01
1.254294e+00	2.194772e+01
1.261716e+00	2.204273e+01
1.269138e+00	2.209024e+01
1.276560e+00	2.218525e+01
1.283982e+00	2.225651e+01
1.291404e+00	2.225651e+01
1.298825e+00	2.232777e+01
1.306247e+00	2.237527e+01
1.313669e+00	2.235152e+01
1.321091e+00	2.235152e+01
1.328513e+00	2.242278e+01
1.335934e+00	2.244653e+01
1.343356e+00	2.251779e+01
1.350778e+00	2.268406e+01
1.358200e+00	2.268406e+01
1.365622e+00	2.275532e+01
1.373044e+00	2.280283e+01
1.380465e+00	2.289784e+01
1.387887e+00	2.282658e+01
1.395309e+00	2.280283e+01
1.402731e+00	2.280283e+01
1.410153e+00	2.280283e+01
1.417574e+00	2.289784e+01
1.424996e+00	2.292159e+01
1.432418e+00	2.301660e+01
1.439840e+00	2.301660e+01
1.447262e+00	2.315912e+01
