    um         	nN
7.617187e-02	1.819475e+01
8.203124e-02	1.824226e+01
8.789062e-02	1.817100e+01
9.375000e-02	1.824226e+01
9.960937e-02	1.828977e+01
1.054688e-01	1.838478e+01
1.113281e-01	1.838478e+01
1.171875e-01	1.843228e+01
1.230469e-01	1.840853e+01
1.289063e-01	1.847979e+01
1.347656e-01	1.862231e+01
1.406250e-01	1.855105e+01
1.464844e-01	1.857480e+01
1.523438e-01	1.862231e+01
1.582031e-01	1.871732e+01
1.640625e-01	1.866981e+01
1.699219e-01	1.878858e+01
1.757813e-01	1.874107e+01
1.816406e-01	1.883608e+01
1.875000e-01	1.890734e+01
1.933594e-01	1.893109e+01
1.992188e-01	1.893109e+01
2.050782e-01	1.885984e+01
2.109375e-01	1.893109e+01
2.167969e-01	1.888359e+01
2.226563e-01	1.893109e+01
2.285157e-01	1.902611e+01
2.343750e-01	1.902611e+01
2.402344e-01	1.902611e+01
2.460938e-01	1.907361e+01
2.519531e-01	1.914487e+01
2.578125e-01	1.916863e+01
2.636719e-01	1.916863e+01
2.695312e-01	1.914487e+01
2.753906e-01	1.916863e+01
2.812500e-01	1.921613e+01
2.871093e-01	1.928739e+01
2.929687e-01	1.933490e+01
2.988280e-01	1.933490e+01
3.046874e-01	1.938240e+01
3.105468e-01	1.942991e+01
3.164061e-01	1.954867e+01
3.222655e-01	1.954867e+01
3.281249e-01	1.952492e+01
3.339842e-01	1.952492e+01
3.398436e-01	1.954867e+01
3.457029e-01	1.964368e+01
3.515623e-01	1.969119e+01
3.574217e-01	1.971494e+01
3.632810e-01	1.980995e+01
3.691404e-01	1.985746e+01
3.749998e-01	1.990497e+01
3.808591e-01	1.990497e+01
3.867185e-01	1.985746e+01
3.925778e-01	1.992872e+01
3.984372e-01	1.988121e+01
4.042966e-01	1.995247e+01
4.101559e-01	2.007124e+01
4.160153e-01	2.021376e+01
4.218747e-01	2.023751e+01
4.277340e-01	2.023751e+01
4.335934e-01	2.026126e+01
4.394527e-01	2.033252e+01
4.453121e-01	2.026126e+01
4.511715e-01	2.028501e+01
4.570308e-01	2.033252e+01
4.628902e-01	2.038002e+01
4.687496e-01	2.045128e+01
4.746089e-01	2.047504e+01
4.804683e-01	2.049879e+01
4.863277e-01	2.059380e+01
4.921870e-01	2.073632e+01
4.980464e-01	2.080758e+01
5.039058e-01	2.080758e+01
5.097651e-01	2.076007e+01
5.156245e-01	2.090259e+01
5.214839e-01	2.095010e+01
5.273432e-01	2.099760e+01
5.332026e-01	2.099760e+01
5.390619e-01	2.111637e+01
5.449213e-01	2.114012e+01
5.507807e-01	2.111637e+01
5.566400e-01	2.121138e+01
5.624994e-01	2.121138e+01
5.683588e-01	2.111637e+01
5.742181e-01	2.114012e+01
5.800775e-01	2.111637e+01
5.859368e-01	2.128264e+01
5.917962e-01	2.123513e+01
5.976556e-01	2.123513e+01
6.035149e-01	2.128264e+01
6.093743e-01	2.128264e+01
6.152337e-01	2.133014e+01
6.210930e-01	2.130639e+01
6.269524e-01	2.133014e+01
6.328117e-01	2.133014e+01
6.386711e-01	2.137765e+01
6.445305e-01	2.140140e+01
6.503898e-01	2.142515e+01
6.562492e-01	2.147266e+01
6.621086e-01	2.142515e+01
6.679679e-01	2.154392e+01
6.738273e-01	2.159143e+01
6.796867e-01	2.171019e+01
6.855460e-01	2.175770e+01
6.914054e-01	2.171019e+01
6.972647e-01	2.168644e+01
7.031241e-01	2.175770e+01
7.089835e-01	2.180520e+01
7.148428e-01	2.187646e+01
7.207022e-01	2.197147e+01
7.265616e-01	2.192397e+01
7.324209e-01	2.194772e+01
7.382803e-01	2.209024e+01
7.441396e-01	2.211399e+01
7.499990e-01	2.209024e+01
7.558584e-01	2.216150e+01
7.617177e-01	2.223275e+01
7.675771e-01	2.225651e+01
7.734365e-01	2.228026e+01
7.792958e-01	2.235152e+01
7.851552e-01	2.244653e+01
7.910145e-01	2.247029e+01
7.968739e-01	2.249404e+01
8.027333e-01	2.263655e+01
8.085926e-01	2.251779e+01
8.144520e-01	2.251779e+01
8.203114e-01	2.258905e+01
8.261707e-01	2.268406e+01
8.320301e-01	2.268406e+01
8.378894e-01	2.273157e+01
8.437488e-01	2.277907e+01
8.496082e-01	2.282658e+01
8.554675e-01	2.285033e+01
8.613269e-01	2.296910e+01
8.671863e-01	2.299285e+01
8.730456e-01	2.287408e+01
8.789050e-01	2.292159e+01
8.847643e-01	2.292159e+01
8.906237e-01	2.294534e+01
8.964831e-01	2.301660e+01
9.023424e-01	2.304036e+01
9.082018e-01	2.311161e+01
9.140612e-01	2.313537e+01
9.199205e-01	2.325413e+01
9.257799e-01	2.318287e+01
9.316392e-01	2.315912e+01
9.374986e-01	2.315912e+01
9.433580e-01	2.325413e+01
9.492173e-01	2.320662e+01
9.550768e-01	2.330164e+01
9.609362e-01	2.349166e+01
9.667956e-01	2.342040e+01
9.726550e-01	2.337290e+01
9.785144e-01	2.339665e+01
9.843739e-01	2.349166e+01
9.902333e-01	2.344416e+01
9.960927e-01	2.344416e+01
1.001952e+00	2.344416e+01
1.007812e+00	2.342040e+01
1.013671e+00	2.351541e+01
1.019530e+00	2.356292e+01
1.025390e+00	2.365793e+01
1.031249e+00	2.372919e+01
1.037109e+00	2.375294e+01
1.042968e+00	2.387171e+01
1.048827e+00	2.389546e+01
1.054687e+00	2.396672e+01
1.060546e+00	2.396672e+01
1.066406e+00	2.391922e+01
1.072265e+00	2.394297e+01
1.078125e+00	2.396672e+01
1.083984e+00	2.413299e+01
1.089843e+00	2.415674e+01
1.095703e+00	2.425175e+01
1.101562e+00	2.427551e+01
1.107422e+00	2.432301e+01
1.113281e+00	2.432301e+01
1.119141e+00	2.432301e+01
1.125000e+00	2.439427e+01
1.130859e+00	2.446553e+01
1.136719e+00	2.451304e+01
1.142578e+00	2.465556e+01
1.148438e+00	2.465556e+01
1.154297e+00	2.470306e+01
1.160156e+00	2.472681e+01
1.166016e+00	2.467931e+01
1.171875e+00	2.472681e+01
1.177735e+00	2.475057e+01
1.183594e+00	2.479807e+01
1.189454e+00	2.489308e+01
1.195313e+00	2.491684e+01
1.201172e+00	2.498810e+01
1.207032e+00	2.501185e+01
1.212891e+00	2.503560e+01
1.218751e+00	2.505936e+01
1.224610e+00	2.508311e+01
1.230469e+00	2.517812e+01
1.236329e+00	2.513061e+01
1.242188e+00	2.508311e+01
1.248048e+00	2.517812e+01
1.253907e+00	2.527313e+01
1.259767e+00	2.527313e+01
1.265626e+00	2.534439e+01
1.271485e+00	2.539189e+01
1.277345e+00	2.541565e+01
1.283204e+00	2.541565e+01
1.289064e+00	2.543940e+01
1.294923e+00	2.546316e+01
1.300783e+00	2.539189e+01
1.306642e+00	2.543940e+01
1.312501e+00	2.558192e+01
1.318361e+00	2.553442e+01
1.324220e+00	2.565318e+01
1.330080e+00	2.567693e+01
1.335939e+00	2.572444e+01
1.341798e+00	2.567693e+01
1.347658e+00	2.577194e+01
1.353517e+00	2.589071e+01
1.359377e+00	2.579570e+01
1.365236e+00	2.584320e+01
1.371096e+00	2.577194e+01
1.376955e+00	2.579570e+01
1.382814e+00	2.584320e+01
1.388674e+00	2.596197e+01
1.394533e+00	2.608073e+01
1.400393e+00	2.605698e+01
1.406252e+00	2.610449e+01
1.412111e+00	2.619950e+01
1.417971e+00	2.622325e+01
1.423830e+00	2.615199e+01
1.429690e+00	2.619950e+01
1.435549e+00	2.622325e+01
1.441409e+00	2.619950e+01
1.447268e+00	2.638952e+01
1.453127e+00	2.643703e+01
1.458987e+00	2.641327e+01
1.464846e+00	2.650829e+01
1.470706e+00	2.660330e+01
1.476565e+00	2.665080e+01
1.482425e+00	2.660330e+01
1.488284e+00	2.629451e+01
1.494143e+00	2.600947e+01
