实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为2500nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	nN
1.992185e+00	3.325412e+01
1.984372e+00	3.273155e+01
1.976560e+00	3.301659e+01
1.968747e+00	3.228025e+01
1.960934e+00	3.209023e+01
1.953122e+00	3.137764e+01
1.945309e+00	3.061754e+01
1.937497e+00	2.961992e+01
1.929684e+00	2.921612e+01
1.921872e+00	2.862230e+01
1.914059e+00	2.750591e+01
1.906247e+00	2.724463e+01
1.898434e+00	2.676957e+01
1.890622e+00	2.553442e+01
1.882809e+00	2.470306e+01
1.874997e+00	2.422800e+01
1.867184e+00	2.334914e+01
1.859372e+00	2.220900e+01
1.851560e+00	2.156767e+01
1.843747e+00	2.104511e+01
1.835935e+00	2.016625e+01
1.828122e+00	1.914487e+01
1.820310e+00	1.855105e+01
1.812497e+00	2.059380e+01
1.804685e+00	2.729213e+01
1.796872e+00	2.726838e+01
1.789060e+00	2.717337e+01
1.781248e+00	2.705460e+01
1.773435e+00	2.719712e+01
1.765623e+00	2.714961e+01
1.757810e+00	2.710211e+01
1.749998e+00	2.705460e+01
1.742185e+00	2.700710e+01
1.734373e+00	2.700710e+01
1.726560e+00	2.700710e+01
1.718748e+00	2.693584e+01
1.710936e+00	2.681707e+01
1.703123e+00	2.672206e+01
1.695311e+00	2.669831e+01
1.687498e+00	2.672206e+01
1.679686e+00	2.665080e+01
1.671873e+00	2.660330e+01
1.664061e+00	2.653204e+01
1.656248e+00	2.650829e+01
1.648436e+00	2.650829e+01
1.640624e+00	2.650829e+01
1.632811e+00	2.636577e+01
1.624999e+00	2.624700e+01
1.617186e+00	2.629451e+01
1.609374e+00	2.617574e+01
1.601561e+00	2.617574e+01
1.593749e+00	2.624700e+01
1.585936e+00	2.615199e+01
1.578124e+00	2.612824e+01
1.570311e+00	2.605698e+01
1.562499e+00	2.603323e+01
1.554687e+00	2.591446e+01
1.546874e+00	2.572444e+01
1.539062e+00	2.565318e+01
1.531249e+00	2.567693e+01
1.523437e+00	2.560567e+01
1.515624e+00	2.562943e+01
1.507812e+00	2.560567e+01
1.499999e+00	2.551066e+01
1.492187e+00	2.543940e+01
1.484375e+00	2.548691e+01
1.476562e+00	2.536814e+01
1.468750e+00	2.524938e+01
1.460937e+00	2.520187e+01
1.453125e+00	2.520187e+01
1.445312e+00	2.513061e+01
1.437500e+00	2.503560e+01
1.429687e+00	2.505936e+01
1.421875e+00	2.505936e+01
1.414063e+00	2.501185e+01
1.406250e+00	2.494059e+01
1.398438e+00	2.494059e+01
1.390625e+00	2.482182e+01
1.382813e+00	2.472681e+01
1.375000e+00	2.467931e+01
1.367188e+00	2.467931e+01
1.359375e+00	2.458430e+01
1.351563e+00	2.458430e+01
1.343751e+00	2.463180e+01
1.335938e+00	2.448929e+01
1.328126e+00	2.453679e+01
1.320313e+00	2.451304e+01
1.312501e+00	2.451304e+01
1.304688e+00	2.437052e+01
1.296876e+00	2.437052e+01
1.289063e+00	2.425175e+01
1.281251e+00	2.420425e+01
1.273439e+00	2.420425e+01
1.265626e+00	2.415674e+01
1.257814e+00	2.401423e+01
1.250001e+00	2.394297e+01
1.242189e+00	2.403798e+01
1.234376e+00	2.396672e+01
1.226564e+00	2.380045e+01
1.218751e+00	2.368168e+01
1.210939e+00	2.377670e+01
1.203127e+00	2.368168e+01
1.195314e+00	2.363418e+01
1.187502e+00	2.372919e+01
1.179689e+00	2.365793e+01
1.171877e+00	2.353917e+01
1.164064e+00	2.349166e+01
1.156252e+00	2.346791e+01
1.148439e+00	2.344416e+01
1.140627e+00	2.332539e+01
1.132815e+00	2.323038e+01
1.125002e+00	2.318287e+01
1.117190e+00	2.318287e+01
1.109377e+00	2.320662e+01
1.101565e+00	2.318287e+01
1.093752e+00	2.315912e+01
1.085940e+00	2.311161e+01
1.078127e+00	2.301660e+01
1.070315e+00	2.306411e+01
1.062503e+00	2.292159e+01
1.054690e+00	2.277907e+01
1.046878e+00	2.282658e+01
1.039065e+00	2.275532e+01
1.031253e+00	2.273157e+01
1.023440e+00	2.273157e+01
1.015628e+00	2.268406e+01
1.007815e+00	2.268406e+01
1.000003e+00	2.258905e+01
9.921905e-01	2.261280e+01
9.843781e-01	2.254154e+01
9.765656e-01	2.242278e+01
9.687532e-01	2.232777e+01
9.609407e-01	2.228026e+01
9.531282e-01	2.218525e+01
9.453157e-01	2.220900e+01
9.375032e-01	2.225651e+01
9.296907e-01	2.223275e+01
9.218782e-01	2.209024e+01
9.140657e-01	2.209024e+01
9.062532e-01	2.204273e+01
8.984407e-01	2.192397e+01
8.906282e-01	2.190021e+01
8.828157e-01	2.187646e+01
8.750032e-01	2.180520e+01
8.671907e-01	2.178145e+01
8.593782e-01	2.175770e+01
8.515657e-01	2.173394e+01
8.437532e-01	2.159143e+01
8.359407e-01	2.156767e+01
8.281282e-01	2.161518e+01
8.203157e-01	2.147266e+01
8.125032e-01	2.137765e+01
8.046907e-01	2.140140e+01
7.968782e-01	2.137765e+01
7.890657e-01	2.128264e+01
7.812532e-01	2.125888e+01
7.734407e-01	2.121138e+01
7.656282e-01	2.109261e+01
7.578157e-01	2.099760e+01
7.500032e-01	2.099760e+01
7.421907e-01	2.095010e+01
7.343781e-01	2.087884e+01
7.265656e-01	2.076007e+01
7.187531e-01	2.080758e+01
7.109406e-01	2.076007e+01
7.031281e-01	2.080758e+01
6.953156e-01	2.078383e+01
6.875031e-01	2.071257e+01
6.796906e-01	2.057005e+01
6.718781e-01	2.059380e+01
6.640656e-01	2.061755e+01
6.562531e-01	2.040378e+01
6.484406e-01	2.028501e+01
6.406281e-01	2.026126e+01
6.328156e-01	2.021376e+01
6.250031e-01	2.016625e+01
6.171906e-01	2.007124e+01
6.093781e-01	2.011874e+01
6.015656e-01	2.004748e+01
5.937531e-01	1.997623e+01
5.859406e-01	2.002373e+01
5.781281e-01	1.990497e+01
5.703156e-01	1.973870e+01
5.625031e-01	1.969119e+01
5.546906e-01	1.973870e+01
5.468781e-01	1.973870e+01
5.390656e-01	1.961993e+01
5.312531e-01	1.957243e+01
5.234406e-01	1.952492e+01
5.156281e-01	1.947741e+01
5.078156e-01	1.938240e+01
5.000031e-01	1.938240e+01
4.921906e-01	1.923988e+01
4.843781e-01	1.919238e+01
4.765656e-01	1.916863e+01
4.687531e-01	1.909737e+01
4.609406e-01	1.909737e+01
4.531281e-01	1.909737e+01
4.453155e-01	1.904986e+01
4.375030e-01	1.900236e+01
4.296905e-01	1.895485e+01
4.218780e-01	1.904986e+01
4.140655e-01	1.890734e+01
4.062530e-01	1.881233e+01
3.984405e-01	1.876482e+01
3.906280e-01	1.876482e+01
3.828155e-01	1.862231e+01
3.750030e-01	1.862231e+01
3.671905e-01	1.855105e+01
3.593780e-01	1.843228e+01
3.515655e-01	1.847979e+01
3.437530e-01	1.850354e+01
3.359405e-01	1.843228e+01
3.281280e-01	1.828977e+01
3.203155e-01	1.826601e+01
3.125030e-01	1.819475e+01
3.046905e-01	1.821851e+01
2.968780e-01	1.809974e+01
2.890655e-01	1.805224e+01
2.812530e-01	1.807599e+01
2.734405e-01	1.800473e+01
2.656280e-01	1.800473e+01
2.578155e-01	1.795723e+01
2.500030e-01	1.795723e+01
2.421905e-01	1.781471e+01
2.343780e-01	1.771970e+01
2.265655e-01	1.774345e+01
2.187530e-01	1.767219e+01
2.109405e-01	1.757718e+01
2.031280e-01	1.750592e+01
1.953155e-01	1.752967e+01
1.875030e-01	1.752967e+01
1.796905e-01	1.738715e+01
1.718780e-01	1.736340e+01
1.640655e-01	1.733965e+01
1.562530e-01	1.724464e+01
1.484404e-01	1.719713e+01
1.406279e-01	1.712587e+01
1.328154e-01	1.707837e+01
1.250029e-01	1.707837e+01
1.171904e-01	1.705461e+01
1.093779e-01	1.695960e+01
1.015654e-01	1.693585e+01
9.375293e-02	1.691209e+01
8.594043e-02	1.681708e+01
7.812793e-02	1.674582e+01
7.031542e-02	1.669832e+01
6.250292e-02	1.660331e+01
5.469042e-02	1.655580e+01
4.687791e-02	1.655580e+01
3.906541e-02	1.655580e+01
3.125291e-02	1.646079e+01
2.344041e-02	1.641328e+01
1.562791e-02	1.646079e+01
7.815407e-03	1.648454e+01
2.906120e-06	1.629452e+01
