实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为2400nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	nN
2.390625e+00	1.306412e+01
2.381249e+00	1.304037e+01
2.371874e+00	1.294535e+01
2.362499e+00	1.285034e+01
2.353124e+00	1.287410e+01
2.343749e+00	1.282659e+01
2.334374e+00	1.280284e+01
2.324999e+00	1.270783e+01
2.315624e+00	1.263657e+01
2.306249e+00	1.266032e+01
2.296874e+00	1.251780e+01
2.287499e+00	1.237528e+01
2.278124e+00	1.235153e+01
2.268749e+00	1.228027e+01
2.259374e+00	1.228027e+01
2.249998e+00	1.235153e+01
2.240623e+00	1.230402e+01
2.231248e+00	1.220901e+01
2.221873e+00	1.218526e+01
2.212498e+00	1.216151e+01
2.203123e+00	1.213775e+01
2.193748e+00	1.197148e+01
2.184373e+00	1.190022e+01
2.174998e+00	1.182897e+01
2.165623e+00	1.173395e+01
2.156248e+00	1.175771e+01
2.146873e+00	1.173395e+01
2.137498e+00	1.168645e+01
2.128123e+00	1.171020e+01
2.118747e+00	1.163894e+01
2.109372e+00	1.156768e+01
2.099997e+00	1.147267e+01
2.090622e+00	1.137766e+01
2.081247e+00	1.140141e+01
2.071872e+00	1.123514e+01
2.062497e+00	1.116388e+01
2.053122e+00	1.118764e+01
2.043747e+00	1.109262e+01
2.034372e+00	1.109262e+01
2.024997e+00	1.102137e+01
2.015622e+00	1.102137e+01
2.006247e+00	1.092635e+01
1.996872e+00	1.095011e+01
1.987496e+00	1.085510e+01
1.978121e+00	1.076008e+01
1.968746e+00	1.064132e+01
1.959371e+00	1.057006e+01
1.949996e+00	1.057006e+01
1.940621e+00	1.052255e+01
1.931246e+00	1.042754e+01
1.921871e+00	1.049880e+01
1.912496e+00	1.035628e+01
1.903121e+00	1.023752e+01
1.893746e+00	1.026127e+01
1.884371e+00	1.011875e+01
1.874996e+00	1.009500e+01
1.865621e+00	1.004750e+01
1.856246e+00	1.002374e+01
1.846871e+00	9.904977e+00
1.837496e+00	9.857471e+00
1.828121e+00	9.833719e+00
