实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为1500nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	nN
1.494143e+00	2.764843e+01
1.488284e+00	2.513061e+01
1.482425e+00	2.135390e+01
1.476565e+00	2.456054e+01
1.470706e+00	2.657954e+01
1.464846e+00	2.653204e+01
1.458987e+00	2.653204e+01
1.453127e+00	2.643703e+01
1.447268e+00	2.634201e+01
1.441409e+00	2.634201e+01
1.435549e+00	2.622325e+01
1.429690e+00	2.617574e+01
1.423830e+00	2.617574e+01
1.417971e+00	2.617574e+01
1.412111e+00	2.610449e+01
1.406252e+00	2.612824e+01
1.400393e+00	2.605698e+01
1.394533e+00	2.600947e+01
1.388674e+00	2.589071e+01
1.382814e+00	2.586695e+01
1.376955e+00	2.586695e+01
1.371096e+00	2.581945e+01
1.365236e+00	2.581945e+01
1.359377e+00	2.581945e+01
1.353517e+00	2.572444e+01
1.347658e+00	2.570068e+01
1.341798e+00	2.567693e+01
1.335939e+00	2.572444e+01
1.330080e+00	2.555817e+01
1.324220e+00	2.546316e+01
1.318361e+00	2.548691e+01
1.312501e+00	2.548691e+01
1.306642e+00	2.551066e+01
1.300783e+00	2.551066e+01
1.294923e+00	2.543940e+01
1.289064e+00	2.546316e+01
1.283204e+00	2.543940e+01
1.277345e+00	2.551066e+01
1.271485e+00	2.541565e+01
1.265626e+00	2.532064e+01
1.259767e+00	2.527313e+01
1.253907e+00	2.527313e+01
1.248048e+00	2.522563e+01
1.242188e+00	2.522563e+01
1.236329e+00	2.520187e+01
1.230469e+00	2.515437e+01
1.224610e+00	2.517812e+01
1.218751e+00	2.513061e+01
1.212891e+00	2.508311e+01
1.207032e+00	2.494059e+01
1.201172e+00	2.489308e+01
1.195313e+00	2.482182e+01
1.189454e+00	2.484558e+01
1.183594e+00	2.470306e+01
1.177735e+00	2.475057e+01
1.171875e+00	2.477432e+01
1.166016e+00	2.475057e+01
1.160156e+00	2.477432e+01
1.154297e+00	2.475057e+01
1.148438e+00	2.472681e+01
1.142578e+00	2.456054e+01
1.136719e+00	2.451304e+01
1.130859e+00	2.441802e+01
1.125000e+00	2.444178e+01
1.119141e+00	2.437052e+01
1.113281e+00	2.425175e+01
1.107422e+00	2.425175e+01
1.101562e+00	2.427551e+01
1.095703e+00	2.429926e+01
1.089843e+00	2.418050e+01
1.083984e+00	2.408548e+01
1.078125e+00	2.413299e+01
1.072265e+00	2.406173e+01
1.066406e+00	2.396672e+01
1.060546e+00	2.399047e+01
1.054687e+00	2.396672e+01
1.048827e+00	2.387171e+01
1.042968e+00	2.387171e+01
1.037109e+00	2.387171e+01
1.031249e+00	2.382420e+01
1.025390e+00	2.370544e+01
1.019530e+00	2.370544e+01
1.013671e+00	2.368168e+01
1.007812e+00	2.356292e+01
1.001952e+00	2.349166e+01
9.960927e-01	2.342040e+01
9.902333e-01	2.349166e+01
9.843739e-01	2.342040e+01
9.785144e-01	2.346791e+01
9.726550e-01	2.349166e+01
9.667956e-01	2.346791e+01
9.609362e-01	2.339665e+01
9.550768e-01	2.342040e+01
9.492174e-01	2.342040e+01
9.433580e-01	2.334914e+01
9.374987e-01	2.339665e+01
9.316393e-01	2.346791e+01
9.257799e-01	2.339665e+01
9.199206e-01	2.330164e+01
9.140612e-01	2.344416e+01
9.082019e-01	2.334914e+01
9.023425e-01	2.320662e+01
8.964831e-01	2.311161e+01
8.906238e-01	2.313537e+01
8.847644e-01	2.306411e+01
8.789050e-01	2.311161e+01
8.730457e-01	2.315912e+01
8.671863e-01	2.308786e+01
8.613270e-01	2.308786e+01
8.554676e-01	2.299285e+01
8.496082e-01	2.301660e+01
8.437489e-01	2.294534e+01
8.378895e-01	2.273157e+01
8.320301e-01	2.273157e+01
8.261708e-01	2.270781e+01
8.203114e-01	2.263655e+01
8.144521e-01	2.266031e+01
8.085927e-01	2.266031e+01
8.027333e-01	2.261280e+01
7.968740e-01	2.256530e+01
7.910146e-01	2.249404e+01
7.851552e-01	2.254154e+01
7.792959e-01	2.237527e+01
7.734365e-01	2.225651e+01
7.675771e-01	2.225651e+01
7.617178e-01	2.206648e+01
7.558584e-01	2.216150e+01
7.499991e-01	2.213774e+01
7.441397e-01	2.213774e+01
7.382803e-01	2.209024e+01
7.324210e-01	2.211399e+01
7.265616e-01	2.211399e+01
7.207022e-01	2.204273e+01
7.148429e-01	2.192397e+01
7.089835e-01	2.182896e+01
7.031242e-01	2.180520e+01
6.972648e-01	2.180520e+01
6.914054e-01	2.185271e+01
6.855461e-01	2.173394e+01
6.796867e-01	2.166268e+01
6.738273e-01	2.163893e+01
6.679680e-01	2.171019e+01
6.621086e-01	2.166268e+01
6.562493e-01	2.152017e+01
6.503899e-01	2.144891e+01
6.445305e-01	2.144891e+01
6.386712e-01	2.149641e+01
6.328118e-01	2.144891e+01
6.269524e-01	2.142515e+01
6.210931e-01	2.137765e+01
6.152337e-01	2.140140e+01
6.093744e-01	2.135390e+01
6.035150e-01	2.135390e+01
5.976556e-01	2.123513e+01
5.917963e-01	2.118763e+01
5.859369e-01	2.121138e+01
5.800775e-01	2.116387e+01
5.742182e-01	2.125888e+01
5.683588e-01	2.125888e+01
5.624995e-01	2.123513e+01
5.566401e-01	2.123513e+01
5.507807e-01	2.128264e+01
5.449214e-01	2.130639e+01
5.390620e-01	2.118763e+01
5.332026e-01	2.104511e+01
5.273433e-01	2.099760e+01
5.214839e-01	2.097385e+01
5.156245e-01	2.099760e+01
5.097652e-01	2.099760e+01
5.039058e-01	2.095010e+01
4.980465e-01	2.083133e+01
4.921871e-01	2.087884e+01
4.863277e-01	2.083133e+01
4.804684e-01	2.073632e+01
4.746090e-01	2.064131e+01
4.687496e-01	2.061755e+01
4.628903e-01	2.061755e+01
4.570309e-01	2.057005e+01
4.511716e-01	2.049879e+01
4.453122e-01	2.054630e+01
4.394528e-01	2.052254e+01
4.335935e-01	2.042753e+01
4.277341e-01	2.030877e+01
4.218747e-01	2.040378e+01
4.160154e-01	2.023751e+01
4.101560e-01	2.016625e+01
4.042967e-01	2.011874e+01
3.984373e-01	2.011874e+01
3.925779e-01	2.004748e+01
3.867186e-01	2.007124e+01
3.808592e-01	1.999998e+01
3.749998e-01	1.997623e+01
3.691405e-01	1.988121e+01
3.632811e-01	1.988121e+01
3.574218e-01	1.983371e+01
3.515624e-01	1.966744e+01
3.457030e-01	1.976245e+01
3.398437e-01	1.966744e+01
3.339843e-01	1.961993e+01
3.281249e-01	1.964368e+01
3.222656e-01	1.964368e+01
3.164062e-01	1.961993e+01
3.105469e-01	1.954867e+01
3.046875e-01	1.957243e+01
2.988281e-01	1.954867e+01
2.929688e-01	1.945366e+01
2.871094e-01	1.935865e+01
2.812500e-01	1.938240e+01
2.753907e-01	1.933490e+01
2.695313e-01	1.938240e+01
2.636720e-01	1.931114e+01
2.578126e-01	1.921613e+01
2.519532e-01	1.921613e+01
2.460939e-01	1.919238e+01
2.402345e-01	1.928739e+01
2.343751e-01	1.916863e+01
2.285157e-01	1.904986e+01
2.226564e-01	1.904986e+01
2.167970e-01	1.904986e+01
2.109376e-01	1.902611e+01
2.050782e-01	1.904986e+01
1.992189e-01	1.904986e+01
1.933595e-01	1.900236e+01
1.875001e-01	1.900236e+01
1.816407e-01	1.897860e+01
