实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为300nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    nm         	nN
2.988281e+02	1.097861e+02
2.976562e+02	1.097861e+02
2.964843e+02	1.102137e+02
2.953124e+02	1.099999e+02
2.941406e+02	1.102612e+02
2.929687e+02	1.102849e+02
2.917968e+02	1.100949e+02
2.906249e+02	1.109500e+02
2.894530e+02	1.101186e+02
2.882811e+02	1.109025e+02
2.871093e+02	1.108550e+02
2.859374e+02	1.109975e+02
2.847655e+02	1.109025e+02
2.835936e+02	1.114488e+02
2.824217e+02	1.114726e+02
2.812498e+02	1.107837e+02
2.800780e+02	1.111163e+02
2.789061e+02	1.114726e+02
2.777342e+02	1.114013e+02
2.765623e+02	1.107362e+02
2.753904e+02	1.115438e+02
2.742185e+02	1.117813e+02
2.730467e+02	1.113300e+02
2.718748e+02	1.114963e+02
2.707029e+02	1.118764e+02
2.695310e+02	1.117101e+02
2.683591e+02	1.113776e+02
2.671872e+02	1.119001e+02
2.660153e+02	1.119239e+02
2.648435e+02	1.110688e+02
2.636716e+02	1.115913e+02
2.624997e+02	1.120664e+02
2.613278e+02	1.116626e+02
2.601559e+02	1.120189e+02
2.589840e+02	1.123989e+02
2.578122e+02	1.123514e+02
2.566403e+02	1.121139e+02
2.554684e+02	1.122089e+02
2.542965e+02	1.119714e+02
2.531246e+02	1.115438e+02
2.519527e+02	1.123039e+02
2.507809e+02	1.124227e+02
2.496090e+02	1.123039e+02
2.484371e+02	1.120189e+02
2.472652e+02	1.121614e+02
2.460933e+02	1.126840e+02
2.449214e+02	1.116863e+02
2.437496e+02	1.120901e+02
2.425777e+02	1.128265e+02
2.414058e+02	1.122564e+02
2.402339e+02	1.123514e+02
2.390620e+02	1.128502e+02
2.378901e+02	1.126602e+02
2.367183e+02	1.119001e+02
2.355464e+02	1.129452e+02
2.343745e+02	1.129690e+02
2.332027e+02	1.114726e+02
2.320308e+02	1.126364e+02
2.308589e+02	1.125889e+02
2.296871e+02	1.119951e+02
2.285152e+02	1.129927e+02
2.273433e+02	1.122802e+02
2.261715e+02	1.127077e+02
2.249996e+02	1.126840e+02
2.238277e+02	1.120426e+02
2.226558e+02	1.128977e+02
2.214840e+02	1.129690e+02
2.203121e+02	1.123989e+02
2.191402e+02	1.123752e+02
