实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为10000nm，下压力为100nN。
AFM探针型号为RTESPA-150，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	nN
9.960953e+00	-9.168357e+00
9.921891e+00	-9.358374e+00
9.882828e+00	-9.548391e+00
9.843765e+00	-9.762162e+00
9.804702e+00	-9.928427e+00
9.765639e+00	-1.014220e+01
9.726577e+00	-1.028471e+01
9.687514e+00	-1.047473e+01
9.648451e+00	-1.066475e+01
9.609388e+00	-1.090227e+01
9.570325e+00	-1.104478e+01
9.531263e+00	-1.118729e+01
9.492200e+00	-1.144857e+01
9.453137e+00	-1.163859e+01
9.414074e+00	-1.182860e+01
9.375011e+00	-1.201862e+01
9.335949e+00	-1.220864e+01
9.296886e+00	-1.239866e+01
9.257823e+00	-1.261243e+01
9.218760e+00	-1.282620e+01
9.179697e+00	-1.301622e+01
9.140635e+00	-1.311122e+01
9.101572e+00	-1.332499e+01
9.062509e+00	-1.361002e+01
9.023446e+00	-1.375253e+01
8.984383e+00	-1.391880e+01
8.945321e+00	-1.422758e+01
8.906258e+00	-1.439384e+01
8.867195e+00	-1.456011e+01
8.828132e+00	-1.472638e+01
8.789069e+00	-1.486889e+01
8.750007e+00	-1.498765e+01
8.710944e+00	-1.517767e+01
8.671881e+00	-1.536769e+01
8.632818e+00	-1.562896e+01
8.593755e+00	-1.577147e+01
8.554693e+00	-1.596149e+01
8.515630e+00	-1.610400e+01
8.476567e+00	-1.627027e+01
8.437504e+00	-1.643654e+01
8.398441e+00	-1.667406e+01
8.359379e+00	-1.676907e+01
8.320316e+00	-1.684032e+01
8.281253e+00	-1.719661e+01
8.242190e+00	-1.748163e+01
8.203127e+00	-1.767165e+01
8.164065e+00	-1.783792e+01
8.125002e+00	-1.790917e+01
8.085939e+00	-1.805169e+01
8.046876e+00	-1.828921e+01
8.007813e+00	-1.843172e+01
7.968751e+00	-1.862174e+01
7.929688e+00	-1.862174e+01
7.890625e+00	-1.864549e+01
7.851562e+00	-1.876425e+01
7.812499e+00	-1.871675e+01
7.773437e+00	-1.876425e+01
7.734374e+00	-1.878800e+01
7.695311e+00	-1.871675e+01
7.656248e+00	-1.871675e+01
7.617186e+00	-1.876425e+01
7.578124e+00	-1.874050e+01
7.539061e+00	-1.866924e+01
7.499999e+00	-1.871675e+01
7.460937e+00	-1.874050e+01
7.421874e+00	-1.885926e+01
7.382812e+00	-1.878800e+01
7.343750e+00	-1.876425e+01
7.304687e+00	-1.876425e+01
7.265625e+00	-1.876425e+01
7.226563e+00	-1.874050e+01
7.187500e+00	-1.869300e+01
7.148438e+00	-1.866924e+01
7.109375e+00	-1.864549e+01
7.070313e+00	-1.874050e+01
7.031251e+00	-1.888301e+01
6.992188e+00	-1.888301e+01
6.953126e+00	-1.885926e+01
6.914064e+00	-1.881176e+01
6.875001e+00	-1.869300e+01
6.835939e+00	-1.874050e+01
6.796877e+00	-1.869300e+01
6.757814e+00	-1.876425e+01
6.718752e+00	-1.876425e+01
6.679690e+00	-1.876425e+01
6.640627e+00	-1.885926e+01
6.601565e+00	-1.883551e+01
6.562503e+00	-1.881176e+01
6.523440e+00	-1.885926e+01
6.484378e+00	-1.878800e+01
6.445316e+00	-1.878800e+01
6.406253e+00	-1.881176e+01
6.367191e+00	-1.881176e+01
6.328129e+00	-1.878800e+01
6.289066e+00	-1.874050e+01
