实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为6000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
5.976573e+00	3.085587e+00
5.953136e+00	3.102176e+00
5.929698e+00	3.132590e+00
5.906260e+00	3.129825e+00
5.882823e+00	3.132590e+00
5.859385e+00	3.140884e+00
5.835947e+00	3.146414e+00
5.812510e+00	3.140884e+00
5.789072e+00	3.143649e+00
5.765634e+00	3.143649e+00
5.742197e+00	3.143649e+00
5.718759e+00	3.140884e+00
5.695321e+00	3.138120e+00
5.671884e+00	3.135355e+00
5.648446e+00	3.127060e+00
5.625008e+00	3.127060e+00
5.601571e+00	3.121530e+00
5.578133e+00	3.110471e+00
5.554695e+00	3.099412e+00
5.531258e+00	3.093882e+00
5.507820e+00	3.071763e+00
5.484382e+00	3.057939e+00
5.460945e+00	3.033055e+00
5.437507e+00	3.013701e+00
5.414069e+00	2.991582e+00
5.390631e+00	2.969463e+00
5.367194e+00	2.944579e+00
5.343756e+00	2.900341e+00
5.320318e+00	2.872693e+00
5.296881e+00	2.833985e+00
5.273443e+00	2.803571e+00
5.250005e+00	2.784217e+00
5.226568e+00	2.748274e+00
5.203130e+00	2.715096e+00
5.179692e+00	2.679152e+00
5.156255e+00	2.623855e+00
5.132817e+00	2.587912e+00
5.109379e+00	2.551969e+00
5.085942e+00	2.518790e+00
5.062504e+00	2.480082e+00
5.039066e+00	2.433080e+00
5.015629e+00	2.394371e+00
4.992191e+00	2.361193e+00
4.968753e+00	2.322485e+00
4.945316e+00	2.289307e+00
4.921878e+00	2.253364e+00
4.898440e+00	2.217420e+00
4.875003e+00	2.189772e+00
4.851565e+00	2.162123e+00
4.828127e+00	2.142769e+00
4.804690e+00	2.104061e+00
4.781252e+00	2.068118e+00
4.757814e+00	2.032175e+00
4.734376e+00	1.990702e+00
4.710939e+00	1.949228e+00
4.687501e+00	1.907756e+00
4.664063e+00	1.880107e+00
4.640626e+00	1.849693e+00
4.617188e+00	1.819280e+00
4.593750e+00	1.791631e+00
4.570313e+00	1.755688e+00
4.546875e+00	1.725275e+00
4.523437e+00	1.689331e+00
4.500000e+00	1.653388e+00
4.476562e+00	1.625740e+00
4.453124e+00	1.587031e+00
4.429687e+00	1.553853e+00
4.406249e+00	1.526205e+00
4.382811e+00	1.487496e+00
4.359374e+00	1.448788e+00
4.335936e+00	1.415610e+00
4.312498e+00	1.382432e+00
4.289061e+00	1.343724e+00
4.265623e+00	1.302251e+00
4.242185e+00	1.252483e+00
4.218748e+00	1.213775e+00
4.195310e+00	1.180597e+00
4.171872e+00	1.150183e+00
4.148435e+00	1.117005e+00
4.124997e+00	1.083826e+00
4.101559e+00	1.058943e+00
4.078121e+00	1.022999e+00
4.054684e+00	9.953508e-01
4.031246e+00	9.649373e-01
4.007808e+00	9.262292e-01
3.984371e+00	8.902859e-01
3.960933e+00	8.681670e-01
3.937495e+00	8.405184e-01
3.914058e+00	8.128698e-01
3.890620e+00	7.631023e-01
3.867182e+00	7.409834e-01
3.843745e+00	7.160996e-01
3.820307e+00	6.856861e-01
3.796870e+00	6.525077e-01
3.773432e+00	6.331537e-01
3.749995e+00	5.972104e-01
3.726557e+00	5.667969e-01
3.703120e+00	5.391483e-01
3.679682e+00	5.170294e-01
3.656245e+00	4.921457e-01
3.632807e+00	4.727916e-01
3.609370e+00	4.506727e-01
3.585933e+00	4.285538e-01
3.562495e+00	4.064349e-01
3.539058e+00	3.787863e-01
3.515620e+00	3.566674e-01
3.492183e+00	3.290187e-01
3.468745e+00	3.013701e-01
3.445308e+00	3.400782e-01
3.421870e+00	3.677268e-01
3.398433e+00	3.649619e-01
3.374995e+00	3.539025e-01
3.351558e+00	3.704917e-01
3.328121e+00	3.870808e-01
3.304683e+00	3.787863e-01
3.281246e+00	3.704917e-01
3.257808e+00	3.677268e-01
