实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为10000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
9.960942e+00	1.175067e+00
9.921880e+00	1.155713e+00
9.882817e+00	1.133594e+00
9.843754e+00	1.108710e+00
9.804691e+00	1.086591e+00
9.765628e+00	1.058943e+00
9.726566e+00	1.036824e+00
9.687503e+00	1.014705e+00
9.648440e+00	9.925859e-01
9.609377e+00	9.677021e-01
9.570314e+00	9.400535e-01
9.531252e+00	9.179346e-01
9.492189e+00	8.958157e-01
9.453126e+00	8.709319e-01
9.414063e+00	8.460481e-01
9.375000e+00	8.239292e-01
9.335938e+00	8.045752e-01
9.296875e+00	7.852211e-01
9.257812e+00	7.658671e-01
9.218749e+00	7.492779e-01
9.179686e+00	7.299239e-01
9.140624e+00	7.133347e-01
9.101561e+00	6.967455e-01
9.062498e+00	6.773915e-01
9.023435e+00	6.635672e-01
8.984372e+00	6.469780e-01
8.945310e+00	6.359185e-01
8.906247e+00	6.220942e-01
8.867184e+00	6.110347e-01
8.828121e+00	5.972104e-01
8.789058e+00	5.889158e-01
8.749996e+00	5.861510e-01
8.710933e+00	5.944456e-01
8.671870e+00	5.972104e-01
8.632807e+00	5.972104e-01
8.593744e+00	5.999753e-01
8.554682e+00	5.999753e-01
8.515619e+00	6.027402e-01
8.476556e+00	5.999753e-01
8.437493e+00	5.972104e-01
8.398431e+00	5.889158e-01
8.359368e+00	5.806212e-01
8.320305e+00	5.723267e-01
8.281242e+00	5.612672e-01
8.242179e+00	5.502077e-01
8.203117e+00	5.363835e-01
8.164054e+00	5.225592e-01
8.124991e+00	5.087348e-01
8.085928e+00	4.976754e-01
8.046865e+00	4.810862e-01
8.007803e+00	4.644970e-01
7.968740e+00	4.506727e-01
7.929677e+00	4.396132e-01
7.890614e+00	4.313187e-01
7.851551e+00	4.147295e-01
7.812489e+00	3.981403e-01
7.773426e+00	3.843160e-01
7.734363e+00	4.451430e-01
7.695300e+00	4.423781e-01
7.656237e+00	4.340835e-01
7.617175e+00	4.230241e-01
7.578113e+00	4.091997e-01
7.539050e+00	3.953754e-01
7.499988e+00	3.815511e-01
7.460926e+00	3.704917e-01
7.421863e+00	3.511376e-01
7.382801e+00	3.400782e-01
7.343739e+00	3.262539e-01
7.304676e+00	3.068998e-01
7.265614e+00	2.764863e-01
7.226552e+00	2.626620e-01
7.187489e+00	2.516026e-01
7.148427e+00	2.350134e-01
7.109365e+00	3.096647e-01
7.070302e+00	2.903106e-01
7.031240e+00	2.737215e-01
6.992178e+00	2.598971e-01
6.953115e+00	2.433080e-01
6.914053e+00	2.294836e-01
6.874991e+00	2.101296e-01
6.835928e+00	1.935404e-01
6.796866e+00	2.377782e-01
6.757803e+00	3.345484e-01
6.718741e+00	3.151944e-01
6.679679e+00	3.013701e-01
6.640616e+00	2.847809e-01
6.601554e+00	2.681917e-01
6.562492e+00	2.543674e-01
6.523429e+00	2.350134e-01
6.484367e+00	2.156593e-01
6.445305e+00	2.018350e-01
6.406242e+00	1.880107e-01
6.367180e+00	1.741864e-01
6.328118e+00	1.603621e-01
6.289055e+00	1.493026e-01
6.249993e+00	3.041349e-01
6.210931e+00	2.875458e-01
6.171868e+00	2.764863e-01
6.132806e+00	2.626620e-01
6.093744e+00	2.516026e-01
6.054681e+00	2.377782e-01
6.015619e+00	2.239539e-01
5.976557e+00	2.598971e-01
5.937494e+00	2.847809e-01
5.898432e+00	2.737215e-01
