实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为7000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
6.972678e+00	7.990454e-01
6.945334e+00	7.907508e-01
6.917990e+00	8.183995e-01
6.890646e+00	8.349887e-01
6.863302e+00	8.515779e-01
6.835958e+00	8.654022e-01
6.808614e+00	8.792265e-01
6.781270e+00	8.930508e-01
6.753926e+00	9.068751e-01
6.726582e+00	9.206994e-01
6.699238e+00	9.317589e-01
6.671894e+00	9.455832e-01
6.644550e+00	9.594075e-01
6.617207e+00	9.732319e-01
6.589863e+00	9.870562e-01
6.562519e+00	1.003645e+00
6.535175e+00	1.014705e+00
6.507831e+00	1.031294e+00
6.480487e+00	1.045118e+00
6.453143e+00	1.058943e+00
6.425799e+00	1.067237e+00
6.398455e+00	1.083826e+00
6.371111e+00	1.097651e+00
6.343767e+00	1.111475e+00
6.316423e+00	1.119770e+00
6.289079e+00	1.136359e+00
6.261735e+00	1.150183e+00
6.234391e+00	1.166772e+00
6.207047e+00	1.177832e+00
6.179703e+00	1.191656e+00
6.152359e+00	1.205480e+00
6.125015e+00	1.222069e+00
6.097671e+00	1.230364e+00
6.070327e+00	1.246953e+00
6.042983e+00	1.258013e+00
6.015639e+00	1.271837e+00
5.988295e+00	1.285661e+00
5.960952e+00	1.299486e+00
5.933608e+00	1.313310e+00
5.906264e+00	1.321605e+00
5.878920e+00	1.340959e+00
5.851576e+00	1.346488e+00
5.824232e+00	1.365842e+00
5.796888e+00	1.374137e+00
5.769544e+00	1.387961e+00
5.742200e+00	1.399021e+00
5.714856e+00	1.410080e+00
5.687512e+00	1.426669e+00
5.660168e+00	1.429434e+00
5.632824e+00	1.443259e+00
5.605480e+00	1.454318e+00
5.578136e+00	1.468142e+00
5.550792e+00	1.476437e+00
5.523448e+00	1.487496e+00
5.496104e+00	1.498556e+00
5.468760e+00	1.504086e+00
5.441416e+00	1.517910e+00
5.414072e+00	1.528969e+00
5.386728e+00	1.534499e+00
5.359384e+00	1.545559e+00
5.332040e+00	1.553853e+00
5.304697e+00	1.562148e+00
5.277353e+00	1.567677e+00
5.250009e+00	1.575972e+00
5.222665e+00	1.584267e+00
5.195321e+00	1.584267e+00
5.167977e+00	1.589796e+00
5.140633e+00	1.592561e+00
5.113289e+00	1.598091e+00
5.085945e+00	1.603621e+00
5.058601e+00	1.606385e+00
5.031257e+00	1.606385e+00
5.003913e+00	1.611915e+00
4.976569e+00	1.614680e+00
4.949225e+00	1.617445e+00
4.921881e+00	1.620210e+00
4.894537e+00	1.628504e+00
4.867193e+00	1.631269e+00
4.839849e+00	1.634034e+00
4.812505e+00	1.639564e+00
4.785161e+00	1.645094e+00
4.757817e+00	1.645094e+00
4.730473e+00	1.642329e+00
4.703129e+00	1.645094e+00
4.675785e+00	1.642329e+00
4.648442e+00	1.639564e+00
4.621098e+00	1.636799e+00
4.593754e+00	1.628504e+00
4.566410e+00	1.625740e+00
4.539066e+00	1.617445e+00
4.511722e+00	1.606385e+00
4.484378e+00	1.598091e+00
4.457034e+00	1.589796e+00
4.429690e+00	1.578737e+00
4.402346e+00	1.567677e+00
4.375002e+00	1.553853e+00
4.347658e+00	1.542794e+00
4.320314e+00	1.540029e+00
4.292970e+00	1.528969e+00
4.265626e+00	1.515145e+00
4.238282e+00	1.498556e+00
4.210938e+00	1.490261e+00
4.183594e+00	1.473672e+00
4.156250e+00	1.459848e+00
4.128906e+00	1.446023e+00
4.101562e+00	1.432199e+00
4.074218e+00	1.415610e+00
4.046874e+00	1.396256e+00
4.019530e+00	1.365842e+00
3.992187e+00	1.338194e+00
3.964843e+00	1.313310e+00
3.937499e+00	1.285661e+00
3.910155e+00	1.244188e+00
3.882811e+00	1.194421e+00
3.855467e+00	1.139124e+00
3.828123e+00	1.094886e+00
3.800779e+00	1.061708e+00
3.773435e+00	1.028529e+00
3.746092e+00	9.925859e-01
3.718748e+00	9.621724e-01
3.691404e+00	9.372886e-01
3.664060e+00	9.124049e-01
3.636717e+00	8.847562e-01
3.609373e+00	8.598724e-01
3.582029e+00	8.211643e-01
3.554685e+00	5.474429e-01
3.527342e+00	4.396132e-01
3.499998e+00	4.396132e-01
3.472654e+00	4.340835e-01
3.445311e+00	4.285538e-01
3.417967e+00	4.257889e-01
3.390623e+00	4.230241e-01
3.363279e+00	4.174943e-01
3.335936e+00	4.119646e-01
3.308592e+00	4.091997e-01
3.281248e+00	4.036700e-01
3.253904e+00	3.981403e-01
3.226561e+00	3.926106e-01
3.199217e+00	3.870808e-01
3.171873e+00	3.843160e-01
3.144530e+00	3.815511e-01
3.117186e+00	3.760214e-01
3.089842e+00	3.732565e-01
3.062498e+00	3.704917e-01
3.035155e+00	3.677268e-01
3.007811e+00	3.621971e-01
2.980467e+00	3.594322e-01
2.953123e+00	3.566674e-01
2.925780e+00	3.511376e-01
2.898436e+00	3.483728e-01
2.871092e+00	3.456079e-01
2.843748e+00	3.400782e-01
2.816405e+00	3.345484e-01
2.789061e+00	3.511376e-01
2.761717e+00	3.843160e-01
2.734374e+00	3.843160e-01
2.707030e+00	3.870808e-01
2.679686e+00	3.926106e-01
2.652342e+00	3.926106e-01
2.624999e+00	3.843160e-01
2.597655e+00	3.787863e-01
2.570311e+00	3.732565e-01
2.542967e+00	3.677268e-01
2.515624e+00	3.621971e-01
2.488280e+00	3.566674e-01
2.460936e+00	3.511376e-01
2.433592e+00	3.483728e-01
2.406249e+00	3.456079e-01
2.378905e+00	3.428430e-01
2.351561e+00	3.400782e-01
