实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为3000nm，下压力为3uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
2.988287e+00	4.241300e+00
2.976568e+00	4.238535e+00
2.964850e+00	4.255125e+00
2.953131e+00	4.257889e+00
2.941412e+00	4.260654e+00
2.929693e+00	4.263419e+00
2.917974e+00	4.268949e+00
2.906255e+00	4.266184e+00
2.894536e+00	4.260654e+00
2.882818e+00	4.266184e+00
2.871099e+00	4.263419e+00
2.859380e+00	4.260654e+00
2.847661e+00	4.255125e+00
2.835942e+00	4.255125e+00
2.824223e+00	4.252359e+00
2.812505e+00	4.244065e+00
2.800786e+00	4.241300e+00
2.789067e+00	4.241300e+00
2.777348e+00	4.230240e+00
2.765629e+00	4.221946e+00
2.753910e+00	4.227476e+00
2.742192e+00	4.216416e+00
2.730473e+00	4.216416e+00
2.718754e+00	4.216416e+00
2.707035e+00	4.210887e+00
2.695316e+00	4.208121e+00
2.683597e+00	4.199827e+00
2.671879e+00	4.202592e+00
2.660160e+00	4.191533e+00
2.648441e+00	4.194297e+00
2.636722e+00	4.194297e+00
2.625003e+00	4.186003e+00
2.613284e+00	4.180473e+00
2.601565e+00	4.180473e+00
2.589847e+00	4.174944e+00
2.578128e+00	4.169414e+00
2.566409e+00	4.163884e+00
2.554690e+00	4.166649e+00
2.542971e+00	4.161119e+00
2.531252e+00	4.155590e+00
2.519534e+00	4.152825e+00
2.507815e+00	4.150059e+00
2.496096e+00	4.141765e+00
2.484377e+00	4.136235e+00
2.472658e+00	4.139000e+00
2.460939e+00	4.136235e+00
2.449221e+00	4.125176e+00
2.437502e+00	4.125176e+00
2.425783e+00	4.119646e+00
2.414064e+00	4.119646e+00
2.402345e+00	4.111352e+00
2.390626e+00	4.108587e+00
2.378908e+00	4.108587e+00
2.367189e+00	4.097527e+00
2.355470e+00	4.094762e+00
2.343751e+00	4.091998e+00
2.332032e+00	4.089233e+00
2.320313e+00	4.086468e+00
2.308595e+00	4.075408e+00
2.296876e+00	4.072643e+00
2.285157e+00	4.069879e+00
2.273438e+00	4.061584e+00
2.261719e+00	4.061584e+00
2.250000e+00	4.047760e+00
2.238281e+00	4.047760e+00
2.226563e+00	4.044995e+00
2.214844e+00	4.033936e+00
2.203125e+00	4.025641e+00
2.191406e+00	4.022876e+00
2.179687e+00	4.011817e+00
2.167968e+00	4.000757e+00
2.156250e+00	3.997992e+00
2.144531e+00	3.986932e+00
2.132812e+00	3.981403e+00
2.121093e+00	3.964813e+00
2.109374e+00	3.962049e+00
2.097655e+00	3.948225e+00
2.085937e+00	3.931636e+00
2.074218e+00	3.917811e+00
2.062499e+00	3.909517e+00
2.050780e+00	3.887398e+00
2.039061e+00	3.868044e+00
2.027342e+00	3.854219e+00
2.015624e+00	3.832100e+00
2.003905e+00	3.818276e+00
1.992186e+00	3.807216e+00
1.980467e+00	3.790627e+00
1.968748e+00	3.771273e+00
1.957029e+00	3.754684e+00
1.945310e+00	3.738095e+00
1.933592e+00	3.724271e+00
1.921873e+00	3.693857e+00
1.910154e+00	3.655149e+00
1.898435e+00	3.619206e+00
1.886717e+00	3.591557e+00
1.874998e+00	3.569438e+00
1.863279e+00	3.539025e+00
1.851560e+00	3.516906e+00
1.839842e+00	3.497552e+00
1.828123e+00	3.478198e+00
1.816404e+00	3.456079e+00
1.804685e+00	3.428430e+00
1.792967e+00	3.403547e+00
1.781248e+00	3.367603e+00
1.769529e+00	3.348249e+00
1.757811e+00	3.326131e+00
1.746092e+00	3.304012e+00
1.734373e+00	3.284657e+00
1.722654e+00	3.254244e+00
1.710936e+00	3.229360e+00
1.699217e+00	3.204477e+00
1.687498e+00	3.187887e+00
1.675779e+00	3.165768e+00
1.664061e+00	3.146414e+00
1.652342e+00	3.124295e+00
1.640623e+00	3.107706e+00
1.628905e+00	3.088352e+00
1.617186e+00	3.055174e+00
1.605467e+00	3.027525e+00
1.593748e+00	2.994347e+00
1.582030e+00	2.977758e+00
1.570311e+00	2.961169e+00
1.558592e+00	2.944579e+00
1.546873e+00	2.919696e+00
1.535155e+00	2.894812e+00
1.523436e+00	2.861633e+00
1.511717e+00	2.839515e+00
1.499999e+00	2.828455e+00
1.488280e+00	2.803571e+00
1.476561e+00	2.786982e+00
1.464842e+00	2.773158e+00
1.453124e+00	2.739979e+00
