实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为4000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
3.984364e+00	9.815265e-01
3.968738e+00	9.732319e-01
3.953113e+00	9.842913e-01
3.937488e+00	9.925859e-01
3.921863e+00	9.953508e-01
3.906238e+00	1.000881e+00
3.890613e+00	1.003645e+00
3.874988e+00	1.011940e+00
3.859363e+00	1.014705e+00
3.843737e+00	1.017470e+00
3.828112e+00	1.020235e+00
3.812487e+00	1.025764e+00
3.796863e+00	1.031294e+00
3.781238e+00	1.031294e+00
3.765613e+00	1.039589e+00
3.749988e+00	1.042353e+00
3.734363e+00	1.047883e+00
3.718738e+00	1.053413e+00
3.703113e+00	1.056178e+00
3.687488e+00	1.064472e+00
3.671863e+00	1.067237e+00
3.656239e+00	1.070002e+00
3.640614e+00	1.075532e+00
3.624989e+00	1.083826e+00
3.609364e+00	1.086591e+00
3.593739e+00	1.092121e+00
3.578114e+00	1.097651e+00
3.562489e+00	1.105945e+00
3.546864e+00	1.108710e+00
3.531239e+00	1.117005e+00
3.515614e+00	1.122534e+00
3.499990e+00	1.125299e+00
3.484365e+00	1.128064e+00
3.468740e+00	1.133594e+00
3.453115e+00	1.139124e+00
3.437490e+00	1.147418e+00
3.421865e+00	1.152948e+00
3.406240e+00	1.158478e+00
3.390615e+00	1.161242e+00
3.374990e+00	1.166772e+00
3.359366e+00	1.172302e+00
3.343741e+00	1.175067e+00
3.328116e+00	1.183361e+00
3.312491e+00	1.191656e+00
3.296866e+00	1.194421e+00
3.281241e+00	1.199951e+00
3.265616e+00	1.208245e+00
3.249991e+00	1.213775e+00
3.234366e+00	1.219305e+00
3.218742e+00	1.224834e+00
3.203117e+00	1.230364e+00
3.187492e+00	1.238659e+00
3.171867e+00	1.244188e+00
3.156242e+00	1.246953e+00
3.140617e+00	1.249718e+00
3.124992e+00	1.258013e+00
3.109367e+00	1.266307e+00
3.093742e+00	1.271837e+00
3.078118e+00	1.274602e+00
3.062493e+00	1.282897e+00
3.046868e+00	1.291191e+00
3.031243e+00	1.293956e+00
3.015618e+00	1.299486e+00
2.999993e+00	1.299486e+00
2.984368e+00	1.307780e+00
2.968743e+00	1.313310e+00
2.953118e+00	1.321605e+00
2.937493e+00	1.327134e+00
2.921869e+00	1.329899e+00
2.906244e+00	1.338194e+00
2.890619e+00	1.343724e+00
2.874994e+00	1.352018e+00
2.859369e+00	1.354783e+00
2.843744e+00	1.360313e+00
2.828119e+00	1.365842e+00
2.812494e+00	1.371372e+00
2.796869e+00	1.379667e+00
2.781245e+00	1.385196e+00
2.765620e+00	1.390726e+00
2.749995e+00	1.396256e+00
2.734370e+00	1.404551e+00
2.718745e+00	1.410080e+00
2.703120e+00	1.415610e+00
2.687495e+00	1.423905e+00
2.671870e+00	1.426669e+00
2.656245e+00	1.432199e+00
2.640621e+00	1.437729e+00
2.624996e+00	1.446023e+00
2.609371e+00	1.451553e+00
2.593746e+00	1.454318e+00
2.578121e+00	1.462613e+00
2.562496e+00	1.465378e+00
2.546871e+00	1.473672e+00
2.531246e+00	1.481967e+00
2.515621e+00	1.484731e+00
2.499997e+00	1.490261e+00
2.484372e+00	1.498556e+00
2.468747e+00	1.498556e+00
2.453122e+00	1.509615e+00
2.437497e+00	1.512380e+00
2.421872e+00	1.517910e+00
2.406247e+00	1.523440e+00
2.390622e+00	1.528969e+00
2.374997e+00	1.534499e+00
2.359373e+00	1.542794e+00
2.343748e+00	1.545559e+00
2.328123e+00	1.545559e+00
2.312498e+00	1.551088e+00
2.296873e+00	1.562148e+00
2.281248e+00	1.564913e+00
2.265623e+00	1.567677e+00
2.249998e+00	1.575972e+00
2.234373e+00	1.578737e+00
2.218748e+00	1.584267e+00
2.203124e+00	1.587031e+00
2.187499e+00	1.595326e+00
2.171874e+00	1.598091e+00
2.156249e+00	1.600856e+00
2.140624e+00	1.606385e+00
2.124999e+00	1.611915e+00
2.109374e+00	1.617445e+00
2.093749e+00	1.622975e+00
2.078124e+00	1.628504e+00
2.062500e+00	1.634034e+00
2.046875e+00	1.636799e+00
2.031250e+00	1.639564e+00
2.015625e+00	1.645094e+00
2.000000e+00	1.650623e+00
1.984375e+00	1.653388e+00
1.968750e+00	1.658918e+00
1.953125e+00	1.667213e+00
1.937500e+00	1.672742e+00
1.921876e+00	1.678272e+00
