实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为8000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
7.968727e+00	2.363958e+00
7.937477e+00	2.366723e+00
7.906227e+00	2.405431e+00
7.874976e+00	2.410961e+00
7.843726e+00	2.430315e+00
7.812476e+00	2.441374e+00
7.781226e+00	2.446904e+00
7.749975e+00	2.455198e+00
7.718725e+00	2.457963e+00
7.687475e+00	2.463493e+00
7.656225e+00	2.457963e+00
7.624975e+00	2.449669e+00
7.593725e+00	2.449669e+00
7.562475e+00	2.435844e+00
7.531225e+00	2.424785e+00
7.499976e+00	2.408196e+00
7.468726e+00	2.386077e+00
7.437476e+00	2.361193e+00
7.406226e+00	2.330780e+00
7.374977e+00	2.292071e+00
7.343727e+00	2.247834e+00
7.312477e+00	2.206361e+00
7.281227e+00	2.162123e+00
7.249977e+00	2.123415e+00
7.218728e+00	2.079177e+00
7.187478e+00	2.037704e+00
7.156228e+00	1.987937e+00
7.124978e+00	1.929875e+00
7.093729e+00	1.896696e+00
7.062479e+00	1.857988e+00
7.031229e+00	1.822045e+00
6.999979e+00	1.780572e+00
6.968729e+00	1.722510e+00
6.937480e+00	1.664448e+00
6.906230e+00	1.614680e+00
6.874980e+00	1.575972e+00
6.843730e+00	1.528969e+00
6.812480e+00	1.487496e+00
6.781231e+00	1.443259e+00
6.749981e+00	1.407315e+00
6.718731e+00	1.357548e+00
6.687481e+00	1.327134e+00
6.656232e+00	1.285661e+00
6.624982e+00	1.244188e+00
6.593732e+00	1.188891e+00
6.562482e+00	1.147418e+00
6.531232e+00	1.103180e+00
6.499983e+00	1.067237e+00
6.468733e+00	1.022999e+00
6.437483e+00	9.759967e-01
6.406233e+00	9.455832e-01
6.374984e+00	9.013454e-01
6.343734e+00	8.681670e-01
6.312484e+00	8.349887e-01
6.281234e+00	8.018103e-01
6.249984e+00	7.741617e-01
6.218735e+00	7.354536e-01
6.187485e+00	6.801563e-01
6.156235e+00	6.442131e-01
6.124985e+00	5.972104e-01
6.093735e+00	5.419132e-01
6.062486e+00	5.059700e-01
6.031236e+00	4.755565e-01
5.999986e+00	4.340835e-01
5.968736e+00	3.870808e-01
5.937487e+00	3.539025e-01
5.906237e+00	3.262539e-01
5.874987e+00	2.986052e-01
5.843737e+00	2.792512e-01
5.812487e+00	2.433080e-01
5.781238e+00	2.156593e-01
5.749988e+00	1.824810e-01
5.718738e+00	2.433080e-01
5.687488e+00	2.737215e-01
5.656238e+00	2.930755e-01
5.624989e+00	3.179593e-01
5.593739e+00	3.068998e-01
5.562489e+00	3.013701e-01
5.531239e+00	2.930755e-01
5.499990e+00	2.930755e-01
5.468740e+00	3.317836e-01
5.437490e+00	3.290187e-01
5.406240e+00	3.207241e-01
5.374990e+00	3.096647e-01
5.343741e+00	2.930755e-01
5.312491e+00	2.958404e-01
5.281241e+00	3.096647e-01
5.249991e+00	2.847809e-01
5.218742e+00	2.460728e-01
5.187492e+00	2.737215e-01
5.156242e+00	2.986052e-01
5.124992e+00	3.262539e-01
5.093742e+00	3.207241e-01
5.062493e+00	3.262539e-01
5.031243e+00	3.732565e-01
4.999993e+00	3.677268e-01
4.968743e+00	3.566674e-01
4.937493e+00	3.511376e-01
4.906244e+00	3.428430e-01
4.874994e+00	3.594322e-01
