实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为9000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
8.964837e+00	1.446023e+00
8.929680e+00	1.423905e+00
8.894523e+00	1.404551e+00
8.859367e+00	1.385196e+00
8.824210e+00	1.360313e+00
8.789054e+00	1.340959e+00
8.753897e+00	1.316075e+00
8.718741e+00	1.293956e+00
8.683584e+00	1.269072e+00
8.648428e+00	1.244188e+00
8.613271e+00	1.222069e+00
8.578115e+00	1.197186e+00
8.542958e+00	1.175067e+00
8.507802e+00	1.152948e+00
8.472645e+00	1.130829e+00
8.437489e+00	1.108710e+00
8.402332e+00	1.083826e+00
8.367176e+00	1.064472e+00
8.332019e+00	1.042353e+00
8.296863e+00	1.022999e+00
8.261706e+00	1.000881e+00
8.226550e+00	9.815265e-01
8.191393e+00	9.649373e-01
8.156237e+00	9.455832e-01
8.121080e+00	9.234643e-01
8.085924e+00	9.041103e-01
8.050767e+00	8.847562e-01
8.015611e+00	8.654022e-01
7.980454e+00	8.488130e-01
7.945298e+00	8.294589e-01
7.910141e+00	8.073400e-01
7.874984e+00	7.907508e-01
7.839828e+00	7.769265e-01
7.804671e+00	7.603374e-01
7.769515e+00	7.409834e-01
7.734358e+00	7.271590e-01
7.699202e+00	7.133347e-01
7.664045e+00	6.995104e-01
7.628889e+00	6.856861e-01
7.593733e+00	6.718618e-01
7.558577e+00	6.580374e-01
7.523421e+00	6.469780e-01
7.488265e+00	6.359185e-01
7.453109e+00	6.220942e-01
7.417953e+00	6.137996e-01
7.382797e+00	6.055050e-01
7.347641e+00	5.944456e-01
7.312485e+00	5.861510e-01
7.277329e+00	5.778564e-01
7.242173e+00	5.695618e-01
7.207017e+00	5.585023e-01
7.171860e+00	5.474429e-01
7.136704e+00	5.363835e-01
7.101548e+00	5.225592e-01
7.066392e+00	5.114997e-01
7.031236e+00	5.004403e-01
6.996080e+00	4.893808e-01
6.960924e+00	4.755565e-01
6.925768e+00	4.644970e-01
6.890612e+00	4.534376e-01
6.855456e+00	4.423781e-01
6.820300e+00	4.257889e-01
6.785144e+00	4.119646e-01
6.749988e+00	3.953754e-01
6.714832e+00	3.815511e-01
6.679676e+00	3.677268e-01
6.644520e+00	3.539025e-01
6.609363e+00	3.400782e-01
6.574207e+00	3.621971e-01
6.539051e+00	4.340835e-01
6.503895e+00	4.257889e-01
6.468739e+00	4.119646e-01
6.433583e+00	3.981403e-01
6.398427e+00	3.843160e-01
6.363271e+00	3.649619e-01
6.328115e+00	3.511376e-01
6.292959e+00	3.373133e-01
6.257803e+00	3.234890e-01
6.222647e+00	3.124295e-01
6.187491e+00	2.958404e-01
6.152335e+00	2.820160e-01
6.117179e+00	2.709566e-01
6.082023e+00	2.571323e-01
6.046866e+00	2.626620e-01
6.011710e+00	3.290187e-01
5.976554e+00	3.207241e-01
5.941398e+00	3.124295e-01
5.906242e+00	3.013701e-01
5.871086e+00	3.373133e-01
5.835930e+00	3.566674e-01
5.800774e+00	3.511376e-01
5.765618e+00	3.483728e-01
5.730462e+00	3.373133e-01
5.695306e+00	3.234890e-01
5.660150e+00	3.151944e-01
5.624994e+00	3.041349e-01
5.589838e+00	2.930755e-01
5.554682e+00	2.875458e-01
5.519526e+00	2.764863e-01
5.484369e+00	2.654269e-01
5.449213e+00	2.516026e-01
5.414057e+00	2.571323e-01
5.378901e+00	2.626620e-01
5.343745e+00	2.543674e-01
5.308589e+00	2.488377e-01
5.273433e+00	2.405431e-01
5.238277e+00	2.294836e-01
5.203121e+00	2.184242e-01
5.167965e+00	2.101296e-01
5.132809e+00	2.128945e-01
5.097653e+00	2.211891e-01
5.062497e+00	2.184242e-01
5.027341e+00	2.128945e-01
4.992185e+00	2.018350e-01
4.957029e+00	1.990701e-01
4.921872e+00	2.350134e-01
4.886716e+00	2.267188e-01
4.851560e+00	2.128945e-01
4.816404e+00	2.018350e-01
4.781248e+00	1.907756e-01
4.746092e+00	1.769512e-01
4.710936e+00	1.603621e-01
4.675780e+00	1.575972e-01
4.640624e+00	2.211891e-01
4.605468e+00	2.073647e-01
4.570312e+00	1.935404e-01
4.535156e+00	1.797161e-01
4.500000e+00	1.658918e-01
4.464844e+00	1.520675e-01
4.429688e+00	1.354783e-01
4.394532e+00	1.216540e-01
4.359375e+00	1.327134e-01
4.324219e+00	1.824810e-01
4.289063e+00	1.686567e-01
4.253907e+00	1.548323e-01
4.218751e+00	1.354783e-01
4.183595e+00	1.244188e-01
4.148439e+00	1.382432e-01
4.113283e+00	1.769512e-01
4.078127e+00	2.045999e-01
4.042971e+00	1.907756e-01
4.007815e+00	1.852458e-01
3.972659e+00	2.018350e-01
3.937503e+00	1.880107e-01
3.902347e+00	1.714215e-01
3.867191e+00	1.575972e-01
3.832035e+00	1.410080e-01
3.796878e+00	1.271837e-01
3.761722e+00	1.105945e-01
3.726566e+00	9.400535e-02
3.691409e+00	8.018103e-02
3.656253e+00	6.082699e-02
3.621097e+00	4.423781e-02
3.585940e+00	3.041350e-02
3.550784e+00	1.299486e-01
3.515628e+00	1.244188e-01
3.480472e+00	1.105945e-01
3.445315e+00	9.400535e-02
3.410159e+00	8.018103e-02
3.375003e+00	6.359186e-02
3.339846e+00	1.216540e-01
3.304690e+00	1.437729e-01
3.269534e+00	1.299486e-01
3.234378e+00	1.188891e-01
3.199221e+00	1.078297e-01
3.164065e+00	9.124049e-02
3.128909e+00	1.078297e-01
3.093752e+00	1.437729e-01
3.058596e+00	1.299486e-01
3.023440e+00	1.105945e-01
2.988284e+00	9.677021e-02
2.953127e+00	1.382432e-01
2.917971e+00	1.354783e-01
2.882815e+00	1.216540e-01
2.847658e+00	1.050648e-01
2.812502e+00	9.124049e-02
2.777346e+00	6.912158e-02
2.742190e+00	5.529726e-02
2.707033e+00	3.594322e-02
2.671877e+00	1.935404e-02
2.636721e+00	5.529726e-03
2.601564e+00	-1.105912e-02
2.566408e+00	1.216540e-01
2.531252e+00	1.465377e-01
2.496095e+00	1.327134e-01
2.460939e+00	1.216540e-01
2.425783e+00	1.078297e-01
2.390627e+00	9.400535e-02
2.355470e+00	7.741617e-02
2.320314e+00	6.359186e-02
2.285158e+00	4.976754e-02
2.250001e+00	3.317836e-02
2.214845e+00	1.658918e-02
2.179689e+00	0.000000e+00
2.144533e+00	-1.658867e-02
2.109376e+00	-3.041257e-02
2.074220e+00	-4.976602e-02
2.039064e+00	-5.253080e-02
2.003907e+00	9.953507e-02
1.968751e+00	8.847562e-02
1.933595e+00	6.912158e-02
1.898439e+00	5.529726e-02
1.863282e+00	4.147295e-02
1.828126e+00	3.041350e-02
1.792970e+00	1.658918e-02
1.757813e+00	2.764863e-03
1.722657e+00	-8.294337e-03
1.687501e+00	-2.764779e-02
1.652345e+00	-4.700124e-02
1.617188e+00	-6.358992e-02
1.582032e+00	-8.017859e-02
1.546876e+00	-2.764779e-02
1.511719e+00	1.050648e-01
1.476563e+00	8.847562e-02
1.441407e+00	7.465130e-02
1.406250e+00	6.082699e-02
1.371094e+00	4.700268e-02
1.335938e+00	3.317836e-02
1.300782e+00	1.935404e-02
1.265625e+00	8.294590e-03
1.230469e+00	-8.294337e-03
1.195313e+00	9.953507e-02
1.160156e+00	1.022999e-01
1.125000e+00	1.216540e-01
1.089844e+00	1.382432e-01
1.054688e+00	1.354783e-01
1.019531e+00	1.354783e-01
9.843750e-01	1.327134e-01
9.492188e-01	1.299486e-01
9.140625e-01	1.244188e-01
8.789063e-01	1.244188e-01
8.437501e-01	1.216540e-01
8.085938e-01	1.188891e-01
7.734376e-01	1.161243e-01
7.382814e-01	1.133594e-01
7.031251e-01	1.105945e-01
6.679689e-01	1.078297e-01
6.328127e-01	1.078297e-01
5.976564e-01	1.050648e-01
5.625002e-01	9.953507e-02
5.273440e-01	9.677021e-02
4.921877e-01	9.677021e-02
4.570315e-01	9.677021e-02
4.218753e-01	9.124049e-02
3.867190e-01	8.847562e-02
3.515628e-01	8.847562e-02
3.164066e-01	8.571076e-02
2.812503e-01	8.571076e-02
2.460941e-01	8.294590e-02
2.109378e-01	7.741617e-02
1.757816e-01	7.465130e-02
1.406253e-01	7.188644e-02
1.054691e-01	7.188644e-02
7.031285e-02	6.912158e-02
3.515660e-02	6.635672e-02
3.552714e-07	6.359186e-02
