实验仪器为布鲁克AFM，所用模式为peak force QNM in air，扫描范围（scan size）为50nm×50nm，压电陶瓷总位移为5000nm，下压力为10uN。
AFM探针型号为DDESP-V2，所测材料为二维cof薄膜，基底为铜网，此时将铜网放置在干净的硅片上，进行测试。以下数据为随着探针下压，探针所受力的变化。
    um         	uN
4.980471e+00	1.985172e+00
4.960940e+00	1.985172e+00
4.941408e+00	2.004526e+00
4.921877e+00	2.015585e+00
4.902346e+00	2.021115e+00
4.882814e+00	2.032175e+00
4.863283e+00	2.037704e+00
4.843751e+00	2.040469e+00
4.824220e+00	2.040469e+00
4.804689e+00	2.040469e+00
4.785157e+00	2.037704e+00
4.765626e+00	2.032175e+00
4.746094e+00	2.023880e+00
4.726563e+00	2.015585e+00
4.707032e+00	2.012820e+00
4.687500e+00	2.004526e+00
4.667969e+00	1.990702e+00
4.648437e+00	1.985172e+00
4.628906e+00	1.974112e+00
4.609375e+00	1.963053e+00
4.589843e+00	1.954758e+00
4.570312e+00	1.946464e+00
4.550780e+00	1.938169e+00
4.531249e+00	1.927109e+00
4.511718e+00	1.916050e+00
4.492186e+00	1.907756e+00
4.472655e+00	1.896696e+00
4.453123e+00	1.885637e+00
4.433592e+00	1.871812e+00
4.414061e+00	1.869048e+00
4.394529e+00	1.857988e+00
4.374998e+00	1.846929e+00
4.355466e+00	1.841399e+00
4.335935e+00	1.822045e+00
4.316404e+00	1.813750e+00
4.296872e+00	1.802691e+00
4.277341e+00	1.797161e+00
4.257809e+00	1.777807e+00
4.238278e+00	1.761218e+00
4.218747e+00	1.755688e+00
4.199215e+00	1.747394e+00
4.179684e+00	1.739099e+00
4.160152e+00	1.728039e+00
4.140621e+00	1.716980e+00
4.121090e+00	1.711450e+00
4.101558e+00	1.703156e+00
4.082027e+00	1.692096e+00
4.062495e+00	1.683802e+00
4.042964e+00	1.678272e+00
4.023433e+00	1.669977e+00
4.003901e+00	1.658918e+00
3.984370e+00	1.642329e+00
3.964838e+00	1.634034e+00
3.945307e+00	1.620210e+00
3.925776e+00	1.606385e+00
3.906244e+00	1.595326e+00
3.886713e+00	1.581502e+00
3.867181e+00	1.570442e+00
3.847650e+00	1.559383e+00
3.828119e+00	1.548323e+00
3.808588e+00	1.534499e+00
3.789056e+00	1.523440e+00
3.769525e+00	1.515145e+00
3.749994e+00	1.504086e+00
3.730463e+00	1.493026e+00
3.710932e+00	1.484731e+00
3.691400e+00	1.473672e+00
3.671869e+00	1.454318e+00
3.652338e+00	1.432199e+00
3.632807e+00	1.412845e+00
3.613276e+00	1.399021e+00
3.593745e+00	1.387961e+00
3.574213e+00	1.376902e+00
3.554682e+00	1.363078e+00
3.535151e+00	1.352018e+00
3.515620e+00	1.340959e+00
3.496089e+00	1.329899e+00
3.476558e+00	1.321605e+00
3.457026e+00	1.313310e+00
3.437495e+00	1.305015e+00
3.417964e+00	1.293956e+00
3.398433e+00	1.285661e+00
3.378902e+00	1.274602e+00
3.359371e+00	1.269072e+00
3.339839e+00	1.258013e+00
3.320308e+00	1.241424e+00
3.300777e+00	1.233129e+00
